BAR_CODE,PRODUCT_NAME,MEASURE_UNIT,CURRENT_PRICE,ITEMS_SOLD,PREVIOUS_PRICE,COST,MARGIN,TOTAL_SOLD_$,TOTAL_MARGIN,stock,DAYS,ITEM_TYPE
779012700050,VANOLI SAUCE DE AJO 190 GRS,190,720,1,720.0,480.0,50.0,720,480.0,-1,110,2
779698907561,PAN BIMBO ARTESANO 500G,1,2250,7,1974.29,1387.14,42.45,13820,9710.0,-2,9,2
779170800123,VINEZINA HAMBURGUESAS CON SESAMO X 4,4,600,8,600.0,400.0,50.0,4800,3200.0,-5,44,2
779170800137,VINEZIANA PANCHOS X 6,,750,17,600.0,400.0,50.0,10200,6800.0,-1,3,2
779314700111,CORDOBA BEER LATA 473CC,1,740,5,650.0,215.77,201.25,3160,1078.85,-1,33,2
779015026087,LA VIRGINIA YERBA MATE LITORAL,1,430,4,430.0,283.14,51.87,1720,1132.56,-1,52,2
100708470123,MONSTER ENERGIZER INERGY 473ML,1,1100,16,943.75,84.54,500.0,15100,1352.64,-3,4,2
779809296134,MAKE BOMBILLA RECTA MAKE,1,1620,1,1620.0,1192.0,35.91,1620,1192.0,-1,72,2
779811922023,SPEED SPEED 500 CC,473,850,7,750.0,489.0,53.37,5250,3423.0,-3,5,2
779052099536,RAID TABLETAS RAID X 24,1,950,4,700.0,256.54,172.86,2800,1026.16,-1,6,2
779094000303,DONCELLA COTTON 70 GRS,70,490,3,326.67,193.0,69.26,980,579.0,-1,6,2
779803115566,KNORR NOODLES KNORR TIRABUZON 500 GRS,500,690,4,590.0,386.67,52.58,2360,1546.68,-1,18,2
761303317472,NESCAFE NESCAFE DOLCE GUSTO COFFEE AU LAIT CAPS,1,3130,1,3130.0,2168.0,44.37,3130,2168.0,-1,73,2
779808662003,TOASTSS RICE RISKY-DIT,1,720,6,530.0,340.97,55.44,3180,2045.82,-2,12,2
779394030500,ARMONIA MILK WHOLE ARMONIA 1 LT,1,550,1,460.0,317.02,45.1,460,317.02,-1,5,2
779325303810,MORTIMER SPONGE MORTIMER CUDRIC,1,260,4,260.0,179.08,45.19,1040,716.32,-1,39,2
779325300050,MORTIMER PANO MORTIMER MULTIUSE,1,370,2,370.0,246.84,49.89,740,493.68,-1,74,2
779325300347,POETT SUAVIDAD COTTON 900 CC,900,630,1,450.0,292.39,53.9,450,292.39,-1,4,2
779012700075,SAUCE SOJA VANOLI 500CM3,1,920,2,720.0,476.0,51.26,1440,952.0,-1,25,2
779801885018,LEVEX YEAST IN POWDER LEVEX X2 SOBRES 10G,1,540,8,540.0,360.0,50.0,4320,2880.0,-2,51,2
779790600100,MCCAIN POTATOES NOISETTES 500 G,500,1950,8,1580.0,1048.31,50.72,12640,8386.48,-1,3,2
779790600070,MCCAIN POTATOES BASTON  400 G,400,1130,9,910.0,605.6,50.26,8190,5450.4,-2,12,2
779790600103,MCCAIN POTATOES CARITAS,600,2620,3,2110.0,1408.93,49.76,6330,4226.79,-1,12,2
779031098414,PEPSICO POTATOES PEHUAMAR CLASSICS X80G,1,950,5,890.0,475.83,46.56,4450,3426.0,-1,4,2
779024012867,FOND DE CAVE RESERVA MALBEC,1,4950,1,3980.0,2654.2,49.95,3980,2654.2,-1,29,2
779182800062,ROL COCINA CARTABELLA,1,950,14,770.0,513.33,50.0,10780,7186.67,-2,4,2
779314757033,IMPERIAL IPA 1L,1,1620,8,1572.5,135.0,500.0,12580,1080.0,-2,33,2
779004011676,SALADIX 58 GRS VARIAS,30,660,9,660.0,434.51,51.89,5940,3910.59,-2,41,2
779124945165,CHOCOLATE SHOT 90G,1,880,5,880.0,587.29,49.84,4400,2936.45,-1,38,2
77977090,BRITIS AMERICAN PARISIINNES BOX 20 UN,20,1400,19,1250.0,544.5,129.57,23750,10345.5,-1,17,2
779805015049,TOMATE BOTELLA CIALPIL 980CC,980,1150,4,980.0,650.98,50.54,3920,2603.92,-1,4,2
779015007990,COFFEE LA VIRGINIA BAGS 20 X 5G,1,1870,3,1463.33,961.27,52.37,4390,2883.82,-1,10,2
779015060028,ALICANTE TOMILLO ALICANTE 15GR,15,290,1,290.0,190.74,52.04,290,190.74,-1,38,2
779170800124,VINEZIANA HAMBURGUESAS X 4,1,750,8,600.0,400.0,50.0,4800,3200.0,-1,3,2
779023600127,LA SALTEÑA PASCUALINA CRIOLLA,1,590,4,590.0,373.11,58.13,2360,1492.44,-2,38,2
779105879001,CHEESE WHITE MANFREY 290G,1,1180,1,1180.0,785.54,50.21,1180,785.54,-1,9,2
779095013481,MARTINI ROSSO 1 LTS,1000,2990,1,2340.0,1561.0,49.9,2340,1561.0,-1,3,2
779314711884,BUDWEISER PACK 6 UNIDADES BEER BUD,6,5040,1,3480.0,0.0,500.0,3480,0.0,-1,9,2
779235000452,PEASINALPA 350G,1,410,10,330.0,230.0,43.48,3300,2300.0,-2,11,2
779015001579,TE VIRGIN ISLANDS X25,1,650,1,650.0,430.76,50.9,650,430.76,-1,66,2
779015021193,TE LA VIRGINIA COMUN X50,1,590,1,590.0,392.04,50.49,590,392.04,-2,66,2
779036002660,SWIFT CLASSIC X2 160G,1,990,16,990.0,659.0,50.23,15840,10544.0,-6,40,2
779807486024,PORTILLO MALBEC,1,2250,4,2060.0,1330.0,54.89,8240,5320.0,-1,2,2
779807486022,PORTILLO SAUVIGNON BLANC,1,2250,4,2060.0,1330.0,54.89,8240,5320.0,-1,2,2
779156800126,FIRINZE CHOCOPAMELA 230 GRS,230,630,4,510.0,335.0,52.24,2040,1340.0,-1,12,2
779007031864,SPAGHETTI MATARAZZO 500 GRS,1,1090,5,840.0,559.75,50.07,4200,2798.75,-1,5,2
779814849001,TOMATE TRITURADO AGROFLAVOR 950G,1,740,4,740.0,491.49,50.56,2960,1965.96,-1,60,2
779238700185,BROOMY SPONGE BROOMY,1,500,1,500.0,333.0,50.15,500,333.0,-2,51,2
779089564383,ADES APPLE 1LITRO,1,1050,8,1000.0,53.0,500.0,8000,424.0,-5,4,2
77953964,MASALIN CHESTERFIELD FRESH 10 UN,10,550,30,470.0,104.3,350.62,14100,3129.0,-1,23,2
779806254871,LEVITE LEVITE  500CC,1,450,1,450.0,252.0,78.57,450,252.0,-2,31,2
779031500108,LEVITE CERO 2.25,1,1450,1,770.0,369.37,108.47,770,369.37,-1,6,2
779279899986,ANDES RUBIA LATA,1,860,15,780.0,242.87,221.16,11700,3643.05,-3,9,2
779279899231,ANDES ROJA LATA 473,1,860,3,780.0,243.21,220.71,2340,729.63,-2,9,2
779279800213,ANDES NEGRA 1LT,1,1470,6,1208.33,421.2,186.88,7250,2527.2,-1,9,2
779279800212,ANDES ROJA 1LT,1,1470,10,1321.67,421.2,213.78,13330,4212.0,-1,9,2
779314757060,SCHNEIDER LAGER 710 CC,710,1190,7,1035.71,374.02,176.92,7250,2618.14,-3,33,2
779125000093,LOS ARBOLES MALBEC,1,2150,2,1580.0,1061.15,48.9,3160,2122.3,-2,1,2
779279800232,ANDES NEGRA 473,1,860,3,680.0,243.21,179.59,2040,729.63,-2,9,2
779279800211,ANDES RUBIA 1LT,1,1470,14,1255.56,421.2,198.09,17540,5896.8,-13,9,2
779089564386,ADES MULTIFRUTA 1L,1,1050,2,1000.0,1.0,500.0,2000,2.0,-2,4,2
779170861750,VINEZIANA PRACTI RICAS CLASSICS 165 GRS,1,700,19,600.0,400.0,50.0,11400,7600.0,-1,17,2
779819626015,REJILLA DOBLE PABILO,1,440,5,303.33,169.23,76.96,1610,877.7,-1,14,2
779806254490,LEVITE LEVITE 2 LTS,2000,1450,16,950.0,635.43,49.48,14660,9812.0,-1,6,2
779809296196,FILM ADHERINTE MAKE,1,1190,1,1190.0,781.0,52.37,1190,781.0,-1,51,2
779105879034,MANFREY YOGURT FIRME 140 GRS,1,250,44,235.26,153.58,53.04,10470,6801.53,-1,9,2
779314700135,CORDOBA BEER 1L,1,1250,1,1250.0,380.0,228.95,1250,380.0,-3,33,2
779089564376,ADES 200ML FRUITS TROPICALES,1,450,2,400.0,22.04,500.0,800,44.08,-1,4,2
779129078738,LIQUID SOAP GRANBY 800 CC,1,790,3,650.0,434.0,49.77,1950,1302.0,-1,19,2
779314757074,IMPERIAL IPA LATA,1,960,14,815.56,264.2,208.69,12140,3698.8,-1,33,2
779013900317,CASALTA VINEGAR DE ALCOHOL 1 LTS,1000,730,1,520.0,347.0,49.86,520,347.0,-1,6,2
779129303764,JABON LUX LIRIO AZUL,1,440,4,345.0,229.47,50.41,1410,940.93,-1,11,2
779809670001,TOBACCO LAS HOJAS 50GRS,1,1250,4,1080.0,716.0,50.84,4320,2864.0,-1,17,2
77958648,MINTHOPLUS STRONG,1,250,7,210.0,90.0,133.33,1470,630.0,-1,3,2
308612320687,INCINDEDOR BX7,1,350,10,350.0,217.0,61.29,3500,2170.0,-1,81,2
779325300345,POETT SUAVIDAD DE BEBE 900 CC,900,630,1,450.0,286.0,57.34,450,286.0,-1,4,2
779817737004,SAL DE CAMPO AHUMADA,1,900,2,900.0,600.0,50.0,1800,1200.0,-1,62,2
779031505820,VILLAVICINCIO SPORT  750 CC,750,650,11,590.0,382.0,54.45,6490,4202.0,-1,6,2
779279800272,ANDES IPA 473CC,1,860,20,742.5,234.0,217.31,14700,4680.0,-3,9,2
779279800278,ANDES IPA SIX PACK  473CC,1,860,1,4680.0,1.0,500.0,4680,1.0,-1,9,2
779089564208,COCA LATA /COFFEE/ZERO/FANTA/SPRITE 220CC,1,420,1,400.0,14.37,500.0,400,14.37,0,4,2
779129078757,ALA DETERGENT ALA ACTIVE GEL ANTIB. 500 CC,500,860,2,710.0,473.32,50.01,1420,946.64,-1,19,2
779523200052,OTRO LOCO MAS MALBEC,1,1890,5,1707.5,1134.5,50.49,8650,5740.0,-4,1,2
779279800275,ANDES IPA 1 L,1,1470,15,1288.18,405.0,218.07,19060,6075.0,-3,9,2
779336098620,LA CAMPAGNOLA JARDINERA SIN CORN,1,610,7,500.0,300.25,66.39,3500,2101.77,-1,17,2
779279800196,PATAGONA AMBER LAGER,1,1580,5,1360.0,555.35,144.89,6800,2776.75,-2,1,2
779125000186,SMIRNOF VODKA 700 CC,1,3950,1,2790.0,1865.0,49.6,2790,1865.0,-1,1,2
779008006017,MAYONNAISE SANCOR 250CC,1,450,2,450.0,213.63,110.65,900,427.26,-1,57,2
779031098403,LAYS CLASSICS 90G,1,1130,6,1130.0,735.62,53.69,6780,4413.69,-1,32,2
779031098419,DORITOS 77G,1,1130,5,1130.0,745.52,51.62,5650,3727.62,-2,18,2
779819442005,SAYRI TOBACCO  50 GRS,50,1900,3,1900.0,1273.0,49.25,5700,3819.0,-1,45,2
779074244910,LA SERENISIMA MILK DESCREAMDA 1 LIVIANA 1 L,1,690,11,590.0,430.76,36.97,6490,4738.36,-4,5,2
70847032861,MONSTER SIN SUGAR 473CC,1,1100,12,954.55,48.56,500.0,11400,582.72,-1,4,2
779057700166,RUTINI CABERNET MALBEC,1,8430,1,7590.0,5399.0,40.58,7590,5399.0,-1,29,2
779004582579,GRANIX FRUTIGRAN OATS Y FRUTOS REDS,1,1050,5,940.0,624.11,50.62,4700,3120.55,-1,17,2
779124999954,MANTECOL MANTECOL 40 GRS,1,450,3,450.0,296.45,51.8,1350,889.35,-1,73,2
779120300123,LUIGI BOSCA MALBEC,1,6290,1,6290.0,4491.0,40.06,6290,4491.0,-1,9,2
779007041362,PAN RALLADO MAMA LUCCHETTI,1,550,1,440.0,222.16,98.06,440,222.16,-1,5,2
779154005008,FRIZZE BLUE 1L,1,1350,1,1350.0,880.0,53.41,1350,880.0,-1,29,2
779815381001,TODDY POWDER ORIGINAL 180G,1,490,3,490.0,325.49,50.54,1470,976.47,-1,51,2
77953476,MASALIN CHESTERFIELD 20 BOX,1,1000,38,900.0,204.17,319.44,34200,8190.0,-2,23,2
779279800237,PATAGONIA WEISSE 730CC,1,1580,2,1450.0,555.35,161.09,2900,1110.7,-2,9,2
779058012632,ARCOR PRESTO PRONTA PANCETA Y CHEESE,1,460,3,460.0,302.5,52.07,1380,907.5,-1,60,2
779314757117,IMPERIAL APA 1L,1,1620,9,1430.0,484.0,195.46,12680,4356.0,-2,33,2
779008006010,MAYONNAISE SANCOR 125G,1,200,4,200.0,113.14,76.78,800,452.56,0,82,2
77953957,CHESTERFIELD CONV 20 BOX,1,1000,8,900.0,210.0,328.57,7200,1680.0,-2,23,2
779015016135,LA VIRGINIA CORTADO DP 125 GS,1,1050,1,1050.0,681.9,53.98,1050,681.9,-1,52,2
779184301139,CHACABUCO MALBEC,1,2370,1,1990.0,1325.0,50.19,1990,1325.0,-1,2,2
779464017248,CREAM HINDS 125ML,1,900,1,690.0,458.0,50.66,690,458.0,-1,6,2
789842274675,JABON DOVE 90G,1,600,8,490.0,321.81,52.3,3920,2580.56,-7,4,2
779811814027,DI PASCUALLE TALLARINES SPINACH500 G,1,690,2,600.0,398.0,50.75,1200,796.0,-2,11,2
779058010501,CHOCOLATE BLOCK 170G,1,1750,2,1750.0,1169.5,49.64,3500,2339.0,-1,58,2
779058010374,CHOCOLATE BLOCK 300G,1,3120,1,2800.0,1861.37,50.43,2800,1861.37,-1,17,2
779279800384,PATAGONIA HOPPY LAGER,1,1580,4,1405.0,64.8,500.0,5620,259.2,-2,9,2
779806085284,CREAM DE MILK TONADITA 200 G,1,720,38,610.0,405.7,50.36,23180,15416.6,-1,4,2
779156401249,ADLER CHEESE,1,880,1,690.0,456.27,51.23,690,456.27,-1,12,2
779097519690,LATITUD 33 EXTRA BRUT,1,3750,2,2620.0,1747.0,49.96,5240,3494.0,-1,2,2
779105800081,LONG LIFE MILK MANFREY  1 L,1,710,22,610.0,409.04,49.14,13420,8994.84,-1,13,2
779074233120,LIQUID SOAP ARIEL 800ML,200,1420,2,1360.0,907.86,49.8,2720,1815.72,-1,16,2
779162000201,DANICA MUSTARD DANICA,220,150,2,150.0,74.72,100.75,300,149.44,-2,51,2
723540523562,MIRAFLOR PAPEL HIGINICO  WHITE 4X30,1,720,4,670.0,444.2,50.83,2680,1776.8,-1,18,2
779218013451,PUREZA FLOUR INTEGRAL 1 KG,1,1290,1,530.0,353.0,50.14,530,353.0,-1,10,2
779008006018,SANCOR MAYONNAISE SANCOR 500 GRS,500,900,2,900.0,597.13,50.72,1800,1194.26,-1,57,2
779170861751,VINEZIANA PRACTIRICAS INTEGRALE 6 U,1,700,1,600.0,400.0,50.0,600,400.0,-2,17,2
779003600056,JUICE BAGGIO ORANGE 200ML,1,390,7,300.0,205.7,45.84,2100,1439.9,-1,5,2
779832115104,YOGUR SANCOR YOGS VANILLA 1L,1,1690,2,1450.0,992.0,46.17,2900,1984.0,-1,2,2
779184301344,CHACABUCO CHININ DULCE,1,2660,2,2490.0,1620.0,53.7,4980,3240.0,-2,2,2
779191300079,DOBLE COLA DOBLE COLA 3 LTS,3,1050,16,865.38,353.0,145.15,13800,5648.0,-1,10,2
77958624,ARCOR MINTHOPLUS MINTOL,1,250,3,210.0,90.0,133.33,630,270.0,-1,3,2
779004053460,FORMIS COOKIES FORMIS STRAWBERRY 108 GRS,108,440,7,390.0,255.31,52.76,2730,1787.17,-1,17,2
779074235870,SERENISIMA MILK ZERO LACTOSA,1,880,9,830.0,555.39,49.44,7470,4998.51,-2,19,2
100708470347,MONSTER MANGO LOCO,1,1100,7,966.67,66.0,500.0,6700,462.0,-1,4,2
779817194632,CONDOMSS MAXX,1,780,1,780.0,517.88,50.61,780,517.88,-2,6,2
810886011645,MANTEQUITAS DANESAS MARUCA,1,500,2,500.0,338.0,47.93,1000,676.0,-1,114,2
779100400083,CELUSAL PARRILLERA 500G,1,550,2,410.0,273.65,50.7,820,547.3,-1,34,2
779015053625,ALICANTE NUEZ MOSCADA WHOLE 20 G,4,810,1,810.0,540.18,49.95,810,540.18,-1,38,2
779015081280,LA VIRGINIA SWEETENER TUY STEVIA 50 SOBRES,50,760,1,690.0,459.8,50.07,690,459.8,-1,23,2
779314757116,IMPERIAL LATA APA / ROJA 473 CC,1,960,6,856.0,264.2,224.0,4980,1585.2,-3,33,2
779147600524,EGRAN BARRA CEREAL PEANUTS Y MIEL 20 G,1,270,2,270.0,180.0,50.0,540,360.0,-5,46,2
779170861145,VINEZIANA PAN LACTEADO 400 GRS,1,1180,15,990.0,640.77,55.39,14850,9650.0,-4,3,2
779004011661,ALFAJOR TOFI BLACK,1,250,2,250.0,163.35,53.05,500,326.7,-1,30,2
779007032015,CABELLO DE ANGEL LUCCHETTI 500 G,1,760,3,760.0,516.6,47.12,2280,1549.8,-1,52,2
779015010177,COFFEE INSTANTANEO LA VIRGINIA SUAVE FRASCO 100,1,1480,2,1480.0,987.36,49.89,2960,1974.72,-1,66,2
779279800192,PATAGONIA 24.7 LATA SIX PACK,1,6540,1,4680.0,0.0,500.0,4680,0.0,-1,9,2
779325300036,MORTIMER SPONGE MORTIMER,1,260,4,260.0,170.21,52.76,1040,680.84,-1,39,2
779004095370,ALFAJOR TOFI WHITE,1,490,4,400.0,255.31,56.67,1600,1021.24,-1,11,2
779067005122,SAUSAGES PATY VIINA FUN,1,630,20,500.0,335.99,48.81,10000,6719.8,-2,3,2
779182800059,FLORIPEL ROL HIGIINICA FLORIPEL X 4,1,1050,2,840.0,555.32,51.26,1680,1110.64,-1,4,2
779120020055,CINZANO ROSSO,1,3360,13,2185.38,1456.92,50.0,28410,18940.0,-1,9,2
779245900411,CEPILLO LIMPIAMAX,1,650,1,650.0,427.5,52.05,650,427.5,-1,179,2
779120000062,CYNAR,1,4690,5,2650.0,1767.75,49.91,13220,8818.0,-1,9,2
779182800004,TOILET PAPER FELPITA,1,990,10,860.0,572.92,50.11,8600,5729.2,-2,11,2
779181355503,PEPSI BEBIDAS 500ML,1,500,10,440.0,163.28,169.48,4400,1632.8,-1,8,2
779172800516,SANTA JULIA RED DULCE,1,2890,1,2690.0,1790.0,50.28,2690,1790.0,-1,9,2
779024494092,SAN IGNACIO DULCE DE LECHE SAN IGNACIO 200G,1,650,4,530.0,306.32,73.02,2120,1225.28,-2,24,2
779815195114,CORN PISINGALLO PRODEMAN,1,450,1,450.0,290.0,55.17,450,290.0,-1,48,2
779747000057,MINCE DE CARNE MAROLIO,1,330,2,330.0,221.68,48.86,660,443.36,-1,32,2
779389000112,LACTAL WHITE BREAD WHITE BIG 560GRS,1,1450,2,1340.0,890.0,50.56,2680,1780.0,-1,5,2
779389025424,LACTAL WHITE BREAD BLACK BIG 600 GRS,1,1830,2,1590.0,1080.0,47.22,3180,2160.0,-2,9,2
779803959049,RESERVADO CONCHA Y TORO,1,2170,3,1290.0,850.0,51.76,3870,2550.0,-1,9,2
779004011074,COOKIES ROCKLETS,1,560,3,500.0,332.9,50.2,1500,998.7,-4,17,2
779004012794,COOKIES COFLER,1,560,2,480.0,317.02,51.41,960,634.04,-1,17,2
779218013450,BLANCAFLOR FLOUR 000 1KG,1000,650,1,320.0,219.0,46.12,320,219.0,-1,2,2
779023600176,SALTENA SORRENTINOS J Y M  300 GRS,1,1290,1,900.0,605.21,48.71,900,605.21,-1,3,2
779004011695,COOKIES COFLER BLOCK 124 GRS,1,590,4,500.0,332.9,50.2,2000,1331.6,-2,15,2
750043502311,MAGISTRAL DETERGENT MARINA 300 ML,1,1050,6,730.0,462.7,57.77,4380,2776.2,-1,4,2
779058019991,ARCOR MOGUL OSITO/COLM/OJITO 30 G,1,250,17,250.0,128.26,94.92,4250,2180.42,-2,44,2
779815994798,CORDERO CON PIEL DE LOBO MALBEC,1,3060,1,2270.0,1511.0,50.23,2270,1511.0,-2,1,2
779834268002,OROX NOODLE DE RICE SPAGUETTI 400 G,1,2350,1,1870.0,1248.95,49.73,1870,1248.95,-1,9,2
779336012347,BBQ LA CAMPAGNOLA,1,520,2,520.0,344.85,50.79,1040,689.7,-1,115,2
779058060721,CHOCOLATE ARCOR C MILK,1,340,3,300.0,197.23,52.11,900,591.69,-4,17,2
779162000228,FIESTA MAYONNAISE FIESTA 500 GRS,500,530,2,530.0,339.98,55.89,1060,679.96,-4,107,2
779058012604,ARCOR PREMESCLA DE PIZZA SIN GLUTIN 500 G,1,1110,1,1110.0,744.15,49.16,1110,744.15,-1,81,2
779058060741,CHOCOLATE WHITE ARCOR 25G,1,340,1,300.0,197.23,52.11,300,197.23,-6,17,2
779336000008,TOMATO LA CAMPAGNOLA,1,430,5,430.0,259.79,65.52,2150,1298.95,-1,93,2
779007032181,TIRABUZON MATARAZZO SIN TACC,1,1590,2,900.0,484.61,85.72,1800,969.22,-1,18,2
779818721128,QUINTO POTATOES 100GR,1,930,41,829.71,552.65,50.14,34090,22710.0,0,4,2
779004099490,BAGLEY COOKIES PORTINITAS  130 GRS,1,580,5,460.0,304.92,50.86,2300,1524.6,-2,17,2
779058011695,ARCOR GUMMIES DINO 30 G,1,200,3,200.0,122.21,63.65,600,366.63,-2,60,2
779058012934,MOGUL MOGUL EXTREME SANDIA 50 GRS,50,300,9,300.0,171.82,74.6,2700,1546.38,-1,44,2
779181355507,PEPSI 2.25L DISPOSABLE,1,1520,10,1238.0,93.75,500.0,12380,937.5,-1,8,2
779809296872,GLOVE LATEX COCINA,1,660,5,600.0,396.9,51.32,3060,2027.6,-3,32,2
779238700016,BROOMY SPONGE BRONCE,1,240,1,240.0,159.3,50.66,240,159.3,-1,135,2
779389025595,FARGO PAN FARGO BRAN PLUS FORTIFICADO 350G,1,1600,3,1390.0,933.33,48.88,4170,2800.0,-1,9,2
779025009726,LADYSOFT PROTECTOR DIARIO CLASSIC 20,1,500,3,500.0,325.61,53.56,1500,976.83,-1,31,2
779129001120,ALA LIQUID SOAP ALA MATIC 3L,1,3350,1,2790.0,1790.8,55.8,2790,1790.8,-1,4,2
779129078986,CIF CIF ULTRA BRILLO DP 380 ML,380,750,2,600.0,410.0,46.34,1200,820.0,-1,19,2
400260403476,FILTROS SLIM C PAPEL ARMAR GIZEH,1,950,7,750.0,500.0,50.0,5250,3500.0,-1,17,2
779089564677,CEPITA FRESH GRAPEFRUIT,1,950,1,750.0,80.0,500.0,750,80.0,-1,4,2
779067300004,FAVINCO VINEGAR  500 CC,500,500,4,330.0,214.59,53.84,1320,858.36,-1,6,2
779058042300,ROCKLETS PEANUTS NAVIDINO 120GRS,1,1090,2,1090.0,692.12,57.49,2180,1384.24,-1,37,2
779058012607,ARCOR PREMESCLA SPONGE CAKE SIN TAC VANILLA,1,1320,1,1160.0,774.4,49.79,1160,774.4,-1,17,2
779004012716,PUDDING ARCOR C CHIPS CHOCOLATE,1,990,7,990.0,654.0,51.38,6930,4578.0,-1,23,2
779004012717,PUDDING ARCOR SIN FRUITS,1,990,3,990.0,654.61,51.24,2970,1963.83,-1,37,2
779004012727,PAN DULCE ARCOR CON FRUITS 400 G,1,2150,1,2150.0,1418.12,51.61,2150,1418.12,-1,30,2
779015048030,ALICANTE CONDIMENTCARNE ALICANTE 25 GRS,1,290,1,290.0,195.0,48.72,290,195.0,-1,116,2
789102413094,INJUAGUE BUCAL COLGATE PLAX,1,1190,4,1060.0,705.43,50.26,4240,2821.72,-2,12,2
779811814008,DIPASCUALE PASCUALINA HOJALDRE,1,860,4,750.0,355.71,36.14,3000,2988.0,-2,17,2
779807486207,KILLKA MALBEC,1,3510,1,3150.0,2095.0,50.36,3150,2095.0,-1,2,2
779389025328,FARGO MIX CEREAL 400 GL,1,1420,4,1420.0,950.0,49.47,5680,3800.0,-1,68,2
779156800561,COOKIES MINI PAMELA CHOCOLATE,1,420,3,420.0,276.0,52.17,1260,828.0,-1,47,2
779156800070,COOKIES MINI PAMELA CHIPS,1,530,4,470.0,317.0,48.27,1880,1268.0,-1,12,2
779067300012,FAVINCO VINEGAR APPLE 1 LTS,1,1250,2,1105.0,735.55,50.2,2210,1471.1,-1,28,2
779162018728,DANICA MUSTARD DP 220 GRS,220,340,8,310.0,204.1,52.04,2480,1632.76,-1,31,2
779025001956,HIGIINIOL TOILET PAPER DH PLUS MZA,1,1690,14,1021.43,662.66,54.29,14300,9277.18,-2,3,2
779025009805,LADYSOFT TOALLITAS NORMAL W/ALAS X 8,1,310,2,310.0,203.97,51.99,620,407.94,-1,38,2
779025009740,LADYSOFT TAOLLITAS  NORMAL W/ALAS X 16,1,510,2,510.0,338.4,50.71,1020,676.8,0,59,2
779833629004,MILK DE ALMINDRAS VRINK,1,1290,3,1290.0,914.08,41.13,3870,2742.24,-1,79,2
779089564712,CEPITA CEPITA MULTIFRUTA  1 LTS,1,950,4,862.5,217.8,296.0,3450,871.2,-1,4,2
779186600057,CADA DIA LIVIANA 500G,1,550,1,550.0,351.36,56.53,550,351.36,-1,33,2
779038701532,MAÑANITA YERBA MANANITA  FLEX 500 GRS,500,1690,3,1060.0,724.0,46.41,3180,2172.0,-1,10,2
779058020011,MOGUL MOGUL TIBURONCITO 30 G,1,200,4,200.0,122.21,63.65,800,488.84,0,60,2
779389025332,FARGO PAN FARGO DOBLE INTEGRAL 440 GRS,440,1690,1,1420.0,950.0,49.47,1420,950.0,-1,3,2
779817194628,MAXX CONDOMS MAXX TEXTURADO 3 UN,1,780,2,780.0,517.88,50.61,1560,1035.76,-3,58,2
779133760380,SERENISIMA YOGUR C CEREALES CLASSIC 159 G,1,570,4,570.0,340.74,67.28,2280,1362.96,-1,19,2
779133760341,SERENISIMA YOGUR CLASSIC  1 L,1,750,8,750.0,489.4,53.25,6000,3915.2,-1,40,2
779067300002,VINEGAR WINE FAVINCO 500,1,600,1,460.0,308.0,49.35,460,308.0,-1,28,2
779067300006,VINEGAR APPLE FAVINCO 500,1,770,1,630.0,420.0,50.0,630,420.0,-1,28,2
779025009751,LADYSOFT TOALLITAS NOCTURNA  X 8,8,410,2,410.0,266.81,53.67,820,533.62,-1,44,2
779129079049,CIF CIF CREAM ORIGINAL 375 GRS,375,480,4,420.0,278.87,50.61,1680,1115.48,-1,11,2
779133760351,LA SERENISIMA YOGUR FIRME VANILLA 120 G,1,320,12,320.0,193.12,65.7,3840,2317.44,-2,19,2
779325300505,AYUDIN  SPRAY DESINFECTANT332 CC,332,1100,1,910.0,606.35,50.08,910,606.35,-1,19,2
779129079063,ALA POWDER DETERGENT ALA MANANA DE SOL 400 GRS,400,470,2,410.0,256.61,59.78,820,513.22,-1,19,2
77966742,HARMONY COLORADOS 20,1,800,8,720.0,181.15,297.46,5760,1449.2,0,23,2
779811814047,DIPÁSCUALE RAVIOLES 1 KG,1,1400,7,1220.0,808.0,50.99,8540,5656.0,-1,17,2
779058012933,ARCOR MOGUL EXTREME ACIDO DULCE 50 G,1,300,6,300.0,171.82,74.6,1800,1030.92,-2,44,2
77969828,L Y M 20 UN,1,900,9,780.0,164.0,375.61,7020,1476.0,0,23,2
779806572011,DRYER 40 REF,1,550,1,550.0,363.6,51.27,550,363.6,-1,72,2
779004012451,CRIOLLITAS TOASTSS 195 GR,195,790,18,645.0,427.29,50.96,11610,7691.13,-1,11,2
779058060200,ARCOR MOGUL FRUT,1,200,9,200.0,105.27,89.99,1800,947.43,-1,102,2
779228000569,CACHAMATE ROSA HIERBAS,1,820,3,690.0,455.39,51.52,2070,1366.17,-1,11,2
779074235880,SERENISIMA MILK W/HIERRO 1 LTS,1,880,7,830.0,555.39,49.44,5810,3887.73,-1,19,2
762220180628,OREO COOKIES 118 GRS,118,580,14,550.0,353.51,55.58,7700,4949.14,-4,17,2
779004582663,GRANIX GRANOLA CROCANTE GRANIX 350 GRS,350,1250,1,970.0,650.98,49.01,970,650.98,-1,17,2
779004013325,MANA RELLINAS 152 GRS,1,590,6,490.0,335.17,46.19,2940,2011.02,-1,15,2
779004013323,MANA RELLINAS VANILLA,1,530,2,470.0,319.94,46.9,940,639.88,-1,17,2
779058013473,CODITOS LA CAMPAGNOLA,1,740,4,590.0,393.92,49.78,2360,1575.68,-1,18,2
