Paging_Time,faults,pgin,pgout,pgsin,pgsout,reclaims,scans,cycles,fsin,fsout,sr/fr
5:34:08,"1929,2",0,2,0,0,0,0,0,"0,0","2,0","0,0"
5:34:38,"253,7",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
5:35:08,"1480,6",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
5:35:38,252,0,1,0,0,0,0,0,"0,0","1,0","0,0"
5:36:08,"1930,5",0,"2,6",0,0,0,0,0,"0,0","2,6","0,0"
5:36:38,"252,2",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
5:37:08,"252,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
5:37:38,252,0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
5:38:08,"1929,3","0,1","1,9",0,0,0,0,0,"0,1","1,9","0,0"
5:38:38,253,0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
5:39:08,"252,7",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
5:39:38,"252,1",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
5:40:08,"3184,4",0,"2,1",0,0,0,0,0,"0,0","2,1","0,0"
5:40:38,"252,5",0,1,0,0,0,0,0,"0,0","1,0","0,0"
5:41:08,"253,1",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
5:41:38,"251,8",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
5:42:08,"1932,6",0,2,0,0,0,0,0,"0,0","2,0","0,0"
5:42:38,"251,9",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
5:43:08,"252,5",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
5:43:38,"252,1",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
5:44:08,"1929,9",0,2,0,0,0,0,0,"0,0","2,0","0,0"
5:44:38,"701,1",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
5:45:08,"2293,7",0,"2,4",0,0,0,0,0,"0,0","2,4","0,0"
5:45:38,"257,1",0,"3,1",0,0,0,0,0,"0,0","3,1","0,0"
5:46:08,"1927,1",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
5:46:38,"251,9",0,1,0,0,0,0,0,"0,0","1,0","0,0"
5:47:08,"252,2",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
5:47:38,"251,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
5:48:08,"1928,5",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
5:48:38,252,0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
5:49:08,"251,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
5:49:38,"276,1",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
5:50:08,"3161,2",0,3,0,0,0,0,0,"0,0","3,0","0,0"
5:50:38,"245,4",0,"0,7",0,0,0,0,0,"0,0","0,7","0,0"
5:51:08,"252,6",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
5:51:38,253,0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
5:52:08,"1941,1",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
5:52:38,"252,1",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
5:53:08,"252,1",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
5:53:38,"252,1",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
5:54:08,"1927,6","0,1","2,1",0,0,0,0,0,"0,1","2,1","0,0"
5:54:38,"5540,3",0,"51,6",0,0,0,0,0,"0,0","51,6","0,0"
5:55:08,"1492,7",0,"4,2",0,0,0,0,0,"0,0","4,2","0,0"
5:55:38,"252,9",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
5:56:08,"1931,5",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
5:56:38,"253,1",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
5:57:08,"251,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
5:57:38,"251,9",0,1,0,0,0,0,0,"0,0","1,0","0,0"
5:58:08,"1933,2",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
5:58:38,"461,3",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
5:59:08,"256,4",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
5:59:38,"702,5",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:00:08,"4107,5","0,1","2,9",0,0,0,0,0,"0,1","2,9","0,0"
6:00:38,258,0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
6:01:08,"253,5",0,"2,8",0,0,0,0,0,"0,0","2,8","0,0"
6:01:38,"252,3",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:02:08,"1931,3",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
6:02:38,"251,5",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
6:03:08,"251,7",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
6:03:38,"255,9",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:04:08,"1932,2",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
6:04:38,"252,1",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:05:08,"1483,3",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
6:05:38,"276,7",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
6:06:08,"1930,9",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
6:06:38,"253,7",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:07:08,"252,5",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
6:07:38,"252,9",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:08:08,"1928,5",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
6:08:38,"251,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
6:09:08,"252,9",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
6:09:38,252,0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:10:08,"3173,5","0,1","2,8",0,0,0,0,0,"0,1","2,8","0,0"
6:10:38,"252,3",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
6:11:08,"251,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
6:11:38,"251,7",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
6:12:08,"1931,4",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
6:12:38,"252,4",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:13:08,"252,3",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
6:13:38,"251,7",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
6:14:08,1936,0,"2,5",0,0,0,0,0,"0,0","2,5","0,0"
6:14:38,"1307,2",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:15:08,"2299,1",0,"3,2",0,0,0,0,0,"0,0","3,2","0,0"
6:15:38,"257,4",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
6:16:08,"1930,2","0,1","3,6",0,0,0,0,0,"0,1","3,6","0,0"
6:16:38,"253,5",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:17:08,"251,8",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
6:17:38,"251,9",0,"0,7",0,0,0,0,0,"0,0","0,7","0,0"
6:18:08,"1929,6",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
6:18:38,"252,2",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:19:08,"251,8",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
6:19:38,"251,1",0,"0,7",0,0,0,0,0,"0,0","0,7","0,0"
6:20:08,3173,0,2,0,0,0,0,0,"0,0","2,0","0,0"
6:20:38,"251,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
6:21:08,"251,8",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
6:21:38,"276,5",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
6:22:08,"1929,9",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
6:22:38,"253,1",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:23:08,"251,7",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
6:23:38,"252,1",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:24:08,"1928,3",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
6:24:38,"5563,6","0,6","42,2",0,0,0,0,0,"0,6","42,2","0,0"
6:25:08,"1474,7",0,"3,1",0,0,0,0,0,"0,0","3,1","0,0"
6:25:38,"265,4",0,"2,2",0,0,0,0,0,"0,0","2,2","0,0"
6:26:08,"1927,3",0,"3,3",0,0,0,0,0,"0,0","3,3","0,0"
6:26:38,"252,2",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
6:27:08,"252,2",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
6:27:38,"251,7",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
6:28:08,"1930,3",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
6:28:38,"251,3",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
6:29:08,253,0,"2,6",0,0,0,0,0,"0,0","2,6","0,0"
6:29:38,"700,5",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:30:08,"4003,7",0,"2,5",0,0,0,0,0,"0,0","2,5","0,0"
6:30:38,"256,1",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
6:31:08,"251,7",0,"2,8",0,0,0,0,0,"0,0","2,8","0,0"
6:31:38,"251,8",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:32:08,"1927,1",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
6:32:38,"251,3",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
6:33:08,"250,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
6:33:38,252,0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
6:34:08,"1090,3",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
6:34:38,"251,6",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
6:35:08,"2320,8",0,"2,1",0,0,0,0,0,"0,0","2,1","0,0"
6:35:38,251,0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
6:36:08,"1086,9",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
6:36:38,251,0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
6:37:08,"1085,4",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
6:37:38,"275,8",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
6:38:08,"1088,3",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
6:38:38,"253,2",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:39:08,"1085,9",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
6:39:38,"251,6",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:40:08,"2335,6",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
6:40:38,"251,8",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
6:41:08,"251,4",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
6:41:38,"251,4",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:42:08,1925,0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
6:42:38,"251,2",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:43:08,"251,1",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
6:43:38,"250,9",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
6:44:08,"1931,2",0,2,0,0,0,0,0,"0,0","2,0","0,0"
6:44:38,"701,2",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
6:45:08,"2299,4","0,1","2,8",0,0,0,0,0,"0,1","2,8","0,0"
6:45:38,"256,5",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
6:46:08,"1923,8",0,"3,2",0,0,0,0,0,"0,0","3,2","0,0"
6:46:38,"250,9",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:47:08,"251,4",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
6:47:38,"251,1",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:48:08,"1925,8",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
6:48:38,"251,6",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
6:49:08,"251,1",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
6:49:38,"251,1",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:50:08,"3170,4",0,"2,7",0,0,0,0,0,"0,0","2,7","0,0"
6:50:38,"251,4",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
6:51:08,"251,2",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:51:38,"251,2",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
6:52:08,"1930,6",0,2,0,0,0,0,0,"0,0","2,0","0,0"
6:52:38,"251,2",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
6:53:08,"251,3",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
6:53:38,"276,7",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:54:08,"1856,2",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
6:54:38,"4814,7",0,43,0,0,0,0,0,"0,0","43,0","0,0"
6:55:08,2907,"0,1","14,4",0,0,0,0,0,"0,1","14,4","0,0"
6:55:38,"251,2",0,1,0,0,0,0,0,"0,0","1,0","0,0"
6:56:08,"1086,1",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
6:56:38,"251,1",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:57:08,"1086,9",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
6:57:38,"251,2",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:58:08,"1086,6",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
6:58:38,"535,4",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
6:59:08,"1091,2",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
6:59:38,"709,1",0,2,0,0,0,0,0,"0,0","2,0","0,0"
7:00:08,"3249,5",0,"2,9",0,0,0,0,0,"0,0","2,9","0,0"
7:00:38,"256,4",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
7:01:08,1090,0,"3,2",0,0,0,0,0,"0,0","3,2","0,0"
7:01:38,"251,4",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:02:08,"1087,5",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
7:02:38,"250,9",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:03:08,"251,6",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
7:03:38,"251,6",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:04:08,"1928,8",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
7:04:38,"250,7",0,1,0,0,0,0,0,"0,0","1,0","0,0"
7:05:08,"1480,5",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
7:05:38,"252,1",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
7:06:08,"1932,5",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
7:06:38,"251,9",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:07:08,251,0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
7:07:38,"251,1",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:08:08,"1932,4",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
7:08:38,"251,6",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:09:08,"251,1",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
7:09:38,"275,3",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:10:08,"3170,8","0,1","2,1",0,0,0,0,0,"0,1","2,1","0,0"
7:10:38,"252,6",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
7:11:08,"251,5",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
7:11:38,"251,7",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:12:08,"1933,5",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
7:12:38,"251,5",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:13:08,"251,6",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
7:13:38,252,0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:14:08,1928,0,"3,1",0,0,0,0,0,"0,0","3,1","0,0"
7:14:38,"698,9",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:15:08,"2294,7","0,1","2,5",0,0,0,0,0,"0,1","2,5","0,0"
7:15:38,"256,5",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
7:16:08,"1935,3",0,"3,6",0,0,0,0,0,"0,0","3,6","0,0"
7:16:38,"251,3",0,1,0,0,0,0,0,"0,0","1,0","0,0"
7:17:08,"251,5",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
7:17:38,"251,5",0,1,0,0,0,0,0,"0,0","1,0","0,0"
7:18:08,"1086,9",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
7:18:38,"251,4",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:19:08,"1084,3",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
7:19:38,"251,4",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:20:08,"2334,8",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
7:20:38,"251,2",0,1,0,0,0,0,0,"0,0","1,0","0,0"
7:21:08,"1085,8",0,"2,2",0,0,0,0,0,"0,0","2,2","0,0"
7:21:38,"251,6",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:22:08,"1086,2",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
7:22:38,251,0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:23:08,"1089,7",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
7:23:38,"251,1",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:24:08,"1088,4",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
7:24:38,"251,6",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
7:25:08,"7648,3",0,"50,9",0,0,0,0,0,"0,0","50,9","0,0"
7:25:38,"878,3",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
7:26:08,"1086,4",0,"2,3",0,0,0,0,0,"0,0","2,3","0,0"
7:26:38,"254,2",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:27:08,"1084,5",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
7:27:38,"252,3",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:28:08,"1093,6","0,1","1,6",0,0,0,0,0,"0,1","1,6","0,0"
7:28:38,"251,4",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:29:08,1090,0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
7:29:38,"701,8",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
7:30:08,3153,"0,1","2,4",0,0,0,0,0,"0,1","2,4","0,0"
7:30:38,"256,3",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
7:31:08,"251,3",0,"2,7",0,0,0,0,0,"0,0","2,7","0,0"
7:31:38,"251,4",0,1,0,0,0,0,0,"0,0","1,0","0,0"
7:32:08,"1923,9",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
7:32:38,"251,6",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
7:33:08,"251,2",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
7:33:38,"251,4",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:34:08,"1923,8",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
7:34:38,"252,2",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:35:08,1475,0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
7:35:38,"252,7",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
7:36:08,"1086,8",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
7:36:38,"251,3",0,1,0,0,0,0,0,"0,0","1,0","0,0"
7:37:08,"1082,5",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
7:37:38,"251,2",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:38:08,"1085,6",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
7:38:38,"251,4",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:39:08,"1085,1",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
7:39:38,"251,4",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:40:08,2328,"0,1",2,0,0,0,0,0,"0,1","2,0","0,0"
7:40:38,"251,2",0,1,0,0,0,0,0,"0,0","1,0","0,0"
7:41:08,1089,0,2,0,0,0,0,0,"0,0","2,0","0,0"
7:41:38,"275,5",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:42:08,"1087,3",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
7:42:38,"252,5",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:43:08,"251,3",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
7:43:38,"251,5",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:44:08,1926,0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
7:44:38,"700,9",0,"2,2",0,0,0,0,0,"0,0","2,2","0,0"
7:45:08,"2298,1","0,3",2,0,0,0,0,0,"0,3","2,0","0,0"
7:45:38,"256,3",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
7:46:08,"1927,1","0,1",4,0,0,0,0,0,"0,1","4,0","0,0"
7:46:37,"178,3",0,1,0,0,0,0,0,"0,0","1,0","0,0"
7:47:07,"251,2",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
7:47:37,"251,7",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:48:07,"1925,8","0,1","1,7",0,0,0,0,0,"0,1","1,7","0,0"
7:48:37,"251,7",0,1,0,0,0,0,0,"0,0","1,0","0,0"
7:49:07,"251,4",0,"1,3",0,0,0,0,0,"0,0","1,3","0,0"
7:49:37,"251,6","0,7","0,9",0,0,0,0,0,"0,7","0,9","0,0"
7:50:07,"3165,3","0,1","2,1",0,0,0,0,0,"0,1","2,1","0,0"
7:50:37,"251,7",0,2,0,0,0,0,0,"0,0","2,0","0,0"
7:51:08,"251,9",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
7:51:38,"250,8",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:52:08,1931,0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
7:52:38,"251,6",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:53:08,"250,9",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
7:53:38,"251,6",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
7:54:08,1929,"0,1","1,8",0,0,0,0,0,"0,1","1,8","0,0"
7:54:38,"251,6",0,1,0,0,0,0,0,"0,0","1,0","0,0"
7:55:08,"6804,4","0,1","55,6",0,0,0,0,0,"0,1","55,6","0,0"
7:55:38,"254,4",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
7:56:08,"1099,7","0,1","3,5",0,0,0,0,0,"0,1","3,5","0,0"
7:56:38,"251,6",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:57:08,"1087,3",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
7:57:38,"275,1",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
7:58:08,"1086,6","0,1","1,5",0,0,0,0,0,"0,1","1,5","0,0"
7:58:38,"538,8",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
7:59:08,"1092,8",0,"2,7",0,0,0,0,0,"0,0","2,7","0,0"
7:59:38,"700,8",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
8:00:08,"3251,5","0,2","2,5",0,0,0,0,0,"0,2","2,5","0,0"
8:00:38,"257,9",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
8:01:08,"250,9",0,"2,9",0,0,0,0,0,"0,0","2,9","0,0"
8:01:38,"250,7",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
8:02:08,"1936,1","0,1","1,9",0,0,0,0,0,"0,1","1,9","0,0"
8:02:38,"251,6",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:03:08,"251,9",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:03:38,252,0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
8:04:08,"1926,2","0,1",2,0,0,0,0,0,"0,1","2,0","0,0"
8:04:38,"251,6",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
8:05:08,"1480,9",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
8:05:38,"251,4",0,"1,6",0,0,0,0,0,"0,0","1,6","0,0"
8:06:08,"1926,2",0,"1,8",0,0,0,0,0,"0,0","1,8","0,0"
8:06:38,"251,5",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
8:07:08,251,0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:07:38,"251,4",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
8:08:08,"1922,8",0,"1,7",0,0,0,0,0,"0,0","1,7","0,0"
8:08:38,251,0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
8:09:08,"251,3",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:09:38,"251,5",0,"0,9",0,0,0,0,0,"0,0","0,9","0,0"
8:10:08,"3170,9","0,1","2,7",0,0,0,0,0,"0,1","2,7","0,0"
8:10:38,"251,5",0,"1,1",0,0,0,0,0,"0,0","1,1","0,0"
8:11:08,"252,2",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:11:38,"251,9",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
8:12:08,"1924,8",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
8:12:38,251,0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
8:13:08,"251,5",0,"1,2",0,0,0,0,0,"0,0","1,2","0,0"
8:13:38,276,0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
8:14:08,"1926,2",0,"2,4",0,0,0,0,0,"0,0","2,4","0,0"
8:14:38,"701,3",0,1,0,0,0,0,0,"0,0","1,0","0,0"
8:15:08,"2285,3","0,1","3,1",0,0,0,0,0,"0,1","3,1","0,0"
8:15:38,"256,1",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
8:16:08,"1931,2",0,"3,3",0,0,0,0,0,"0,0","3,3","0,0"
8:16:38,"251,3",0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
8:17:08,"251,5",0,"1,4",0,0,0,0,0,"0,0","1,4","0,0"
8:17:38,251,0,"0,8",0,0,0,0,0,"0,0","0,8","0,0"
8:18:08,"1927,6",0,"1,9",0,0,0,0,0,"0,0","1,9","0,0"
8:18:38,"251,3",0,"0,7",0,0,0,0,0,"0,0","0,7","0,0"
8:19:08,"251,7",0,"1,5",0,0,0,0,0,"0,0","1,5","0,0"
8:19:38,"251,7",0,"0,7",0,0,0,0,0,"0,0","0,7","0,0"
8:20:08,"3165,1","0,1","1,5",0,0,0,0,0,"0,1","1,5","0,0"
