Order Item Id,Order Type,Daraz Id,Seller SKU,Daraz SKU,Created at,Updated at,Order Number,Invoice Required,Customer Name,Shipping City,Shipping Postcode,Shipping Country,Billing City,Billing Country,Payment Method,Paid Price,Shipping Fee,Wallet Credits,Item Name,Variation,Shipping Provider,Shipment Type Name,Shipping Provider Type,Premium,Status,Cancel / Return Initiator,Reason,Reason Detail,Editor,Bundle ID,Bundle Discount,Refund Amount
174406830168894,Normal,174406830168894,T127781-Coffee,434372966_PK-2083082319,2023-12-10 18:39:12,2023-12-19 2:07:11,174406830068894,No,Customer 119,Islamabad - H -13,,Pakistan,Islamabad - H -13,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
174406830268894,Normal,174406830268894,T127781-Coffee,434372966_PK-2083082319,2023-12-10 18:39:12,2023-12-19 2:07:11,174406830068894,No,Customer 119,Islamabad - H -13,,Pakistan,Islamabad - H -13,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
174404413348824,Normal,174404413348824,T241580-Pink,433028618_PK-2071856051,2023-12-10 17:43:54,2023-12-20 19:58:12,174404413248824,No,Customer 120,Bahawalnagar,,Pakistan,Bahawalnagar,Pakistan,COD,599,0,,Cute Mini Buket ladies bags Long Strap cross body shoulder bags for girls - PU Leather,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Shipped,,,,,,,
175217927961001,Normal,175217927961001,T241580-Brown,433028618_PK-2071856052,2023-12-10 17:40:48,2023-12-10 18:19:43,175217927861001,No,Customer 121,Karachi - Gulistan-e-Johar,,Pakistan,Karachi - Gulistan-e-Johar,Pakistan,COD,599,0,,Cute Mini Buket ladies bags Long Strap cross body shoulder bags for girls - PU Leather,Color Family:Brown,,Dropshipping,standard,No,Canceled,cancellation-customer,Duplicate order,,,,,
175205585557243,Normal,175205585557243,T127781-Yellow,434372966_PK-2083082317,2023-12-10 16:54:44,2023-12-19 13:21:29,175205585457243,No,Customer 122,Khushab,,Pakistan,Khushab,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-LCS,Dropshipping,standard,No,Shipped,,,,,,,
175208913024137,Normal,175208913024137,T127781-Coffee,434372966_PK-2083082319,2023-12-10 15:35:27,2023-12-11 16:02:21,175208912924137,No,Customer 123,Lahore - Bhubtian,,Pakistan,Lahore - Thokar Niaz Baig,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175197790435771,Normal,175197790435771,T127781-Brown,434372966_PK-2083082316,2023-12-10 15:16:41,2023-12-15 14:03:08,175197790335771,No,Customer 124,Muzafarabad,,Pakistan,Muzafarabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-RIDER-API,Dropshipping,standard,No,Shipped,,,,,,,
175201733735771,Normal,175201733735771,T127781-Brown,434372966_PK-2083082316,2023-12-10 14:42:46,2023-12-16 9:22:52,175201733635771,No,Customer 124,Muzafarabad,,Pakistan,Muzafarabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-RIDER-API,Dropshipping,standard,No,Delivered,,,,,,,
175204502215026,Normal,175204502215026,T127781-Black,434372966_PK-2083082315,2023-12-10 14:41:05,2023-12-12 14:12:47,175204502115026,No,Customer 125,Jhang,,Pakistan,Jhang,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175203104871330,Normal,175203104871330,T367199-Pink,434372966_PK-2132150287,2023-12-10 14:34:21,2023-12-13 18:22:34,175203104771330,No,Customer 126,Peshawar - University Road,,Pakistan,Peshawar - University Road,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175199143199568,Normal,175199143199568,T367199-Pink,434372966_PK-2132150287,2023-12-10 14:15:05,2023-12-11 13:20:22,175199143099568,No,Customer 127,Islamabad - G - 11,,Pakistan,Islamabad - G - 11,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174384688279617,Normal,174384688279617,T367199-Pink,434372966_PK-2132150287,2023-12-10 14:14:07,2023-12-13 18:16:45,174384688179617,No,Customer 128,Karachi - Bahadurabad,,Pakistan,Kandhkot,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175192371727991,Normal,175192371727991,T367199-Pink,434372966_PK-2132150287,2023-12-10 13:45:07,2023-12-11 0:52:03,175192371627991,No,Customer 129,Islamabad - E - 11,,Pakistan,Islamabad - E - 11,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Shipped,,,,,,,
174388612344523,Normal,174388612344523,T127781-Black,434372966_PK-2083082315,2023-12-10 13:29:44,2023-12-20 20:30:53,174388612244523,No,Customer 130,Lahore - Barki,,Pakistan,Lahore - Barki,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-TCS,Dropshipping,standard,No,Shipped,,,,,,,
174386627936605,Normal,174386627936605,T127781-Mehroon,434372966_PK-2083082318,2023-12-10 13:25:23,2023-12-11 18:38:10,174386627836605,No,Customer 131,Lahore - Sabzazar,,Pakistan,Lahore - Sabzazar,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174381476564047,Normal,174381476564047,T127781-Coffee,434372966_PK-2083082319,2023-12-10 13:17:21,2023-12-12 15:39:15,174381476464047,No,Customer 132,Attock,,Pakistan,Attock,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174385811264349,Normal,174385811264349,T127781-Coffee,434372966_PK-2083082319,2023-12-10 12:52:39,2023-12-13 18:45:39,174385811164349,No,Customer 133,Karachi - Landhi,,Pakistan,Karachi - Landhi,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175190310452001,Normal,175190310452001,T367199-Pink,434372966_PK-2132150287,2023-12-10 11:08:40,2023-12-22 10:24:35,175190310352001,No,Customer 134,Alpuri,,Pakistan,Alpuri,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-LCS,Dropshipping,standard,No,Shipped,,,,,,,
174375058620190,Normal,174375058620190,T127781-Brown,434372966_PK-2083082316,2023-12-10 10:51:28,2023-12-13 20:53:18,174375058520190,No,Customer 135,Rahim Yar Khan,,Pakistan,Rahim Yar Khan,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174372067454324,Normal,174372067454324,T367199-Pink,434372966_PK-2132150287,2023-12-10 9:49:59,2023-12-14 10:34:01,174372067354324,No,Customer 136,Gujranwala - Rahwali,,Pakistan,Gujranwala - Rahwali,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174377202549640,Normal,174377202549640,T127781-Black,434372966_PK-2083082315,2023-12-10 9:19:32,2023-12-14 14:43:09,174377202449640,No,Customer 137,Jamshoro,,Pakistan,Jamshoro,Pakistan,PAYMENT_ACCOUNT,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-LCS,Dropshipping,standard,No,Delivered,,,,,,,
175181360944082,Normal,175181360944082,T127781-Coffee,434372966_PK-2083082319,2023-12-10 8:45:06,2023-12-13 1:06:16,175181360844082,No,Customer 138,Faisalabad - Khurianwala,,Pakistan,Faisalabad - Khurianwala,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-RIDER-API,Dropshipping,standard,No,Delivered,,,,,,,
175181361044082,Normal,175181361044082,T367199-Blue,434372966_PK-2132150288,2023-12-10 8:45:06,2023-12-13 1:06:16,175181360844082,No,Customer 138,Faisalabad - Khurianwala,,Pakistan,Faisalabad - Khurianwala,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Blue,PK-RIDER-API,Dropshipping,standard,No,Delivered,,,,,,,
175181732700661,Normal,175181732700661,T127781-Black,434372966_PK-2083082315,2023-12-10 8:10:26,2023-12-16 19:12:46,175181732600661,No,Customer 139,Skardu,,Pakistan,Skardu,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
174366074187961,Normal,174366074187961,T367199-Pink,434372966_PK-2132150287,2023-12-10 6:08:49,2023-12-13 19:10:51,174366074087961,No,Customer 140,Tank,,Pakistan,Tank,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-LCS,Dropshipping,standard,No,Delivered,,,,,,,
175178527884550,Normal,175178527884550,T127781-Yellow,434372966_PK-2083082317,2023-12-10 3:18:33,2023-12-13 19:31:23,175178527784550,No,Customer 67,Karachi - North Nazimabad,,Pakistan,Karachi - North Nazimabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174370407702430,Normal,174370407702430,T127781-Yellow,434372966_PK-2083082317,2023-12-10 3:04:09,2023-12-13 19:18:13,174370407602430,No,Customer 141,Karachi - North Nazimabad,,Pakistan,Karachi - North Nazimabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175151760416014,Normal,175151760416014,T367199-Pink,434372966_PK-2132150287,2023-12-09 20:23:22,2023-12-11 14:39:43,175151760316014,No,Customer 142,Lahore - Wahdat Road,,Pakistan,Lahore - Wahdat Road,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175147383724616,Normal,175147383724616,T127781-Yellow,434372966_PK-2083082317,2023-12-09 19:44:29,2023-12-13 19:58:11,175147383624616,No,Customer 143,Rahim Yar Khan,,Pakistan,Rawalpindi - CBR Town,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175147383824616,Normal,175147383824616,T127781-Mehroon,434372966_PK-2083082318,2023-12-09 19:44:29,2023-12-13 19:58:11,175147383624616,No,Customer 143,Rahim Yar Khan,,Pakistan,Rawalpindi - CBR Town,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175148547087252,Normal,175148547087252,T127781-Coffee,434372966_PK-2083082319,2023-12-09 19:23:27,2023-12-12 18:41:44,175148546987252,No,Customer 144,Multan - Shershah,,Pakistan,Multan - Shershah,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175133787611194,Normal,175133787611194,T127781-Yellow,434372966_PK-2083082317,2023-12-09 16:30:45,2023-12-13 23:05:00,175133787511194,No,Customer 145,Charsadda,,Pakistan,Charsadda,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-CALLCOURIER,Dropshipping,standard,No,Delivered,,,,,,,
175133787711194,Normal,175133787711194,T127781-Yellow,434372966_PK-2083082317,2023-12-09 16:30:45,2023-12-13 23:05:00,175133787511194,No,Customer 145,Charsadda,,Pakistan,Charsadda,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-CALLCOURIER,Dropshipping,standard,No,Delivered,,,,,,,
175096104513559,Normal,175096104513559,T127781-Yellow,434372966_PK-2083082317,2023-12-08 23:30:38,2023-12-11 13:46:23,175096104413559,No,Customer 146,Gujranwala - City Area,,Pakistan,Gujranwala - City Area,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174260886361167,Normal,174260886361167,T127781-Coffee,434372966_PK-2083082319,2023-12-08 19:46:44,2023-12-13 19:52:35,174260886261167,No,Customer 147,Karachi - Qayummabad,,Pakistan,Karachi - Qayummabad,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175071197996059,Normal,175071197996059,T127781-Coffee,434372966_PK-2083082319,2023-12-08 19:28:16,2023-12-12 17:43:15,175071197896059,No,Customer 148,Bahawalpur - Cantt,,Pakistan,Bahawalpur - Cantt,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174256461596059,Normal,174256461596059,T127781-Mehroon,434372966_PK-2083082318,2023-12-08 17:46:18,2023-12-08 18:20:01,174256461496059,No,Customer 148,Bahawalpur - Cantt,,Pakistan,Bahawalpur - Cantt,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,,Dropshipping,standard,No,Canceled,cancellation-customer,Change of mind,,,,,
174258614862287,Normal,174258614862287,T127781-Yellow,434372966_PK-2083082317,2023-12-08 17:41:55,2023-12-13 12:57:17,174258614762287,No,Customer 149,Kotli,,Pakistan,Kotli,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
175048121356655,Normal,175048121356655,T367199-Pink,434372966_PK-2132150287,2023-12-08 11:07:26,2023-12-12 9:56:51,175048121256655,No,Customer 150,Mirpur A.K.,,Pakistan,Mirpur A.K.,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175021139624616,Normal,175021139624616,T127781-Brown,434372966_PK-2083082316,2023-12-07 21:30:56,2023-12-11 18:20:06,175021139524616,No,Customer 143,Rahim Yar Khan,,Pakistan,Rawalpindi - CBR Town,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175021139724616,Normal,175021139724616,T127781-Coffee,434372966_PK-2083082319,2023-12-07 21:30:56,2023-12-11 18:20:06,175021139524616,No,Customer 143,Rahim Yar Khan,,Pakistan,Rawalpindi - CBR Town,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
175021139824616,Normal,175021139824616,T367199-Pink,434372966_PK-2132150287,2023-12-07 21:30:56,2023-12-11 18:20:06,175021139524616,No,Customer 143,Rahim Yar Khan,,Pakistan,Rawalpindi - CBR Town,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174192885823234,Normal,174192885823234,T127781-Mehroon,434372966_PK-2083082318,2023-12-07 19:55:44,2023-12-12 16:42:44,174192885723234,No,Customer 151,Karachi - Civil Lines,,Pakistan,Karachi - Civil Lines,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174191205489511,Normal,174191205489511,T127781-Black,434372966_PK-2083082315,2023-12-07 18:00:39,2023-12-07 19:24:50,174191205289511,No,Customer 152,Jamshoro,,Pakistan,Naukot,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,,Dropshipping,standard,No,Canceled,cancellation-customer,Change of Delivery Address,,,,,
174965795506612,Normal,174965795506612,T127781-Black,434372966_PK-2083082315,2023-12-07 8:36:16,2023-12-10 13:59:17,174965795406612,No,Customer 153,Sialkot - City,,Pakistan,Sialkot - Bijli Mohallah,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174121889500068,Normal,174121889500068,T127781-Brown,434372966_PK-2083082316,2023-12-06 19:25:36,2023-12-15 23:11:06,174121889400068,No,Customer 154,Sialkot - City,,Pakistan,Sialkot - City,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-DEX,Dropshipping,standard,No,Shipped,,,,,,,
174121889600068,Normal,174121889600068,T127781-Brown,434372966_PK-2083082316,2023-12-06 19:25:36,2023-12-15 23:11:06,174121889400068,No,Customer 154,Sialkot - City,,Pakistan,Sialkot - City,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-DEX,Dropshipping,standard,No,Shipped,,,,,,,
174089435344459,Normal,174089435344459,T367199-Pink,434372966_PK-2132150287,2023-12-06 10:14:51,2023-12-09 9:42:57,174089435244459,No,Customer 155,Chakwal,,Pakistan,Chakwal,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174089435444459,Normal,174089435444459,T367199-Pink,434372966_PK-2132150287,2023-12-06 10:14:51,2023-12-09 9:42:57,174089435244459,No,Customer 155,Chakwal,,Pakistan,Chakwal,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174878374733990,Normal,174878374733990,T367199-Pink,434372966_PK-2132150287,2023-12-05 23:03:57,2023-12-07 19:50:57,174878374633990,No,Customer 156,Gujranwala - Model Town,,Pakistan,Gujranwala - Model Town,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174878374833990,Normal,174878374833990,T367199-Pink,434372966_PK-2132150287,2023-12-05 23:03:57,2023-12-07 19:50:57,174878374633990,No,Customer 156,Gujranwala - Model Town,,Pakistan,Gujranwala - Model Town,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174874331162287,Normal,174874331162287,T127781-Black,434372966_PK-2083082315,2023-12-05 21:18:24,2023-12-05 21:22:19,174874331062287,No,Customer 149,Kotli,,Pakistan,Kotli,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,,Dropshipping,standard,No,Canceled,cancellation-customer,Change/combine order,,,,,
174867398244293,Normal,174867398244293,T127781-Coffee,434372966_PK-2083082319,2023-12-05 20:50:56,2023-12-09 18:56:24,174867398144293,No,Customer 157,Pir Mahal,,Pakistan,Pir Mahal,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174854556309677,Normal,174854556309677,T367199-Pink,434372966_PK-2132150287,2023-12-05 17:03:49,2023-12-11 19:28:07,174854556209677,No,Customer 158,Noor Kot,,Pakistan,Noor Kot,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Pink,PK-LCS,Dropshipping,standard,No,Delivered,,,,,,,
174757140594263,Normal,174757140594263,T127781-Mehroon,434372966_PK-2083082318,2023-12-04 0:33:32,2023-12-07 19:25:27,174757140494263,No,Customer 159,Karachi - Clifton,,Pakistan,Karachi - Clifton,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Maroon,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174732981772411,Normal,174732981772411,T127781-Black,434372966_PK-2083082315,2023-12-03 19:14:43,2023-12-07 18:01:56,174732981672411,No,Customer 160,Pir Mahal,,Pakistan,Pir Mahal,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174732981872411,Normal,174732981872411,T127781-Black,434372966_PK-2083082315,2023-12-03 19:14:43,2023-12-07 18:01:56,174732981672411,No,Customer 160,Pir Mahal,,Pakistan,Pir Mahal,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174732981972411,Normal,174732981972411,T127781-Black,434372966_PK-2083082315,2023-12-03 19:14:43,2023-12-07 18:01:56,174732981672411,No,Customer 160,Pir Mahal,,Pakistan,Pir Mahal,Pakistan,COD,599,0,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
173815055591130,Normal,173815055591130,T127781-Black,434372966_PK-2083082315,2023-12-01 21:44:06,2023-12-06 21:07:39,173815055491130,No,Customer 161,Khuzdar,,Pakistan,Khuzdar,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-LCS,Dropshipping,standard,No,Delivered,,,,,,,
174555140000852,Normal,174555140000852,T127781-Brown,434372966_PK-2083082316,2023-12-01 0:24:39,2023-12-20 12:47:21,174555139900852,No,Customer 162,Multan - Bahawalpur Road,,Pakistan,Multan - Bahawalpur Road,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
174536793252662,Normal,174536793252662,T127781-Black,434372966_PK-2083082315,2023-11-30 21:57:03,2023-12-04 23:42:48,174536793152662,No,Customer 163,Shikarpur,,Pakistan,Shikarpur,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-TCS,Dropshipping,standard,No,Delivered,,,,,,,
174521523043661,Normal,174521523043661,T127781-Black,434372966_PK-2083082315,2023-11-30 16:11:54,2023-12-08 21:18:05,174521522943661,No,Customer 164,Gujrat,,Pakistan,Gujrat,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Black,PK-DEX,Dropshipping,standard,No,Shipped,,,,,,,
173751725216654,Normal,173751725216654,1,430546586_PK-2053305416,2023-11-21 14:16:38,2023-11-29 17:08:12,173751725116654,No,Customer 165,Kamoke,,Pakistan,Kamoke,Pakistan,COD,700,159,,High Pressure Power Water Gun Jet Garden Washer Sprayer Watering Spray Garden Sprinkler for Cleaning Tool,Color Family:Black,,Dropshipping,standard,No,Canceled,cancellation-internal,Sourcing Delay,,,,,
172340673886342,Normal,172340673886342,T127781-Coffee,434372966_PK-2083082319,2023-11-17 13:30:43,2023-11-21 20:30:29,172340673786342,No,Customer 166,Toba Tek Singh,,Pakistan,Toba Tek Singh,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
172340063686342,Normal,172340063686342,T127781-Coffee,434372966_PK-2083082319,2023-11-17 13:10:59,2023-11-17 13:29:58,172340063586342,No,Customer 166,Toba Tek Singh,,Pakistan,Toba Tek Singh,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,,Dropshipping,standard,No,Canceled,cancellation-customer,Change of Delivery Address,,,,,
172197243384507,Normal,172197243384507,T127781-Coffee,434372966_PK-2083082319,2023-11-16 14:59:14,2023-11-16 15:01:08,172197243284507,No,Customer 167,Sadiqabad,,Pakistan,Sadiqabad,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,,Dropshipping,standard,No,Canceled,cancellation-customer,Change/combine order,,,,,
172038493500791,Normal,172038493500791,T127781-Coffee,434372966_PK-2083082319,2023-11-15 18:11:33,2023-11-24 15:32:23,172038493200791,No,Customer 168,Swabi,,Pakistan,Swabi,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Coffee,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
171654092356634,Normal,171654092356634,T127781-Aqua,434372966_PK-2083082320,2023-11-13 20:44:54,2023-11-22 17:38:49,171654091756634,No,Customer 169,Kasur,,Pakistan,Kasur,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Aqua,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
171433080769730,Normal,171433080769730,T127781-Yellow,434372966_PK-2083082317,2023-11-12 21:22:54,2023-11-20 17:11:31,171433080669730,No,Customer 170,Attock,,Pakistan,Attock,Pakistan,COD,579,109,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Yellow,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
171321280491764,Normal,171321280491764,T127781-Brown,434372966_PK-2083082316,2023-11-12 13:57:57,2023-11-23 16:03:03,171321279491764,No,Customer 171,Karachi - Garden,,Pakistan,Karachi - Garden,Pakistan,COD,579,119,,GT Mini Buket Bags For Girls Cross Body Shoulder Bag Long shoulder strap,Color Family:Brown,PK-DEX,Dropshipping,standard,No,Delivered,,,,,,,
