BAR_CODE,PRODUCT_NAME,SHELF_NAME,MEASURE_UNIT,PACKAGE_QUANTITY,COST,TAX,COST w/tax,MARGIN,SALE_PRICE,last_price_modification,BRAND,CATEGORY
779336080630, MARMALADE ARANDANO LA CAMPAGNOLA, MERMELADA ARANDANO,1,0,218.537,21.0,264.43,43.71,380.0,  -   -  : :,687.0,Groceries
779389025591, PAN LACTEADO FARGO WHITE MILK, PAN LACTEADO FARGO,1,0,74.38,21.0,90.0,50.0,135.0,  -   -  : :,687.0,Groceries
500026702401,BLACK LABEL 12 ANOS,BLACK LABEL 12 ANOS,1,0,13627.934,21.0,16489.8,40.03,23090.0,11-Nov-23 15:46:17,687.0,Drinks
779336000524,LA CAMPAGNOLA TUNA IN SAUCE DE TOMATE LA CAMP,LA CAMPAGNOLA ATUN E,1,0,99.174,21.0,120.0,58.33,190.0,  -   -  : :,117.0,Groceries
41333030135,DURACEL BATTERY ESPECIAL 21/23,DURACEL PILA ESPECIA,1,0,138.843,21.0,168.0,48.81,250.0,20-Oct-22 11:10:28,402.0,General
779808274521, MAGDALINA CLASSIC MARUCA, MAGDALENA CLASICA M,1,0,44.628,21.0,54.0,66.67,90.0,  -   -  : :,687.0,Groceries
779058012604,ARCOR PREMESCLA DE PIZZA SIN GLUTIN 500 G,ARCOR PREMESCLA DE P,1,0,615.0,21.0,744.15,49.16,1110.0,20-Sep-23 11:10:02,124.0,Groceries
779058012605,ARCOR PREMESCLA NOQUIS DE POTATO SIN TAC 400 G,ARCOR PREMESCLA NOQU,1,0,615.0,21.0,744.15,49.16,1110.0,20-Sep-23 11:05:51,124.0,Groceries
779058012606,ARCOR PREMESCLA NOQUIS SPINACHSIN TAC 400 G,ARCOR PREMESCLA NOQU,1,0,130.116,21.0,157.44,46.09,230.0,18-Nov-22 10:34:29,124.0,Groceries
779058011064, JELLY BC STRAWBERRY, GELATINA BC FRUTILL,1,0,33.174,21.0,40.14,49.48,60.0,  -   -  : :,687.0,Groceries
779058011063, JELLY BC CEREZA, GELATINA BC CEREZA,1,0,33.174,21.0,40.14,49.48,60.0,  -   -  : :,687.0,Groceries
779325300330, MATA MOSCAS Y MOSQUITOS SELTON SIN OLOR, MATA MOSCAS Y MOSQU,1,0,127.405,21.0,154.16,49.2,230.0,  -   -  : :,687.0,House Cleaning
779089501009,SCHWEPPES DESC 2.25L,SCHWEPPES DESC 2.25,1,0,99.174,21.0,120.001,500.0,1650.0,06-Dec-23 17:02:18,687.0,Drinks
779058060741,CHOCOLATE WHITE ARCOR 25G,CHOCOLATE BLANCO AR,1,0,185.95,21.0,225.0,51.11,340.0,23-Nov-23 17:58:06,687.0,General
779058012496,CHOCOLATE ARCOR PEANUTS,CHOCOLATE ARCOR MAN,1,0,95.0,21.0,114.95,56.59,180.0,23-Jun-23 13:13:09,687.0,General
779336000008,TOMATO LA CAMPAGNOLA,TOMATE PERITA LA CA,1,0,214.7,21.0,259.787,65.52,430.0,08-Sep-23 09:40:59,687.0,Groceries
779015069683, TE MANDARINA ORANGE GRAPEFRUIT LA VIRGINIA, TE MANDARINA NARANJ,1,0,56.446,21.0,68.3,53.73,105.0,  -   -  : :,687.0,Groceries
779015069684,TE FRUITS TROPICALES LA VIRGINIA,TE FRUTAS TROPICALE,1,0,94.29,21.0,114.091,53.39,175.0,14-Jan-22 11:38:50,687.0,Groceries
779015049724,CONDIMENTPARA EMPANADAS ALICANTE,CONDIMENTO PARA EMP,1,0,190.909,21.0,231.0,47.19,340.0,17-Aug-23 12:36:44,687.0,Groceries
779015049704,CONDIMENTPARA MILANESAS ALICANTE,CONDIMENTO PARA MIL,1,0,157.025,21.0,190.0,52.63,290.0,16-Aug-23 21:10:37,687.0,Groceries
779015055672,MOLINILLO PEPPER NEGRA ALICANTE GRANO,MOLINILLO PIMIENTA,1,0,368.82,21.0,446.272,50.13,670.0,11-Feb-23 14:09:53,687.0,Groceries
779015055172,MOLINILLO PEPPER BLANCA ALICANTE,MOLINILLO PIMIENTA,1,0,446.61,21.0,540.398,51.74,820.0,11-Feb-23 14:09:14,687.0,Groceries
779265800029,PIZZERA LISA ALUMINUM 35 CM,PIZZERA LISA ALUMIN,1,0,652.893,21.0,790.001,77.21,1400.0,22-Aug-23 09:43:51,687.0,Bazaar
789111222751, TINEDOR TRAMONTINA X12, TENEDOR TRAMONTINA,1,0,400.826,21.0,485.0,44.33,700.0,  -   -  : :,687.0,Groceries
789111222730, CUCHILLO TRAMONTINA X12, CUCHILLO TRAMONTINA,1,0,400.826,21.0,485.0,44.33,700.0,  -   -  : :,687.0,Groceries
789111222735, CUCHARA TRAMONTINA X12, CUCHARA TRAMONTINA,1,0,400.826,21.0,485.0,44.33,700.0,  -   -  : :,687.0,Groceries
789111222740, CUCHARITA DE TE TRAMONTINA X12, CUCHARITA DE TE TRA,1,0,208.264,21.0,252.0,66.67,420.0,  -   -  : :,687.0,Groceries
789111201720,TINEDOR TRAMONTINA DYNAMIC,TENEDOR TRAMONTINA,1,0,218.182,21.0,264.0,127.27,600.0,05-Oct-22 17:39:09,687.0,Groceries
789111201721,CUCHARA TRAMONTINA DYNAMIC,CUCHARA TRAMONTINA,1,0,217.355,21.0,263.0,128.14,600.0,05-Oct-22 17:39:00,687.0,Groceries
789111201864, CUCHILLO TRAMONTINA DYNAMIC, CUCHILLO TRAMONTINA,1,0,217.355,21.0,263.0,44.49,380.0,  -   -  : :,687.0,Groceries
779007032180,SPAGHETTI MATARAZZO SIN TACC,SPAGHETTI MATARAZZO,1,0,284.15,21.0,343.822,48.33,510.0,13-Apr-23 11:36:40,687.0,Groceries
779007032181,TIRABUZON MATARAZZO SIN TACC,TIRABUZON MATARAZZO,1,0,877.686,21.0,1062.0,49.72,1590.0,22-Nov-23 10:47:04,687.0,Groceries
779023601814, PASCUALINA SALTENA MIX DE SEMILLAS, PASCUALINA SALTENA,1,0,55.909,21.0,67.65,62.6,110.0,  -   -  : :,687.0,Groceries
779212900400,CHUKER CHUKER CON STEVIA 250 CM,CHUKER CHUKER CON ST,250,0,79.653,21.0,96.38,71.2,165.0,  -   -  : :,431.0,Groceries
779444000223,VIRULANA SPONGE BRONCE VIRULANA,VIRULANA ESPONJA BRO,1,0,29.669,21.0,35.9,67.13,60.0,  -   -  : :,89.0,House Cleaning
780681000710,TASK PANO MULTIUSE TASK,TASK PANO MULTIUSO T,1,0,22.066,21.0,26.7,68.54,45.0,  -   -  : :,321.0,House Cleaning
779004012972,CRIOLLITAS TASTADAS CRIOLLITAS SIN TACC 110 G,CRIOLLITAS TASTADAS,110,0,434.711,21.0,526.0,38.78,730.0,15-Aug-23 12:24:40,222.0,Groceries
789115005811,KNORR FLAVOR AL HORNO KNORR ROMERO Y TOMILLO,KNORR SABOR AL HORNO,1,0,41.0,21.0,49.61,61.26,80.0,  -   -  : :,102.0,Groceries
789115005815,KNORR FLAVOR AL HORNO TIPO CRIOLLO KNORR,KNORR SABOR AL HORNO,1,0,44.413,21.0,53.74,58.17,85.0,  -   -  : :,102.0,Groceries
789100030416,NESCAFE GOLD INTINSO 250G,NESCAFE GOLD INTENS,1,0,2022.0,21.0,2446.62,38.56,3390.0,03-Aug-23 15:44:22,687.0,Groceries
789100030412,NESCAFE GOLD EQUILIBRADO,NESCAFE GOLD EQUILI,1,0,2594.215,21.0,3139.0,38.58,4350.0,28-Sep-23 15:12:36,687.0,Groceries
789100030420,NESCAFE GOLD SUAVE,NESCAFE GOLD SUAVE,1,0,611.793,21.0,740.27,48.59,1100.0,15-Sep-22 16:03:11,687.0,Groceries
779212900401, CHUKER C STEVIA 500CC, CHUKER C STEVIA 500,1,0,138.843,21.0,168.0,48.81,250.0,  -   -  : :,687.0,Groceries
779818721128,QUINTO POTATOES 100GR,QUENTO PAPAS SABOR S,1,0,512.397,21.0,620.0,50.0,930.0,06-Dec-23 16:37:38,899.0,Groceries
779013910073,BIALCOHOL ALCOHOL IN SPRAY CON GLICERINA 25,BIALCOHOL ALCOHOL EN,250,0,325.62,21.0,394.0,52.28,600.0,11-Sep-23 13:35:39,900.0,Personal hygiene
779004092980,BAGLEY COQUITAS 170 G,BAGLEY COQUITAS 170,1,0,47.107,21.0,57.0,49.12,85.0,  -   -  : :,221.0,Groceries
779004099490,BAGLEY COOKIES PORTINITAS  130 GRS,BAGLEY GALLETAS PORT,1,0,317.355,21.0,384.0,51.04,580.0,23-Nov-23 16:57:25,221.0,Groceries
779004000185,BAGLEY COOKIES MELITAS 170 GRS,BAGLEY GALLETAS MELI,1,0,43.802,21.0,53.0,50.94,80.0,  -   -  : :,221.0,Groceries
779058011695,ARCOR GUMMIES DINO 30 G,ARCOR GOMITAS DINO 3,1,0,101.0,21.0,122.21,63.65,200.0,11-Oct-23 15:31:16,124.0,General
779058038710,SALADIX  30G,SALADIX JAMON 30G,1,0,122.0,21.0,147.62,49.03,220.0,08-Sep-23 09:38:02,687.0,Groceries
76625239965, STEVIA MODELIFE 250CC, STEVIA MODELIFE 250,1,0,93.785,21.0,113.48,49.81,170.0,  -   -  : :,687.0,Groceries
76625239972, STEVIA MODELIFE 500CC, STEVIA MODELIFE 500,1,0,150.05,21.0,181.56,54.22,280.0,  -   -  : :,687.0,Groceries
779015011015,COFFEE DESCOFFEEINADO LA VIRGINIA KALMA 170G,CAFE DESCAFEINADO L,1,0,1892.562,21.0,2290.0,50.22,3440.0,30-Nov-23 16:18:38,687.0,Groceries
779336000200, PEACH AL NATURAL LA CAMPAGNOLA, DURAZNO AL NATURAL,1,0,71.471,21.0,86.48,61.89,140.0,  -   -  : :,687.0,Groceries
779013910059,CASALTA SAUCE CAESAR PARA SALADS 2,CASALTA SALSA CAESAR,290,0,367.769,21.0,445.0,50.56,670.0,25-Jan-23 12:33:58,768.0,Groceries
779013910057,CASALTA SAUCE BBQ PARA CARNES CASALTA 35,CASALTA SALSA BARBAC,350,0,176.86,21.0,214.001,44.86,310.0,15-Jan-22 12:39:14,768.0,Groceries
779007041234,EXQUISITA FLAN DE VANILLA EXQUISITA 60 GRS,EXQUISITA FLAN DE VA,60,0,26.017,21.0,31.48,58.83,50.0,  -   -  : :,165.0,Groceries
779007041249,EXQUISITA POSTRE EXQUISITA DDLL 80 GRS,EXQUISITA POSTRE EXQ,80,0,31.132,21.0,37.67,59.28,60.0,  -   -  : :,165.0,Groceries
779007041247,EXQUISITA POSTRE VANILLA EXQUISITA 80 GRS,EXQUISITA POSTRE VAI,80,0,31.132,21.0,37.67,59.28,60.0,  -   -  : :,165.0,Groceries
779058012934,MOGUL MOGUL EXTREME SANDIA 50 GRS,MOGUL MOGUL EXTREME,50,0,142.0,21.0,171.82,74.6,300.0,27-Oct-23 13:00:42,901.0,General
779012778449,SAUCE AJI HOT VANOLI 350CC,SALSA AJI PICANTE V,1,0,557.9,21.0,675.059,51.1,1020.0,18-Oct-23 12:18:10,687.0,Groceries
779389025590,BIMBO PAN BIMBO MILK INTEGRAL 360G,BIMBO PAN BIMBO LECH,360,0,0.826,21.0,1.0,15900.0,160.0,  -   -  : :,470.0,Frozen
779129303815, DEO DOVE NUTRITIVE SECRETS, DEO DOVE NUTRITIVE,1,0,135.537,21.0,164.0,52.44,250.0,  -   -  : :,687.0,Groceries
779193600122,MERINGUES LYVIAN 100G,MERENGUES LYVIAN 10,1,0,108.926,21.0,131.8,51.75,200.0,21-Dec-22 11:08:10,687.0,Groceries
779193600031,MERINGUE SURTIDO LYVIAN 100G,MERENGUE SURTIDO LY,1,0,231.405,21.0,280.0,50.0,420.0,29-Mar-23 14:34:24,687.0,Groceries
779181355507,PEPSI 2.25L DISPOSABLE,PEPSI 2.45L DESCART,1,0,77.479,21.0,93.75,500.0,1520.0,02-Dec-23 17:30:24,687.0,Groceries
41789001840,MARUCHAN CHICKEN HOT,MARUCHAN POLLO PICA,1,0,359.5,21.0,434.995,51.73,660.0,31-Jan-23 11:47:48,687.0,Groceries
779257901773, BANDEJA PIZZERA 35CM, BANDEJA PIZZERA 35C,1,0,216.529,21.0,262.0,41.22,370.0,  -   -  : :,687.0,Groceries
779228100705,CUCHARA ACERO P GUISO CAROL,CUCHARA ACERO P GUI,1,0,665.289,21.0,805.0,49.07,1200.0,04-Jul-23 13:51:50,687.0,Bazaar
779228100706,CUCHARA ACERO P LEGUMBRES,CUCHARA ACERO P LEG,1,0,114.876,21.0,139.0,43.88,200.0,29-Nov-21 10:20:13,687.0,Bazaar
991900813602, CUCHARON SILICONA MANGO, CUCHARON SILICONA M,1,0,131.405,21.0,159.0,44.65,230.0,  -   -  : :,687.0,Groceries
991900813824, CUCHARA SILICONA MANGO, CUCHARA SILICONA MA,1,0,130.579,21.0,158.0,45.57,230.0,  -   -  : :,687.0,Groceries
779228100703,ESPATULA ACERO MANGO COLOR,ESPATULA ACERO MANG,1,0,103.306,21.0,125.0,44.0,180.0,29-Nov-21 10:19:58,687.0,Bazaar
779228100707,ESPATULA ACERO POTATOES FRITAS,ESPATULA ACERO PAPA,1,0,114.876,21.0,139.0,43.88,200.0,29-Nov-21 10:20:20,687.0,Bazaar
991900813817, ESPUMADERA SILICONA MANGO, ESPUMADERA SILICONA,1,0,138.843,21.0,168.0,42.86,240.0,  -   -  : :,687.0,Groceries
779257901775, TABLITA PICAR COLOR, TABLITA PICAR COLOR,1,0,98.347,21.0,119.0,51.26,180.0,  -   -  : :,687.0,House Cleaning
779257901406, JARRA CARIOCA 2LT, JARRA CARIOCA 2LT,1,0,86.777,21.0,105.0,52.38,160.0,  -   -  : :,687.0,House Cleaning
779229629062,HERMETICO MINI 350CC,HERMETICO MINI 350C,1,0,90.909,21.0,110.0,81.82,200.0,22-Aug-23 09:37:40,687.0,Bazaar
779229629063,HERMETICO CUADRADO 500,HERMETICO CUADRADO,1,0,65.289,21.0,79.0,51.9,120.0,05-Apr-22 11:43:00,687.0,Bazaar
779229601105,HERMETICO REDONDO 1500CC,HERMETICO REDONDO 1,1,0,81.818,21.0,99.0,61.62,160.0,16-Mar-22 15:18:58,687.0,Bazaar
695901360001,PALITOS BROCHETTE,PALITOS BROCHETTE,1,0,257.851,21.0,312.0,63.46,510.0,29-Aug-23 12:30:26,687.0,Bazaar
692725582015,TINDER PLASTIC,TENDER PLASTICO,1,0,573.554,21.0,694.0,51.3,1050.0,16-Mar-23 13:07:45,687.0,Groceries
779811841049, PLATO PLAYO DURAX, PLATO PLAYO DURAX,1,0,29.752,21.0,36.0,66.67,60.0,  -   -  : :,687.0,Groceries
779811841038, VASO CORTO, VASO CORTO,1,0,18.182,21.0,22.0,59.09,35.0,  -   -  : :,687.0,Groceries
779830825003,CACHAFAZ HAPPY FOOD ALF DULCE DE LECHE SIN TA,CACHAFAZ HAPPY FOOD,1,0,44.347,21.0,53.66,49.09,80.0,  -   -  : :,902.0,Groceries
779830825001,CACHAFAZ HAPPY FOOD ALF CHOCOLATE SIN TACC,CACHAFAZ HAPPY FOOD,1,0,44.347,21.0,53.66,49.09,80.0,  -   -  : :,902.0,Groceries
779830825002,CACHAFAZ HAPPY FOOD ALF CREAM DE PEANUTS,CACHAFAZ HAPPY FOOD,1,0,44.347,21.0,53.66,49.09,80.0,  -   -  : :,902.0,Groceries
779809296872,GLOVE LATEX COCINA,GUANTE MAKE MED,1,0,363.636,21.0,440.0,50.0,660.0,08-Nov-23 14:47:38,687.0,House Cleaning
779809296026,MAKE VELAS MAKE X 4,MAKE VELAS MAKE X 4,1,0,38.504,21.0,46.59,50.25,70.0,  -   -  : :,523.0,House Cleaning
779809296648,CONDOR CEPILLO OVAL MADERA CONDOR,CONDOR CEPILLO OVAL,1,0,66.421,21.0,80.37,49.31,120.0,  -   -  : :,903.0,House Cleaning
779238700016,BROOMY SPONGE BRONCE,BROOMY ESPONJA BRONC,1,0,131.653,21.0,159.3,50.66,240.0,28-Jul-23 12:43:30,639.0,House Cleaning
779238700145,SPONGE ACERO,ESPONJA ACERO,1,0,124.215,21.0,150.3,53.03,230.0,26-Sep-23 21:02:03,687.0,House Cleaning
779245900728,PUSH BRUSH LAQUEADO LA GAUCHITA,ESCOBILLON LAQUEADO,1,0,1219.008,21.0,1475.0,52.54,2250.0,10-Nov-23 10:56:32,687.0,House Cleaning
779376201370,HERMETICO CUADRADO 500 C,HERMETICO CUADRADO,1,0,126.446,21.0,153.0,50.33,230.0,02-Mar-23 15:59:15,687.0,Bazaar
779376201371,HERMETICO CUADRADO 1000 CC,HERMETICO CUADRADO,1,0,186.694,21.0,225.9,50.51,340.0,02-Mar-23 15:54:23,687.0,Bazaar
779376201551,HERMETICO RECT 1000 CC,HERMETICO RECT 1000,1,0,183.719,21.0,222.3,52.95,340.0,02-Mar-23 15:56:00,687.0,House Cleaning
779376200437,HERMETICO 3L,ENSALADERA MEDIANA,1,0,179.793,21.0,217.55,47.09,320.0,05-Mar-22 16:39:44,687.0,House Cleaning
779188541033,CUMANA TOMATO CUMANA 400 GRS,CUMANA TOMATE PERITA,400,0,61.074,21.0,73.9,35.32,100.0,  -   -  : :,849.0,Groceries
779336083580, MARMALADE BC FRAMBUESA, MERMELADA BC FRAMBU,1,0,163.636,21.0,198.0,41.41,280.0,  -   -  : :,687.0,Groceries
779336081660, MARMALADE BC ARANDANOS, MERMELADA BC ARANDA,1,0,203.645,21.0,246.41,42.04,350.0,  -   -  : :,687.0,Groceries
779389025595,FARGO PAN FARGO BRAN PLUS FORTIFICADO 350G,FARGO PAN FARGO SALV,1,0,909.091,21.0,1100.0,45.45,1600.0,01-Dec-23 09:04:39,310.0,Groceries
779325300101,AYUDIN BLEACH GEL 700 CC,AYUDIN LAVANDINA AYU,700,0,111.124,21.0,134.46,56.18,210.0,24-Aug-22 10:36:34,46.0,House Cleaning
779013900452,CASALTA ACETO BALSAMICO GLAZE AHUMADO 250 CC,CASALTA ACETO BALSAM,250,0,877.211,21.0,1061.425,50.74,1600.0,18-Sep-23 11:43:00,768.0,Groceries
779013900433,CASALTA ACETO BALSAMICO GLAZE ORIGINAL 250 CC,CASALTA ACETO BALSAM,1,0,858.678,21.0,1039.0,50.14,1560.0,16-Aug-23 19:11:39,768.0,Groceries
779013900497,FAVINCO ACETO ESPESO AHUMADO 500 CC,FAVINCO ACETO ESPESO,500,0,238.785,21.0,288.93,48.82,430.0,20-Jun-22 11:33:54,738.0,Groceries
779344070391,CHAMPAGNE NIETO BRUT NATURE ESTUCHE,NIETO BRUT NATURE ES,,0,263.636,21.0,319.0,238.56,1080.0,07-Nov-21 13:33:08,687.0,Drinks
779025009726,LADYSOFT PROTECTOR DIARIO CLASSIC 20,LADYSOFT PROTECTOR D,1,0,269.1,21.0,325.611,53.56,500.0,09-Nov-23 15:53:02,73.0,Personal hygiene
779462699792,HUGGIES HUGGIES XTRA-FLEX TALLE G 8U,HUGGIES HUGGIES XTRA,1,0,87.603,21.0,106.0,88.68,200.0,25-Oct-21 14:48:33,100.0,House Cleaning
779129001120,ALA LIQUID SOAP ALA MATIC 3L,ALA JABON LIQUIDO AL,1,0,1790.802,21.0,2166.87,54.6,3350.0,06-Dec-23 11:45:55,28.0,Groceries
779325399998,AYUDIN AYUDIN ANTI SPLASH BLEACH 1000CC,AYUDIN AYUDIN ANTI S,1,0,50.0,21.0,60.5,48.76,90.0,25-Sep-21 14:55:41,46.0,House Cleaning
779078715366,ILOLAY DULCE MILK CLASSIC ILOLAY 400 GRS,ILOLAY DULCE LECHE C,400,0,57.851,21.0,70.0,50.0,105.0,  -   -  : :,423.0,Groceries
779279877927,STELLA ARTOIS SIX PACK STELLA ARTOIS 6 U,STELLA ARTOIS SIX PA,1,0,0.0,21.0,0.0,500.0,6540.0,01-Dec-23 09:59:09,905.0,Drinks
779058051140,ARCOR MARMALADE ARCOR LIGHT DAMASCO 390 GRS,ARCOR MERMELADA ARCO,390,0,97.727,21.0,118.25,52.22,180.0,18-Nov-22 10:35:03,124.0,Groceries
779133700295,SERENISIMA YOGURISIMO CON ROCKLETS 164 G,SERENISIMA YOGURISIM,1,0,64.793,21.0,78.4,27.55,100.0,  -   -  : :,630.0,Groceries
779129078984,CIF GATILLO MULTISUPERFICIE,CIF GATILLO MULTISU,1,0,495.868,21.0,600.0,50.0,900.0,21-Nov-23 10:12:27,45.0,House Cleaning
779089564673,CEPITA FRESH ORANGE,CEPITA FRESH NARANJ,1,0,69.083,21.0,83.59,500.0,950.0,06-Dec-23 17:07:45,288.0,Drinks
779004012957, SALADIX BACON 30G, SALADIX BACON 30G,1,0,18.686,21.0,22.61,54.8,35.0,  -   -  : :,687.0,Groceries
779004037470, SALADIX DUO JYQ 30G, SALADIX DUO JYQ 30G,1,0,18.686,21.0,22.61,54.8,35.0,  -   -  : :,687.0,Groceries
779058038700,SALADIX PIZZA 30G,SALADIX PIZZA 30G,1,0,101.0,21.0,122.21,47.29,180.0,09-Jun-23 09:06:42,687.0,Groceries
779004012956, SALADIX BOX BACON 100G, SALADIX CAJA BACON,1,0,40.0,21.0,48.4,65.29,80.0,  -   -  : :,687.0,Groceries
762230072430, NOODLES TERRABUSI MUNICION, FIDEOS TERRABUSI MU,1,0,33.24,21.0,40.22,49.18,60.0,  -   -  : :,687.0,Groceries
779129078986,CIF CIF ULTRA BRILLO DP 380 ML,CIF CIF ULTRA BRILLO,380,0,409.091,21.0,495.0,51.52,750.0,21-Nov-23 10:11:53,45.0,House Cleaning
779188500545,CUMANA CABALLA NAT CUMANA 380 GRS,CUMANA CABALLA NAT C,280,0,137.19,21.0,166.0,44.58,240.0,  -   -  : :,849.0,Groceries
779279800931,STELLA ARTOIS NOIRE 473CC,STELLA ARTOIS NOIRE,1,0,84.033,21.0,101.68,500.0,1090.0,01-Dec-23 11:00:18,687.0,Drinks
779813095937,FUN CHICLE BUBBLE TUTTI FRUTTI,FUN CHICLE BUBBLE TU,1,0,744.901,21.0,901.33,55.33,1400.0,17-Aug-23 11:27:01,697.0,General
779156800598,PAMELA PAN DULCE PAMELA W/FRUTA 250 GRS,PAMELA PAN DULCE PAM,250,0,83.479,21.0,101.01,48.5,150.0,04-Mar-22 11:09:17,314.0,Groceries
400260403476,FILTROS SLIM C PAPEL ARMAR GIZEH,FILTROS SLIM C PAPE,1,0,516.529,21.0,625.0,52.0,950.0,23-Nov-23 10:24:20,687.0,Groceries
779089564677,CEPITA FRESH GRAPEFRUIT,CEPITA FRESH POMELO,1,0,66.116,21.0,80.0,500.0,950.0,06-Dec-23 17:07:50,687.0,Groceries
779089564577, SMART WATER 500CC, SMART WATER 500CC,1,0,31.405,21.0,38.0,84.21,70.0,  -   -  : :,687.0,Groceries
779336000203, PEACH NATURAL BC, DURAZNO NATURAL BC,1,0,75.174,21.0,90.96,53.91,140.0,  -   -  : :,687.0,Groceries
779336012995,TUNA DESMINUZADO AL NATURAL LA CAMPAGNOLA,ATUN DESMENUZADO AL,1,0,420.9,21.0,509.289,55.12,790.0,06-Oct-23 09:16:41,687.0,Groceries
779336000516, LOMO DE TUNA AL NATURAL LA CAMPAGNOLA 300G, LOMO DE ATUN AL NAT,1,0,186.777,21.0,226.0,68.14,380.0,  -   -  : :,687.0,Groceries
779336082630, MARMALADE BC FRUTOS REDS, MERMELADA BC FRUTOS,1,0,203.645,21.0,246.41,42.04,350.0,  -   -  : :,687.0,Groceries
779105879042,MANFREY YOGUR FIRME DESCREAMDO 140 G,MANFREY YOGUR FIRME,1,0,159.0,21.0,192.39,50.74,290.0,12-Sep-23 09:47:38,163.0,Dairy
779067300004,FAVINCO VINEGAR  500 CC,FAVINCO VINAGRE  FAV,500,0,274.793,21.0,332.5,50.38,500.0,04-Dec-23 13:15:36,738.0,Groceries
779013900316,CASALTA VINEGAR  500 CC,CASALTA VINAGRE CASA,500,0,284.711,21.0,344.5,50.94,520.0,04-Dec-23 13:16:22,768.0,Groceries
779808274522,TIA MARUCA MADALINAS  W/ DD LL,TIA MARUCA MADALENAS,1,0,198.347,21.0,240.0,50.0,360.0,27-Mar-23 08:50:31,227.0,Groceries
779314757077,IMPERIAL ROJA LATA 473,IMPERIAL ROJA LATA,1,0,0.0,21.0,0.0,500.0,960.0,07-Nov-23 11:01:19,687.0,Drinks
779097501701, ALTOS DEL PLATA MALBEC, ALTOS DEL PLATA MAL,1,0,287.603,21.0,348.0,52.3,530.0,  -   -  : :,687.0,Drinks
779113068143, HARPIC WHITE BRILLANTE, HARPIC BLANCO BRILL,1,0,95.041,21.0,115.0,52.17,175.0,  -   -  : :,687.0,Groceries
761303694337,STARBUCKS CAPSULES STARBUCKS CAPPUCHINO X 12,STARBUCKS CAPSULAS S,1,0,401.769,21.0,486.14,48.11,720.0,  -   -  : :,907.0,Groceries
779025009228, ROL COCINA NOBLE RINDIPEL, ROLLO COCINA NOBLE,1,0,42.81,21.0,51.8,44.79,75.0,  -   -  : :,687.0,House Cleaning
779182800043, NAPKINS FELPITA X70, SERVILLETAS FELPITA,1,0,38.124,21.0,46.13,51.75,70.0,  -   -  : :,687.0,House Cleaning
779325300291, POETT DES AMBIINTES ROSES Y JAZMINES, POETT DES AMBIENTES,1,0,57.463,21.0,69.53,51.01,105.0,  -   -  : :,687.0,House Cleaning
779325300246, POETT DES AMBIINTE LOVE, POETT DES AMBIENTE,1,0,57.463,21.0,69.53,51.01,105.0,  -   -  : :,687.0,House Cleaning
779400096009, MAYONNAISE HELLMANS 475, MAYONESA HELLMANS 4,1,0,73.124,21.0,88.48,46.93,130.0,  -   -  : :,687.0,Groceries
779058012813, FRAMBUESAS CON CHOCOLATE AGUILA, FRAMBUESAS CON CHOC,1,0,154.793,21.0,187.3,49.49,280.0,  -   -  : :,687.0,Groceries
779058012210,RAISINS CON CHOCOLATE AGUILA,PASAS CON CHOCOLATE,1,0,353.33,21.0,427.529,54.38,660.0,17-Oct-22 16:38:06,687.0,Groceries
779058012211,ALMINDRAS C CHOCOLATE AGUILA,ALMENDRAS C CHOCOLA,1,0,363.57,21.0,439.92,50.03,660.0,17-Oct-22 16:35:38,687.0,Groceries
779058013112, POSTRE AGUILA D OR COCO CARAMEL, POSTRE AGUILA D OR,1,0,142.149,21.0,172.0,51.16,260.0,  -   -  : :,687.0,Groceries
779058013113, POSTRE AGUILA D OR MOUSSE, POSTRE AGUILA D OR,1,0,142.107,21.0,171.95,51.21,260.0,  -   -  : :,687.0,Groceries
779058013111, POSTRE AGUILA D OR CHOCO TRIPLE, POSTRE AGUILA D OR,1,0,142.107,21.0,171.95,51.21,260.0,  -   -  : :,687.0,Groceries
779058012265, ROCKLETS 3 DESEOS, ROCKLETS 3 DESEOS,1,0,92.694,21.0,112.16,51.57,170.0,  -   -  : :,687.0,Groceries
779058042300,ROCKLETS PEANUTS NAVIDINO 120GRS,ROCKLETS MANI NAVID,1,0,572.0,21.0,692.12,57.49,1090.0,03-Nov-23 11:50:29,687.0,Groceries
779058010632, MAXI GARRAPINADA DE PEANUTS ARCOR 100G, MAXI GARRAPINADA DE,1,0,55.595,21.0,67.27,48.65,100.0,  -   -  : :,687.0,Groceries
779004012714,PUDDING AGUILA MIX,BUDIN AGUILA MIX,1,0,227.49,21.0,275.263,52.58,420.0,17-Oct-22 16:44:22,687.0,Groceries
779058012608,ARCOR PREMESCLA SPONGE CAKE SIN TAC CHOCOLATE,ARCOR PREMESCLA BISC,1,0,640.0,21.0,774.4,49.79,1160.0,15-Aug-23 13:05:51,124.0,Groceries
779058012607,ARCOR PREMESCLA SPONGE CAKE SIN TAC VANILLA,ARCOR PREMESCLA BISC,1,0,768.595,21.0,930.0,41.94,1320.0,23-Nov-23 16:12:33,124.0,Groceries
779004012716,PUDDING ARCOR C CHIPS CHOCOLATE,BUDIN ARCOR C CHIPS,1,0,541.0,21.0,654.61,51.24,990.0,17-Nov-23 09:35:13,687.0,Groceries
