id,recount,route,period,fee,electric meter,addresses,longitude,latitude,date,time,previous consumption,accumulated consumption,consumption,kw/h price,kw/h <2500,kw/h <7500,kw/h > 7500,total
1078322,6,1008,5,t3,10193716,BO. 17 DE AGO. EPAM S:10 MZ:K C:9,"-27,490888","-58,786321",5/10/2021,7:50:00,296171,309583,13412,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 4.957,64","$ 18.761,14"
1078084,6,1008,4,t3,10193716,BO. 17 DE AGO. EPAM S:10 MZ:K C:9,"-27,490847","-58,786268",5/8/2021,10:45:00,309583,326484,16901,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 10.027,15","$ 23.830,65"
1077842,6,1008,3,t3,10193716,BO. 17 DE AGO. EPAM S:10 MZ:K C:9,"-27,490794","-58,786486",4/6/2021,9:42:00,326484,343294,16810,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 9.894,93","$ 23.698,43"
1077298,6,1008,1,t3,10193716,BO. 17 DE AGO. EPAM S:10 MZ:K C:9,"-27,490579","-58,786116",4/2/2021,10:07:00,343294,358094,14800,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 6.974,40","$ 20.777,90"
1106383,6,1008,2,t3,10193716,BO. 17 DE AGO. EPAM S:10 MZ:K C:9,"-27,490262","-58,786121",7/4/2021,9:30:00,358094,377373,19279,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 13.482,39","$ 27.285,89"
742160,4,5665,4,t4,10525189,50 VIV. C:12 GONZALEZ 1768,"-28,529364","-59,05142",21/7/2021,9:01:00,589685,608108,18423,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 13.923,22","$ 29.626,72"
742498,4,5665,5,t4,10525189,50 VIV. C:12 GONZALEZ 1768,"-28,529344","-59,051463",20/9/2021,8:08:00,608108,629209,21101,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 18.349,95","$ 34.053,45"
741823,4,5665,3,t4,10525189,50 VIV. C:12 GONZALEZ 1768,"-28,529343","-59,051445",18/5/2021,9:03:00,629209,651508,22299,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 20.330,25","$ 36.033,75"
742833,4,5665,6,t4,10525189,50 VIV. C:12 GONZALEZ 1768,"-28,529335","-59,051514",18/11/2021,7:28:00,651508,667111,15603,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 9.261,76","$ 24.965,26"
741145,4,5665,1,t4,10525189,50 VIV. C:12 GONZALEZ 1768,"-28,529335","-59,051463",19/1/2021,7:51:00,667111,684769,17658,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 12.658,67","$ 28.362,17"
741485,4,5665,2,t4,10525189,50 VIV. C:12 GONZALEZ 1768,"-28,529311","-59,051466",17/3/2021,8:33:00,684769,698451,13682,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 6.086,35","$ 21.789,85"
1280519,6,7520,3,t3,10672400,AV AVELLANEDA 1541,"-30,092371","-58,795272",4/6/2021,7:42:00,193421,208837,15416,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 7.869,45","$ 21.672,95"
1281816,6,7520,6,t3,10672400,AV AVELLANEDA 1541,"-30,092371","-58,795257",7/12/2021,8:47:00,208837,228107,19270,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 13.469,31","$ 27.272,81"
1280095,6,7520,2,t3,10672400,AV AVELLANEDA 1541,"-30,092371","-58,795254",7/4/2021,10:53:00,228107,246609,18502,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 12.353,41","$ 26.156,91"
1281381,6,7520,5,t3,10672400,AV AVELLANEDA 1541,"-30,09237","-58,795235",12/10/2021,8:17:00,246609,266112,19503,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 13.807,86","$ 27.611,36"
1279662,6,7520,1,t3,10672400,AV AVELLANEDA 1541,"-30,092353","-58,795267",4/2/2021,10:00:00,266112,280146,14034,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 5.861,40","$ 19.664,90"
1280949,6,7520,4,t3,10672400,AV AVELLANEDA 1541,"-30,087413","-58,788441",12/8/2021,13:00:00,280146,292877,12731,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 3.968,14","$ 17.771,64"
288403,2,5530,2,t3,10524883,CONSTITUCION Y MONTEVIDEO,"-28,516964","-59,0483",2/3/2021,8:18:00,377614,391028,13414,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 4.960,54","$ 18.764,04"
288762,2,5530,4,t3,10524883,CONSTITUCION Y MONTEVIDEO,"-28,516929","-59,048292",2/7/2021,8:20:00,391028,412648,21620,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 16.883,86","$ 30.687,36"
288583,2,5530,3,t3,10524883,CONSTITUCION Y MONTEVIDEO,"-28,516722","-59,049025",7/5/2021,11:08:00,412648,435020,22372,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 17.976,52","$ 31.780,02"
288942,2,5530,5,t3,10524883,CONSTITUCION Y MONTEVIDEO,"-28,516169","-59,047728",3/9/2021,8:28:00,435020,450055,15035,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 7.315,86","$ 21.119,36"
288226,2,5530,1,t3,10524883,CONSTITUCION Y MONTEVIDEO,"-28,516152","-59,047779",5/1/2021,7:12:00,450055,472241,22186,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 17.706,26","$ 31.509,76"
748619,4,5820,6,t1,10008461,GRAL. RAMIREZ 1030,"-29,786722","-58,050252",17/11/2021,13:15:00,110207,124006,13799,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.730,89","$ 16.561,24"
747547,4,5820,2,t1,10008461,GRAL. RAMIREZ 1030,"-29,786556","-58,050253",17/3/2021,11:07:00,124006,138454,14448,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 5.539,09","$ 17.369,44"
747281,4,5820,1,t1,10008461,GRAL. RAMIREZ 1030,"-29,78654","-58,050348",20/1/2021,11:59:00,138454,160337,21883,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 14.797,90","$ 26.628,25"
747816,4,5820,3,t1,10008461,GRAL. RAMIREZ 1030,"-29,786522","-58,050268",18/5/2021,11:51:00,160337,184082,23745,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 17.116,65","$ 28.947,00"
748350,4,5820,5,t1,10008461,GRAL. RAMIREZ 1030,"-29,786385","-58,050396",16/9/2021,13:35:00,184082,199347,15265,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 6.556,50","$ 18.386,85"
748063,4,5820,4,t1,10008461,GRAL. RAMIREZ 1030,"-29,786268","-58,050372",20/7/2021,16:05:00,199347,217697,18350,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.398,26","$ 22.228,61"
516547,3,5800,4,t4,10529979,MONTEAGUDO 511,"-29,793538","-58,045743",16/7/2021,8:56:00,330519,347486,16967,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 11.516,45","$ 27.219,95"
517411,3,5800,6,t4,10529979,MONTEAGUDO 511,"-29,79335","-58,045947",10/11/2021,16:53:00,347486,362790,15304,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 8.767,51","$ 24.471,01"
515956,3,5800,3,t4,10529979,MONTEAGUDO 511,"-29,79331","-58,046093",15/5/2021,9:26:00,362790,386082,23292,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 21.971,68","$ 37.675,18"
516952,3,5800,5,t4,10529979,MONTEAGUDO 511,"-29,793249","-58,045958",13/9/2021,8:52:00,386082,408315,22233,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 20.221,15","$ 35.924,65"
515178,3,5800,1,t4,10529979,MONTEAGUDO 511,"-29,793233","-58,045948",19/1/2021,12:15:00,408315,429731,21416,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 18.870,65","$ 34.574,15"
515405,3,5800,2,t4,10529979,MONTEAGUDO 511,"-29,793221","-58,045994",10/3/2021,15:04:00,429731,451250,21519,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 19.040,91","$ 34.744,41"
289839,2,5531,3,t2,10524885,MISIONES 1480,"-28,51859","-59,045727",3/5/2021,10:30:00,271543,287010,15467,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 7.396,85","$ 20.250,35"
290611,2,5531,6,t2,10524885,MISIONES 1480,"-28,518588","-59,045808",2/11/2021,8:13:00,287010,304411,17401,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 10.013,55","$ 22.867,05"
289583,2,5531,2,t2,10524885,MISIONES 1480,"-28,518575","-59,045812",2/3/2021,10:50:00,304411,321936,17525,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 10.181,33","$ 23.034,83"
290355,2,5531,5,t2,10524885,MISIONES 1480,"-28,518574","-59,045788",3/9/2021,11:09:00,321936,344250,22314,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 16.660,84","$ 29.514,34"
290095,2,5531,4,t2,10524885,MISIONES 1480,"-28,518562","-59,045747",2/7/2021,11:31:00,344250,366512,22262,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 16.590,49","$ 29.443,99"
289334,2,5531,1,t2,10524885,MISIONES 1480,"-28,518542","-59,045753",5/1/2021,10:05:00,366512,389197,22685,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 17.162,81","$ 30.016,31"
1153185,6,4835,2,t1,10584780,MANANTIALES 3RA,"-29,369957","-59,320159",6/4/2021,15:51:00,271171,284041,12870,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 3.574,01","$ 15.404,36"
1153328,6,4835,3,t1,10584780,MANANTIALES 3RA,"-29,359608","-59,342776",10/6/2021,10:44:00,284041,305156,21115,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 13.841,51","$ 25.671,86"
157565,1,6920,2,t1,10649456,BERON DE ASTRADA S/N,"-29,33821","-58,607614",24/4/2021,9:45:00,85824,103693,17869,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 9.799,27","$ 21.629,62"
156647,1,6920,1,t1,10649456,BERON DE ASTRADA S/N,"-29,338207","-58,607581",25/2/2021,8:25:00,103693,124648,20955,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 13.642,26","$ 25.472,61"
161176,1,6920,6,t1,10649456,BERON DE ASTRADA S/N,"-29,337823","-58,60732",23/12/2021,9:11:00,124648,146920,22272,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 15.282,32","$ 27.112,67"
160265,1,6920,5,t1,10649456,BERON DE ASTRADA S/N,"-29,337818","-58,607307",22/10/2021,16:50:00,146920,164658,17738,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 9.636,13","$ 21.466,48"
158462,1,6920,3,t1,10649456,BERON DE ASTRADA S/N,"-29,337791","-58,607315",22/6/2021,16:42:00,164658,179675,15017,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 6.247,67","$ 18.078,02"
159356,1,6920,4,t1,10649456,BERON DE ASTRADA S/N,"-29,337775","-58,607285",24/8/2021,16:47:00,179675,200311,20636,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 13.245,01","$ 25.075,36"
1153599,6,4835,5,t3,10584780,MANANTIALES,"-29,14978","-59,26411",13/10/2021,7:34:00,170255,193980,23725,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 19.942,43","$ 33.745,93"
169843,1,7260,3,t2,60009485,EL SOMBRERO S/N,"-27,705231","-58,770651",25/6/2021,11:26:00,497374,517190,19816,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 13.281,05","$ 26.134,55"
169427,1,7260,1,t2,60009485,EL SOMBRERO S/N,"-27,704879","-58,771503",25/2/2021,10:50:00,517190,532940,15750,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 7.779,75","$ 20.633,25"
170031,1,7260,4,t2,60009485,EL SOMBRERO S/N,"-27,704796","-58,77116",24/8/2021,12:42:00,532940,554965,22025,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 16.269,83","$ 29.123,33"
170320,1,7260,5,t2,60009485,EL SOMBRERO S/N,"-27,704611","-58,771306",27/10/2021,11:13:00,554965,571801,16836,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 9.249,11","$ 22.102,61"
169755,1,7260,2,t2,60009485,EL SOMBRERO S/N,"-27,704595","-58,771357",26/4/2021,8:21:00,571801,594726,22925,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 17.487,53","$ 30.341,03"
170512,1,7260,6,t2,60009485,EL SOMBRERO S/N,"-27,703642","-58,771396",27/12/2021,9:59:00,594726,610079,15353,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 7.242,61","$ 20.096,11"
1131332,6,1075,6,t2,60142314,BO. 94V.T.TACUARI MK 22 P:1 D:1,"-27,490721","-58,809257",6/12/2021,10:41:00,670863,685221,14358,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 5.896,37","$ 18.749,87"
1068903,6,1075,1,t2,60142314,BO. 94V.T.TACUARI MK 22 P:1 D:1,"-27,490644","-58,809278",4/2/2021,10:55:00,685221,700059,14838,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 6.545,81","$ 19.399,31"
1095561,6,1075,3,t2,60142314,BO. 94V.T.TACUARI MK 22 P:1 D:1,"-27,490634","-58,809158",1/6/2021,8:44:00,700059,714402,14343,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 5.876,08","$ 18.729,58"
1094517,6,1075,2,t2,60142314,BO. 94V.T.TACUARI MK 22 P:1 D:1,"-27,490631","-58,809328",8/4/2021,9:45:00,714402,730867,16465,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 8.747,15","$ 21.600,65"
1110844,6,1075,4,t2,60142314,BO. 94V.T.TACUARI MK 22 P:1 D:1,"-27,490628","-58,809177",2/8/2021,8:32:00,730867,744906,14039,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 5.464,77","$ 18.318,27"
1136575,6,1075,5,t2,60142314,BO. 94V.T.TACUARI MK 22 P:1 D:1,"-27,49052","-58,809178",6/10/2021,8:54:00,744906,760881,15975,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 8.084,18","$ 20.937,68"
802061,4,6450,1,t1,60150066,BELGRANO 547 - DPTO. 3,"-29,183078","-58,075126",18/1/2021,9:59:00,600037,616974,16937,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 8.638,65","$ 20.469,00"
802835,4,6450,3,t1,60150066,BELGRANO 547 - DPTO. 3,"-29,183064","-58,075115",18/5/2021,11:54:00,616974,634678,17704,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 9.593,79","$ 21.424,14"
803230,4,6450,4,t1,60150066,BELGRANO 547 - DPTO. 3,"-29,183035","-58,075139",20/7/2021,9:53:00,634678,649016,14338,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 5.402,11","$ 17.232,46"
803625,4,6450,5,t1,60150066,BELGRANO 547 - DPTO. 3,"-29,183016","-58,075127",16/9/2021,10:42:00,649016,665960,16944,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 8.647,36","$ 20.477,71"
802445,4,6450,2,t1,60150066,BELGRANO 547 - DPTO. 3,"-29,183013","-58,075182",16/3/2021,7:19:00,665960,689799,23839,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 17.233,71","$ 29.064,06"
804022,4,6450,6,t1,60150066,BELGRANO 547 - DPTO. 3,"-29,183011","-58,075137",17/11/2021,9:39:00,689799,711739,21940,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 14.868,88","$ 26.699,23"
1030773,5,6770,1,t1,10030932,MONTAÑA 1410,"-29,714708","-57,093083",2/2/2021,7:02:00,492809,509355,16546,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 8.151,73","$ 19.982,08"
1031969,5,6770,4,t1,10030932,MONTAÑA 1410,"-29,713317","-57,09286",24/7/2021,9:29:00,509355,533111,23756,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 17.130,35","$ 28.960,70"
1032764,5,6770,6,t1,10030932,MONTAÑA 1410,"-29,712854","-57,09215",25/11/2021,7:30:00,533111,554870,21759,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 14.643,48","$ 26.473,83"
1031566,5,6770,3,t1,10030932,MONTAÑA 1410,"-29,712843","-57,092142",27/5/2021,8:22:00,554870,568478,13608,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.493,04","$ 16.323,39"
1032373,5,6770,5,t1,10030932,MONTAÑA 1410,"-29,7128","-57,092163",27/9/2021,8:40:00,568478,591432,22954,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 16.131,62","$ 27.961,97"
1031165,5,6770,2,t1,10030932,MONTAÑA 1410,"-29,712793","-57,092152",24/3/2021,8:52:00,591432,610090,18658,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.781,81","$ 22.612,16"
1304136,7,1106,4,t1,10371231,100 V.MZ-20/B C-21 L SECA,"-27,504087","-58,78259",9/8/2021,9:16:00,570894,592821,21927,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 14.852,69","$ 26.683,04"
1292652,7,1106,1,t1,10371231,100 V.MZ-20/B C-21 L SECA,"-27,504041","-58,782595",8/2/2021,8:27:00,592821,613079,20258,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 12.774,29","$ 24.604,64"
1303347,7,1106,3,t1,10371231,100 V.MZ-20/B C-21 L SECA,"-27,503842","-58,782846",8/6/2021,10:38:00,613079,636037,22958,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 16.136,60","$ 27.966,95"
1302330,7,1106,2,t1,10371231,100 V.MZ-20/B C-21 L SECA,"-27,503809","-58,782988",8/4/2021,11:44:00,636037,654092,18055,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.030,89","$ 21.861,24"
1298280,7,1106,5,t1,10371231,100 V.MZ-20/B C-21 L SECA,"-27,503784","-58,782964",12/10/2021,12:35:00,654092,669523,15431,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 6.763,22","$ 18.593,57"
968263,5,5880,4,t3,10530258,RODRIGUEZ PEÑA 1472,"-29,780618","-58,059052",24/7/2021,11:30:00,665027,682984,17957,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 11.561,52","$ 25.365,02"
967955,5,5880,3,t3,10530258,RODRIGUEZ PEÑA 1472,"-29,780539","-58,058963",3/6/2021,9:44:00,682984,705521,22537,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 18.216,26","$ 32.019,76"
969078,5,5880,6,t3,10530258,RODRIGUEZ PEÑA 1472,"-29,780387","-58,059091",24/11/2021,8:04:00,705521,720343,14822,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 7.006,37","$ 20.809,87"
967338,5,5880,1,t3,10530258,RODRIGUEZ PEÑA 1472,"-29,78013","-58,059087",25/1/2021,9:13:00,720343,739304,18961,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 13.020,33","$ 26.823,83"
967646,5,5880,2,t3,10530258,RODRIGUEZ PEÑA 1472,"-29,780113","-58,059144",24/3/2021,14:52:00,739304,753451,14147,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 6.025,59","$ 19.829,09"
968573,5,5880,5,t3,10530258,RODRIGUEZ PEÑA 1472,"-29,780095","-58,059071",23/9/2021,12:33:00,753451,771681,18230,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 11.958,19","$ 25.761,69"
967200,5,5681,6,t1,10524905,50 VIV. EPAM G:2 C:10,"-28,489406","-59,033698",26/11/2021,8:20:00,432675,455747,23072,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 16.278,56","$ 28.108,91"
737302,4,5650,2,t1,10524905,50 VIV. EPAM G:2 C:10,"-28,489278","-59,033271",22/3/2021,17:34:00,455747,477370,21623,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 14.474,12","$ 26.304,47"
736821,4,5650,1,t1,10524905,50 VIV. EPAM G:2 C:10,"-28,48923","-59,033258",19/1/2021,7:26:00,477370,489877,12507,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 3.121,97","$ 14.952,32"
737768,4,5650,3,t1,10524905,50 VIV. EPAM G:2 C:10,"-28,489208","-59,033252",18/5/2021,9:01:00,489877,509707,19830,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 12.241,30","$ 24.071,65"
738224,4,5650,4,t1,10524905,50 VIV. EPAM G:2 C:10,"-28,489175","-59,033219",20/7/2021,15:25:00,509707,528127,18420,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.485,43","$ 22.315,78"
738722,4,5650,5,t1,10524905,50 VIV. EPAM G:2 C:10,"-28,489161","-59,033206",20/9/2021,8:13:00,528127,550667,22540,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 15.616,06","$ 27.446,41"
636978,4,720,3,t1,10184728,RECONQUISTA 2270,"-27,486287","-58,814775",18/5/2021,8:57:00,354644,368119,13475,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.327,42","$ 16.157,77"
679104,4,720,4,t1,10184728,RECONQUISTA 2270,"-27,486279","-58,814869",21/7/2021,8:44:00,368119,385094,16975,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 8.685,97","$ 20.516,32"
679460,4,720,6,t1,10184728,RECONQUISTA 2270,"-27,486168","-58,814844",17/11/2021,10:18:00,385094,402710,17616,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 9.484,20","$ 21.314,55"
679128,4,720,5,t1,10184728,RECONQUISTA 2270,"-27,48354","-58,814149",17/9/2021,9:36:00,402710,415776,13066,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 3.818,09","$ 15.648,44"
655036,4,720,2,t1,10184728,RECONQUISTA 2270,"-27,474071","-58,81359",17/3/2021,6:22:00,415776,428741,12965,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 3.692,31","$ 15.522,66"
674638,4,720,1,t1,10184728,RECONQUISTA 2270,"-27,471489","-58,812803",18/1/2021,6:38:00,428741,447666,18925,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 11.114,30","$ 22.944,65"
748079,4,5820,4,t4,10530265,GRAL. RAMIREZ 780,"-29,790125","-58,050593",20/7/2021,9:54:00,436726,456190,19464,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 15.643,99","$ 31.347,49"
747564,4,5820,2,t4,10530265,GRAL. RAMIREZ 780,"-29,790113","-58,050544",17/3/2021,12:13:00,456190,476671,20481,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 17.325,09","$ 33.028,59"
748366,4,5820,5,t4,10530265,GRAL. RAMIREZ 780,"-29,78995","-58,050603",16/9/2021,8:21:00,476671,494930,18259,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 13.652,13","$ 29.355,63"
747298,4,5820,1,t4,10530265,GRAL. RAMIREZ 780,"-29,789907","-58,050435",20/1/2021,12:56:00,494930,517874,22944,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 21.396,43","$ 37.099,93"
748633,4,5820,6,t4,10530265,GRAL. RAMIREZ 780,"-29,789664","-58,05064",17/11/2021,13:30:00,517874,533759,15885,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 9.727,91","$ 25.431,41"
747833,4,5820,3,t4,10530265,GRAL. RAMIREZ 780,"-29,789083","-58,050554",18/5/2021,12:19:00,533759,557604,23845,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 22.885,79","$ 38.589,29"
752665,4,5850,3,t4,60176368,RIVADAVIA 835,"-29,788944","-58,054968",1/6/2021,11:56:00,138276,157558,19282,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 15.343,15","$ 31.046,65"
752451,4,5850,2,t4,60176368,RIVADAVIA 835,"-29,788839","-58,054882",19/3/2021,12:14:00,157558,181197,23639,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 22.545,27","$ 38.248,77"
753052,4,5850,5,t4,60176368,RIVADAVIA 835,"-29,788801","-58,054903",17/9/2021,11:00:00,181197,197074,15877,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 9.714,68","$ 25.418,18"
752791,4,5850,4,t4,60176368,RIVADAVIA 835,"-29,788795","-58,05506",21/7/2021,16:22:00,197074,213889,16815,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 11.265,20","$ 26.968,70"
752251,4,5850,1,t4,60176368,RIVADAVIA 835,"-29,788779","-58,054935",22/1/2021,12:25:00,213889,227282,13393,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 5.608,63","$ 21.312,13"
753251,4,5850,6,t4,60176368,RIVADAVIA 835,"-29,787369","-58,054915",18/11/2021,9:17:00,227282,242842,15560,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 9.190,68","$ 24.894,18"
306353,2,5700,3,t4,10696046,SAN MARTIN 1041,"-29,79446","-58,058944",3/5/2021,10:18:00,440270,461708,21438,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 18.907,01","$ 34.610,51"
308346,2,5700,6,t4,10696046,SAN MARTIN 1041,"-29,794452","-58,058941",2/11/2021,11:46:00,461708,475400,13692,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 6.102,88","$ 21.806,38"
307767,2,5700,5,t4,10696046,SAN MARTIN 1041,"-29,794452","-58,058864",3/9/2021,10:04:00,475400,487935,12535,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 4.190,36","$ 19.893,86"
305217,2,5700,1,t4,10696046,SAN MARTIN 1041,"-29,79444","-58,058735",7/1/2021,8:27:00,487935,507832,19897,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 16.359,74","$ 32.063,24"
305732,2,5700,2,t4,10696046,SAN MARTIN 1041,"-29,794433","-58,058757",2/3/2021,10:55:00,507832,520736,12904,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 4.800,31","$ 20.503,81"
307053,2,5700,4,t4,10696046,SAN MARTIN 1041,"-29,794428","-58,058848",6/7/2021,16:23:00,520736,536350,15614,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 9.279,94","$ 24.983,44"
316570,2,5740,5,t1,10530246,BERON DE ASTRADA 1273,"-29,790219","-58,06197",7/9/2021,11:29:00,144790,161490,16700,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 8.343,51","$ 20.173,86"
316795,2,5740,6,t1,10530246,BERON DE ASTRADA 1273,"-29,7902","-58,062276",6/11/2021,9:37:00,161490,174460,12970,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 3.698,54","$ 15.528,89"
316123,2,5740,3,t1,10530246,BERON DE ASTRADA 1273,"-29,790194","-58,062252",10/5/2021,9:23:00,174460,193012,18552,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.649,81","$ 22.480,16"
315900,2,5740,2,t1,10530246,BERON DE ASTRADA 1273,"-29,790122","-58,062181",3/3/2021,12:54:00,193012,210243,17231,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 9.004,76","$ 20.835,11"
316347,2,5740,4,t1,10530246,BERON DE ASTRADA 1273,"-29,790096","-58,062237",12/7/2021,10:09:00,210243,228180,17937,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 9.883,95","$ 21.714,30"
315687,2,5740,1,t1,10530246,BERON DE ASTRADA 1273,"-29,790085","-58,062085",11/1/2021,10:40:00,228180,244946,16766,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 8.425,70","$ 20.256,05"
1499573,8,1124,2,t2,10423497,LORETO 3234 BO. SAN ANOTONIO,"-27,506012","-58,808862",16/4/2021,10:59:00,525077,545790,20713,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 14.494,69","$ 27.348,19"
1518740,8,1124,6,t2,10423497,LORETO 3234 BO. SAN ANOTONIO,"-27,505999","-58,808778",15/12/2021,11:14:00,545790,569625,23835,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 18.718,76","$ 31.572,26"
