id,client,aynom,address,fee,equipment,model,identifier,port1,port1 serie,port1 modelo,port2,port2 serie,port2 modelo,portal,locality,zip code,charge date,discharge date,status,location
4497,373409245,ACU GENIA,BELLA VISTA 1374,16,510368053,3167721,5011120,,,,,,,6156,Gdor. Virasoro,3342,17.02.2022,31.12.9999,ALTA,20655734
4498,803254466,MAR JULIO,MERCEDES 2623,16,,,,,,,,,,6156,Gdor. Virasoro,3342,16.12.2021,31.12.9999,ALTA,20647660
4499,488342349,RIV DOVAL,B° N. VEGA - MZ 408 - BELLA VISTA 2014,16,510424612,4954005,5011120,600460826,605850,5000446,600441967,9246568,5000442,6156,Gdor. Virasoro,3342,06.12.2021,31.12.9999,ALTA,20641644
4500,200123231,ALV UEL A,B° NARCISO VEGA MZ 396,16,,,,,,,,,,6156,Gdor. Virasoro,3342,21.05.2018,31.12.9999,ALTA,20510317
4501,536331269,FER OLINA,"Bº N. VEGA MZ. ""404"" - SALADAS",18,,,,,,,,,,6156,Gdor. Virasoro,3342,21.05.2018,31.12.9999,ALTA,20510993
4502,549237434,COL STINA,"Bº N. VEGA MZ. ""404"" - EMPEDRADO",18,510366448,12097863,5010095,,,,,,,6156,Gdor. Virasoro,3342,21.05.2018,31.12.9999,ALTA,20511047
4503,873147771,BEL BERTO,"B° NARCISO VEGA MZ. ""16""",18,,,,,,,,,,6156,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20511688
4504,930279975,VEN JESUS,"B° NARCISO VEGA MZ. ""16""",16,510377467,4227153,5011120,600326497,9157474,5000442,,,,6156,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20511789
4505,948163387,LAG ARLOS,"B° NARCISO VEGA MZ. ""16""",18,510368071,3167840,5011120,,,,,,,6156,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20511818
4506,963285540,ZAL MABEL,"B° NARCISO VEGA MZ. ""17""",18,510367997,1868829,5010096,,,,,,,6156,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20511844
4507,984317875,DA AVIER,"B° NARCISO VEGA MZ. ""17""",18,510368003,2193200,5011120,,,,,,,6156,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20511877
4508,070115703,FER CESAR,"B° N. VEGA MZ. ""9"" - J. MEGA",18,510368146,12141176,5010095,,,,,,,6156,Gdor. Virasoro,3342,24.05.2018,31.12.9999,ALTA,20512071
4509,187296893,CAR NIBAL,"B° NARCISO VEGA MZ. ""13""",16,510368021,3147864,5011120,,,,,,,6156,Gdor. Virasoro,3342,24.05.2018,31.12.9999,ALTA,20512292
4510,250327024,DE USANA,"B° NARCISO VEGA MZ. ""20""",18,510368066,3167815,5011120,,,,,,,6156,Gdor. Virasoro,3342,24.05.2018,31.12.9999,ALTA,20512413
4511,276306805,GON CESAR,B° N. VEGA MZ 19 - B. VISTA,18,,,,,,,,,,6156,Gdor. Virasoro,3342,18.05.2018,31.12.9999,ALTA,20512458
4512,377109504,GON IMIRO,"B° NARCISO VEGA MZ. ""397""",18,510366096,2542888,5011120,,,,,,,6156,Gdor. Virasoro,3342,24.05.2018,31.12.9999,ALTA,20512613
4513,399370429,MEL RILIN,"B° N VEGA MZ. ""27"" - M CASERO C/AYUI",18,510366279,1596587,5010097,,,,,,,6156,Gdor. Virasoro,3342,24.05.2018,31.12.9999,ALTA,20512643
4514,409354371,ROM JOSE,"B° N VEGA MZ ""24"" - M CASEROS",18,,,,,,,,,,6156,Gdor. Virasoro,3342,24.05.2018,31.12.9999,ALTA,20512661
4515,485283133,LAG SABEL,"B° NARCISO VEGA MZ. ""26""",18,510414475,4929293,5011120,600366037,9197015,5000442,,,,6156,Gdor. Virasoro,3342,24.05.2018,31.12.9999,ALTA,20512794
4516,494336354,DE ANDRO,"B° NARCISO VEGA MZ. ""16""",18,510367982,1574497,5010096,,,,,,,6156,Gdor. Virasoro,3342,24.05.2018,31.12.9999,ALTA,20512820
4517,574274462,MAC SABEL,"B° NARCISO VEGA MZ. ""398""",18,510366394,10850766,5010095,,,,,,,6156,Gdor. Virasoro,3342,24.05.2018,31.12.9999,ALTA,20512975
4518,984201684,DE ARLOS,"B° NARCISO VEGA MZ. ""398""",16,510366429,12041205,5010095,,,,,,,6156,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20517471
4519,379315115,ACU SABEL,"B° NARCISO VEGA MZ. ""402""",16,,,,,,,,,,6156,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20518188
4520,390202598,GOM LANDO,"B° NARCISO VEGA MZ. ""403""",16,,,,,,,,,,6156,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20518198
4521,398186060,GOM LUIS,"B° NARCISO VEGA MZ. ""403""",18,510366104,2542905,5011120,,,,,,,6156,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20518207
4522,447228387,ARR ANDRO,"B° NARCISO VEGA MZ. ""400""",16,510374692,859220,5010046,,,,,,,6156,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20518301
4523,586246447,MEN MARIA,"B° NARCISO VEGA MZ. ""405""",18,,,,,,,,,,6156,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20518534
4524,383168518,CHU JESUS,"B° NARCISO VEGA MZ. ""395""",16,,,,,,,,,,6156,Gdor. Virasoro,3342,21.05.2018,31.12.9999,ALTA,20524360
4525,413138647,VER FELIA,"B° NARCISO VEGA MZ. ""396""",18,,,,,,,,,,6156,Gdor. Virasoro,3342,21.05.2018,31.12.9999,ALTA,20524408
4526,425106437,WIS ARLOS,"B° NARCISO VEGA MZ. ""20""",18,,,,,,,,,,6156,Gdor. Virasoro,3342,21.05.2018,31.12.9999,ALTA,20524449
4527,434113363,DUA SABEL,"B° NARCISO VEGA MZ. ""20""",18,,,,,,,,,,6156,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20524469
4528,923862769,KAL ERGIO,"B° NARCISO VEGA MZ. ""399""",16,510366069,2234601,5011120,,,,,,,6156,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20525252
4529,942135101,DE NTINA,"B° NARCISO VEGA MZ. ""402""",18,,,,,,,,,,6156,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20525290
4530,056264859,GOM DOLFO,"B° N. VEGA MZ. ""398"" - SALADAS",16,,,,,,,,,,6156,Gdor. Virasoro,3342,10.06.2019,31.12.9999,ALTA,20542783
4531,061301203,MON ATRIZ,"B° N. VEGA MZ. ""407""",18,510366109,3147107,5011120,,,,,,,6156,Gdor. Virasoro,3342,10.06.2019,31.12.9999,ALTA,20542791
4532,234168519,ROJ ODORA,"B° N. VEGA MZ. ""403"" - SALADAS",18,,,,,,,,,,6156,Gdor. Virasoro,3342,10.06.2019,31.12.9999,ALTA,20543060
4533,326274462,ACE LEDAD,B° N. VEGA - ARROYO AYUI,16,,,,,,,,,,6156,Gdor. Virasoro,3342,10.06.2019,31.12.9999,ALTA,20543212
4534,332298300,NUÑ ABIAN,B° N. VEGA - ARROYO AYUI,16,,,,,,,,,,6156,Gdor. Virasoro,3342,10.06.2019,31.12.9999,ALTA,20543220
4535,388234231,GON ROSA,"B° N. VEGA MZ. ""398"" - LA CRUZ CTES",18,510366413,11704333,5010095,,,,,,,6156,Gdor. Virasoro,3342,10.06.2019,31.12.9999,ALTA,20543328
4536,518234231,CER RAMON,"B° N. VEGA MZ. ""404"" - SALADAS",16,510366007,1776496,5010096,,,,,,,6156,Gdor. Virasoro,3342,10.06.2019,31.12.9999,ALTA,20543602
4537,360312009,SEN RCIAL,"B° N. VEGA MZ. ""397"" - AYUI Y EMP.",16,510366366,7837365,5010045,,,,,,,6156,Gdor. Virasoro,3342,10.08.2019,31.12.9999,ALTA,20552453
4538,892334677,FER CIANO,"B° N. V. - MZ. ""404"" - F. DE LA CRUZ",16,,,,,,,,,,6156,Gdor. Virasoro,3342,10.08.2019,31.12.9999,ALTA,20555523
4539,060932704,ROS E DAY,ESQUINA Bº NARCISO 1651,16,510427271,4956664,5011120,600460864,605888,5000446,600445633,9250234,5000442,6156,Gdor. Virasoro,3342,04.01.2022,31.12.9999,ALTA,20639151
4540,116420039,DO CISCO,B° N VGA - MZ 23 - ESQUINA 1593,16,510424578,4953971,5011120,600441933,9246534,5000442,,,,6156,Gdor. Virasoro,3342,02.12.2021,31.12.9999,ALTA,20605607
4541,522357122,NEU SENDO,B° N. VEGA - MZ 408 - BELLA VISTA 2008,16,510427264,4956657,5011120,600460825,605849,5000446,600445626,9250227,5000442,6156,Gdor. Virasoro,3342,04.01.2022,31.12.9999,ALTA,20643510
4542,614179207,FER ARITA,B° N. VEGA . MZ 406 - MERCEDES 1634,16,510424594,4953987,5011120,600460805,605829,5000446,600441949,9246550,5000442,6156,Gdor. Virasoro,3342,22.12.2021,31.12.9999,ALTA,20601057
4543,763311708,COR TONIA,ESQUINA 1553,16,510427269,4956662,5011120,600460869,605893,5000446,600445631,9250232,5000442,6156,Gdor. Virasoro,3342,27.01.2022,31.12.9999,ALTA,20620066
4544,597461473,GAL STINA,B° N. VEGA - MZ 398 - CIUDAD DE LA CRUZ 2045,16,510424586,4953979,5011120,600460803,605827,5000446,600441941,9246542,5000442,6156,Gdor. Virasoro,3342,05.12.2021,31.12.9999,ALTA,20643610
4545,124238736,KOT MARIA,B° 50 VIV IBERA MZ C CASA 8,16,510435953,4915151,5011120,600451391,9255992,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20662896
4546,949339990,DIA SELDA,"Bº ESPERANZA MZ. ""D"" CASA Nº 13",18,510366451,12097874,5010095,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20509889
4547,968240816,GIM ANGEL,"Bº ESPERANZA MZ. ""F"" CASA Nº 1",18,510366465,12166459,5010095,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20509927
4548,972163916,NAC USANA,"Bº ESPERANZA MZ. ""F"" CASA Nº 16",18,510366278,1596586,5010097,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20509935
4549,978349764,GON STINA,"Bº ESPERANZA MZ. ""G"" CASA Nº 6",16,510366435,12041219,5010095,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20509949
4550,981414120,OJE CIELA,"Bº ESPERANZA MZ. ""G"" - Carlos L. Cabral 14",18,510366016,1868825,5010096,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20509952
4551,988161231,VER ARMEN,"Bº ESPERANZA MZ. ""G"" CASA Nº 16",18,510366428,12041203,5010095,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20509961
4552,989329312,GIM LANGE,"Bº ESPERANZA MZ. ""H"" CASA Nº 9",16,510366316,1765000,5010097,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20509965
4553,178240768,MIÑ ARMEN,B° 50 VIV IBERA MZ B CASA 3,16,510435918,4358307,5011120,600451356,9255957,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20662997
4554,116402919,FOR AIANA,B° 50 VIV IBERA MZ A CASA 5,16,510435921,4358310,5011120,600451359,9255960,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20662880
4555,108347581,AYA BERTO,B° 50 VIV IBERA MZ A CASA 2,16,510435933,4358390,5011120,600451371,9255972,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20662860
4556,161375874,CUB SELDA,B° 50 VIV IBERA MZ A CASA 13,16,510435936,4997209,5011120,600451374,9255975,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20662971
4557,202180696,ZAB MIGIA,Bº 50 VIV IBERA MZ D CASA 10,16,510435952,4915150,5011120,600451390,9255991,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663035
4558,224311836,MAI ARMEN,Bº 50 IBERA VIV MZ D CASA 4,16,510435957,4915155,5011120,600451395,9255996,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663070
4559,032249580,SIL LANDO,"Bº ESPERANZA MZ. ""I"" CASA Nº 7",18,510366288,1596622,5010097,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20510022
4560,054276399,GAL ELENA,"Bº ESPERANZA MZ. ""I"" CASA Nº 11",18,510366258,3768048,5011120,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20510047
4561,059248077,MAR SABEL,"Bº ESPERANZA MZ. ""I"" CASA Nº 13",18,510366401,11538787,5010095,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20510053
4562,068664697,MEN ELENA,"Bº ESPERANZA MZ. ""I"" CASA Nº 14",18,510366426,12008218,5010095,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20510069
4563,196230824,ACU ITATI,"Bº ESPERANZA MZ. ""D"" CASA Nº 8",18,510366283,1596614,5010097,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20510313
4564,411278419,VAL LIDIA,"Bº ESPERANZA MZ. ""F"" CASA Nº 8",18,510366483,10191335,5010042,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20510709
4565,381271696,SAN BIANA,"B° 50 VIV. MZ. ""C"" GPO. 2 CASA N° 4",18,510366214,3458666,5011120,,,,,,,6157,Gdor. Virasoro,3342,24.05.2018,31.12.9999,ALTA,20512621
4566,896300196,MER ATRIZ,"B° ESPERANZA MZ. ""A"" CASA N° 13",16,510366436,12077329,5010095,,,,,,,6157,Gdor. Virasoro,3342,21.05.2018,31.12.9999,ALTA,20515175
4567,193407358,RIO ACELI,B° 50 VIV IBERA MZ B CASA 8,16,510435922,4358311,5011120,600451360,9255961,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663021
4568,110405879,NUÑ RIBEL,B° 50 VIV IBERA MZ A CASA 3,16,510435931,4358388,5011120,600451369,9255970,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20662868
4569,630285343,RIO LICIA,"B° ESPERANZA MZ. ""G"" CASA N° 10",18,510366395,10850771,5010095,,,,,,,6157,Gdor. Virasoro,3342,23.05.2018,31.12.9999,ALTA,20518592
4570,061398626,AZA ANDRA,"B° ESPERANZA MZ. ""D"" CASA N° 06",18,,,,,,,,,,6157,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20522560
4571,296205167,BEN JULIA,"B° ESPERANZA MZ. ""H"" CASA N° 12",18,510366262,1596039,5010097,,,,,,,6157,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20522856
4572,213303624,ACU STAVO,"B° ESPERANZA MZ. ""F"" CASA N° 12",16,,,,,,,,,,6157,Gdor. Virasoro,3342,21.05.2018,31.12.9999,ALTA,20524135
4573,796184749,MIÑ NDIDA,"B° ESPERANZA MZ. ""D"" CASA N° 04",18,510366119,3147900,5011120,,,,,,,6157,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20525072
4574,815323280,BRE ARITA,"B° ESPERANZA MZ. ""A"" CASA N° 12",18,,,,,,,,,,6157,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20525094
4575,820303624,LUI ANDRO,"B° 50 VIV. MZ. ""F"" CASA N° 15",16,510366221,3458674,5011120,,,,,,,6157,Gdor. Virasoro,3342,22.05.2018,31.12.9999,ALTA,20525100
4576,604279976,GOM UARDO,"B° ESPERANZA MZ. ""D"" CASA N° 02",18,510365987,1625066,5010096,,,,,,,6157,Gdor. Virasoro,3342,10.08.2019,31.12.9999,ALTA,20552940
4577,107220185,GON USANA,B° 50 VIV IBERA MZ A CASA 1,16,510435935,4997208,5011120,600451373,9255974,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20662853
4578,174303625,FER ATIAS,B° 50 VIV IBERA MZ D CASA 8,16,510435950,4915148,5011120,600451388,9255989,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20662990
4579,771371555,SOS OMINA,Bº 50 VIV IBERA MZ D CASA 9,16,510435951,4915149,5011120,600451389,9255990,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20656415
4580,146391891,FER UELIN,B° 50 VIV IBERA MZ A CASA 10,16,510435928,4358317,5011120,600451366,9255967,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20662948
4581,889370427,CAS BRIEL,Bº 50 VIV IBERA MZ A CASA 4,16,510435932,4358389,5011120,600451370,9255971,5000442,,,,6157,Gdor. Virasoro,3342,09.02.2022,31.12.9999,ALTA,20653281
4582,138317877,MAR RAUL,B° 50 VIV IBERA MZ C CASA 12,16,510435940,4915138,5011120,600451378,9255979,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20662928
4583,129427412,NAV ABETH,B° 50 VIV IBERA MZ C CASA 10,16,510435956,4915154,5011120,600451394,9255995,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20662916
4584,147289404,TRO OMAR,B° 50 VIV IBERA MZ D CASA 2,16,510435959,4915157,5011120,600451397,9255998,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20662951
4585,154432674,ORT YELEN,B° 50 VIV IBERA MZ D CASA 5,16,510435947,4915145,5011120,600451385,9255986,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20662961
4586,176319247,FIG ITATI,B° 50 VIV IBERA MZ B CASA 2,16,510435916,4358305,5011120,600451354,9255955,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20662991
4587,190371555,OSO TALIA,B° 50 VIV IBERA MZ B CASA 6,16,510435920,4358309,5011120,600451358,9255959,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663016
4588,417354372,RAM ELENA,Bº 50 VIV. IBERA MZ B CASA 9,16,510435934,4997207,5011120,600451372,9255973,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20659639
4589,144327339,NOB ITATI,B° 50 VIV IBERA MZ D CASA 1,16,510435960,4915158,5011120,600451398,9255999,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20662941
4590,143347580,MAI JESUS,B° 50 VIV IBERA MZ A CASA 9,16,510435927,4358316,5011120,600451365,9255966,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20662940
4591,122375831,LOV STIAN,B° 50 VIV IBERA MZ A CASA 6,16,510435929,4358318,5011120,600451367,9255968,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20662890
4592,157941973,FER OALIS,B° 50 VIV IBERA MZ A CASA 12,16,510435930,4358387,5011120,600451368,9255969,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20662965
4593,160301201,SAN LEDAD,B° 50 VIV IBERA MZ D CASA 6,16,510435948,4915146,5011120,600451386,9255987,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20662972
4594,198414421,IFR ACELI,B° 50 VIV IBERA MZ B CASA 11,16,510435913,4358302,5011120,600451351,9255952,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663031
4595,180163388,DEL ARENO,B° 50 VIV IBERA MZ B CASA 4,16,510435917,4358306,5011120,600451355,9255956,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663000
4596,125285344,FER ITATI,B° 50 VIV IBERA MZ A CASA 7,16,510435925,4358314,5011120,600451363,9255964,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20662931
4597,215461453,DA ALUPE,B° 50 VIV IBERA MZ C CASA 3,16,510435943,4915141,5011120,600451381,9255982,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663054
4598,221264859,BRE NORMA,B° 50 VIV IBERA MZ C CASA 6,16,510435946,4915144,5011120,600451384,9255985,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663064
4599,196360932,SEN IGUEL,B° 50 VIV IBERA MZ B CASA 10,16,510435924,4358313,5011120,600451362,9255963,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663027
4600,188382357,ROD ALENA,B° 50 VIV IBERA MZ B CASA 5,16,510435919,4358308,5011120,600451357,9255958,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663008
4601,107295956,FRA MILIA,Bº IBERA 50 VIV MZ B CASA 7,16,510435923,4358312,5011120,600451361,9255962,5000442,,,,6157,Gdor. Virasoro,3342,16.03.2022,31.12.9999,ALTA,20660904
4602,210287775,ALV BRIEL,B° 50 VIV IBERA MZ C CASA 2,16,510435942,4915140,5011120,600451380,9255981,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663047
4603,206375871,GAL ADAN,Bº 50 VIV IBERA MZ D CASA 11,16,510435962,4915160,5011120,600448093,9252694,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663040
4604,207303624,VIL LVINA,B° 50 VIV IBERA MZ C CASA 1,16,510435941,4915139,5011120,600451379,9255980,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663044
4605,217286091,CRI AVIER,B° 50 VIV IBERA MZ C CASA 4,16,510435944,4915142,5011120,600451382,9255983,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20663059
4606,118397782,DOS STHER,B° 50 VIV IBERA MZ C CASA 7,16,510435954,4915152,5011120,600451392,9255993,5000442,,,,6157,Gdor. Virasoro,3342,10.03.2022,31.12.9999,ALTA,20662882
4607,150273590,GON RAMON,B° 50 VIV IBERA MZ A CASA 11,16,510435938,4997211,5011120,600451376,9255977,5000442,,,,6157,Gdor. Virasoro,3342,09.03.2022,31.12.9999,ALTA,20662954
4608,331308122,ROD CISCA,AV. 12 DE OCTUBRE ( CORTADA ) S/Nº,16,510427285,4956678,5011120,600463221,607505,5000446,600445647,9250248,5000442,6160,Caa Cati,3407,23.12.2021,31.12.9999,ALTA,20648721
4609,543411175,OJE AHUEL,PEDRO FERRE 100,18,,,,,,,,,,6160,Caa Cati,3407,19.12.2019,31.12.9999,ALTA,20554884
4610,139308122,NUÑ INES,ALBERDI S/Nº,16,510438222,5235589,5011120,600501950,625835,5000446,600455248,9259849,5000442,6160,Caa Cati,3407,28.06.2022,31.12.9999,ALTA,20668524
4611,596317258,FLE DAFNE,AV. LAPRIDA DPTO Nº 4,16,510427315,4956708,5011120,600463279,607563,5000446,600445677,9250278,5000442,6160,Caa Cati,3407,23.02.2022,31.12.9999,ALTA,20654497
4612,033382384,MOS BRIEL,B° 1 DE MAYO CASA N° 3,16,510422571,4925999,5011120,600463305,607589,5000446,600435002,9244505,5000442,6160,Caa Cati,3407,13.12.2021,31.12.9999,ALTA,20511979
4613,424335868,FER CISCO,AV. 12 DE OCTUBRE (CORTADA) S/Nº,16,510422585,4926013,5011120,600435016,9244519,5000442,600429123,589038,5000446,6160,Caa Cati,3407,07.12.2021,31.12.9999,ALTA,20645155
4614,709317303,CUR OLINA,ALBERDI S/Nº,16,510422582,4926010,5011120,600435013,9244516,5000442,600429099,589014,5000446,6160,Caa Cati,3407,09.12.2021,31.12.9999,ALTA,20640177
4615,948258860,MUÑ LAURA,AV. 12 DE OCTUBRE S/Nº,16,510427309,4956702,5011120,600463233,607517,5000446,600445671,9250272,5000442,6160,Caa Cati,3407,24.02.2022,31.12.9999,ALTA,20653384
4616,582563954,EST VALOI,ALBERDI S/Nº,16,510427308,4956701,5011120,600463257,607541,5000446,600445670,9250271,5000442,6160,Caa Cati,3407,17.02.2022,31.12.9999,ALTA,20654469
4617,809106420,AGU RUBEN,PEDRO FERRE S/Nº,16,510427320,4956713,5011120,600463254,607538,5000446,600445682,9250283,5000442,6160,Caa Cati,3407,16.02.2022,31.12.9999,ALTA,20640414
4618,620213656,EST STAVO,CORONEL ESQUIVEL S/Nº,16,510427300,4956693,5011120,600463230,607514,5000446,600445662,9250263,5000442,6160,Caa Cati,3407,27.12.2021,31.12.9999,ALTA,20649267
4619,953314361,CEN TONIA,PEDRO FERRE ZONA RURAL S/Nº,16,510427314,4956707,5011120,600463295,607579,5000446,600445676,9250277,5000442,6160,Caa Cati,3407,24.02.2022,31.12.9999,ALTA,20653402
4620,813145736,ARR ELENA,AV. 12 DE OCTUBRE (CORTADA) S/Nº,16,510422573,4926001,5011120,600463299,607583,5000446,600435004,9244507,5000442,6160,Caa Cati,3407,09.12.2021,31.12.9999,ALTA,20636967
4621,589317258,FLE DAFNE,AV. LAPRIDA DPTO Nº 3,16,510427322,4956715,5011120,600463259,607543,5000446,600445684,9250285,5000442,6160,Caa Cati,3407,23.02.2022,31.12.9999,ALTA,20654479
4622,906833113,MAN ONATO,ITATI DEP. A S/Nº,16,510438229,5235596,5011120,600501969,625854,5000446,600455255,9259856,5000442,6161,Caa Cati,3407,30.06.2022,31.12.9999,ALTA,20658542
4623,794297064,SAL NIBAL,GERVASIO BLANCO 331,16,510427302,4956695,5011120,600463267,607551,5000446,600445664,9250265,5000442,6161,Caa Cati,3407,22.02.2022,31.12.9999,ALTA,20649638
4624,556368570,COR MEDES,ITATI 340,16,510422564,4925992,5011120,600463284,607568,5000446,600434695,9244198,5000442,6161,Caa Cati,3407,07.12.2021,31.12.9999,ALTA,20643564
4625,972302118,ROM UFINO,GORDIOLA NIELLA 426,6,510422574,4926002,5011120,600435005,9244508,5000442,600429136,589051,5000446,6161,Caa Cati,3407,10.12.2021,31.12.9999,ALTA,20642499
4626,003174052,DOM STIAN,GENERAL PAZ S/Nº,16,510422579,4926007,5011120,600463307,607591,5000446,600435010,9244513,5000442,6161,Caa Cati,3407,13.12.2021,31.12.9999,ALTA,20642567
4627,505336414,GEN ERMAN,GORDIOLA NIELLA S/N°,16,510427316,4956709,5011120,600463241,607525,5000446,600445678,9250279,5000442,6161,Caa Cati,3407,16.02.2022,31.12.9999,ALTA,20654347
4628,358261202,BEN OMINA,BALNEARIO MUNICIPAL ( CANTINA ) S/Nº,6,510408159,4409318,5010713,600463298,607582,5000446,600343012,9173989,5000442,6161,Caa Cati,3407,13.12.2021,31.12.9999,ALTA,20646756
4629,621565363,BAR FANIO,BERON DE ASTRADA S/Nº,16,510422577,4926005,5011120,600435008,9244511,5000442,600429115,589030,5000446,6161,Caa Cati,3407,03.05.2010,31.12.9999,ALTA,10077621
4630,547299294,ARM STAVO,COLONIA SAN MARTIN S/Nº,18,,,,,,,,,,6162,Caa Cati,3407,12.06.2019,31.12.9999,ALTA,20521745
4631,281115215,ALC LONIA,COLONIA ROMERO S/N°,16,510438220,5235587,5011120,600501996,625881,5000446,600455246,9259847,5000442,6162,Caa Cati,3407,28.06.2022,31.12.9999,ALTA,20672734
4632,152128461,PAL ESTRE,COLONIA SAN MARTIN S/Nº,16,510438225,5235592,5011120,600501986,625871,5000446,600455251,9259852,5000442,6162,Caa Cati,3407,30.06.2022,31.12.9999,ALTA,20674298
