Date hour,General Band T0 kWh,General Band T0 kVARh,Band Section T1 kWh,Band Section T1 kVARh,Band Section T2 kWh,Band Section T2 kVARh,Band Section T3 kWh,Band Section T3 kVARh,Band Section T4 kWh,Band Section T4 kVARh,Band Section T5 kWh,Band Section T5 kVARh,Band Section T6 kWh,Band Section T6 kVARh
18/11/23 09:46:11,3878540.540,2407639.800,430331.480,268235.540,2468705.200,1503333.360,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 09:51:14,3878542.880,2407641.100,430331.480,268235.540,2468707.540,1503334.660,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 09:56:14,3878545.040,2407642.700,430331.480,268235.540,2468709.700,1503336.260,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:01:14,3878547.200,2407644.000,430331.480,268235.540,2468711.860,1503337.560,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:06:14,3878549.700,2407644.960,430331.480,268235.540,2468714.360,1503338.520,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:11:18,3878552.000,2407645.840,430331.480,268235.540,2468716.660,1503339.400,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:16:18,3878554.240,2407646.900,430331.480,268235.540,2468718.900,1503340.460,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:21:18,3878556.500,2407647.740,430331.480,268235.540,2468721.160,1503341.300,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:26:18,3878558.840,2407648.560,430331.480,268235.540,2468723.500,1503342.120,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:31:21,3878561.300,2407649.460,430331.480,268235.540,2468725.960,1503343.020,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:36:21,3878563.820,2407650.360,430331.480,268235.540,2468728.480,1503343.920,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:41:21,3878566.780,2407651.400,430331.480,268235.540,2468731.440,1503344.960,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:46:21,3878569.420,2407652.340,430331.480,268235.540,2468734.080,1503345.900,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:51:24,3878572.120,2407653.480,430331.480,268235.540,2468736.780,1503347.040,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 10:56:23,3878574.640,2407654.320,430331.480,268235.540,2468739.300,1503347.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:01:23,3878577.020,2407655.240,430331.480,268235.540,2468741.680,1503348.800,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:06:24,3878579.520,2407656.300,430331.480,268235.540,2468744.180,1503349.860,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:11:28,3878582.200,2407657.200,430331.480,268235.540,2468746.860,1503350.760,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:16:28,3878584.840,2407658.100,430331.480,268235.540,2468749.500,1503351.660,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:21:28,3878587.420,2407658.980,430331.480,268235.540,2468752.080,1503352.540,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:26:28,3878589.920,2407659.880,430331.480,268235.540,2468754.580,1503353.440,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:31:32,3878592.300,2407660.680,430331.480,268235.540,2468756.960,1503354.240,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:36:31,3878594.580,2407661.660,430331.480,268235.540,2468759.240,1503355.220,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:41:31,3878597.060,2407662.500,430331.480,268235.540,2468761.720,1503356.060,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:46:31,3878599.560,2407663.300,430331.480,268235.540,2468764.220,1503356.860,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:51:36,3878602.160,2407664.400,430331.480,268235.540,2468766.820,1503357.960,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 11:56:35,3878604.340,2407665.740,430331.480,268235.540,2468769.000,1503359.300,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:01:35,3878606.420,2407667.200,430331.480,268235.540,2468771.080,1503360.760,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:06:35,3878608.920,2407668.300,430331.480,268235.540,2468773.580,1503361.860,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:11:38,3878611.820,2407669.420,430331.480,268235.540,2468776.480,1503362.980,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:16:36,3878614.100,2407670.880,430331.480,268235.540,2468778.760,1503364.440,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:21:36,3878616.220,2407671.700,430331.480,268235.540,2468780.880,1503365.260,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:26:36,3878618.000,2407673.220,430331.480,268235.540,2468782.660,1503366.780,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:31:40,3878619.680,2407674.640,430331.480,268235.540,2468784.340,1503368.200,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:36:39,3878621.620,2407675.800,430331.480,268235.540,2468786.280,1503369.360,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:41:39,3878623.520,2407676.720,430331.480,268235.540,2468788.180,1503370.280,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:46:39,3878625.420,2407677.420,430331.480,268235.540,2468790.080,1503370.980,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:51:39,3878627.280,2407678.280,430331.480,268235.540,2468791.940,1503371.840,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 12:56:42,3878629.540,2407679.120,430331.480,268235.540,2468794.200,1503372.680,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:01:42,3878631.340,2407679.760,430331.480,268235.540,2468796.000,1503373.320,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:06:42,3878633.200,2407680.360,430331.480,268235.540,2468797.860,1503373.920,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:11:42,3878635.040,2407681.020,430331.480,268235.540,2468799.700,1503374.580,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:16:45,3878637.060,2407681.720,430331.480,268235.540,2468801.720,1503375.280,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:21:46,3878639.300,2407682.500,430331.480,268235.540,2468803.960,1503376.060,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:26:45,3878641.680,2407683.320,430331.480,268235.540,2468806.340,1503376.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:31:45,3878644.040,2407684.140,430331.480,268235.540,2468808.700,1503377.700,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:36:48,3878646.140,2407684.840,430331.480,268235.540,2468810.800,1503378.400,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:41:47,3878648.220,2407685.540,430331.480,268235.540,2468812.880,1503379.100,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:46:47,3878650.480,2407686.300,430331.480,268235.540,2468815.140,1503379.860,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:51:47,3878653.120,2407687.180,430331.480,268235.540,2468817.780,1503380.740,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 13:56:50,3878655.700,2407688.060,430331.480,268235.540,2468820.360,1503381.620,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:01:50,3878658.160,2407688.900,430331.480,268235.540,2468822.820,1503382.460,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:06:50,3878660.480,2407689.700,430331.480,268235.540,2468825.140,1503383.260,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:11:51,3878662.680,2407690.440,430331.480,268235.540,2468827.340,1503384.000,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:16:54,3878664.940,2407691.200,430331.480,268235.540,2468829.600,1503384.760,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:21:54,3878667.300,2407692.040,430331.480,268235.540,2468831.960,1503385.600,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:26:54,3878669.680,2407692.880,430331.480,268235.540,2468834.340,1503386.440,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:31:54,3878672.020,2407693.720,430331.480,268235.540,2468836.680,1503387.280,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:36:57,3878674.420,2407694.560,430331.480,268235.540,2468839.080,1503388.120,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:41:57,3878676.580,2407695.280,430331.480,268235.540,2468841.240,1503388.840,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:46:57,3878678.960,2407696.080,430331.480,268235.540,2468843.620,1503389.640,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:51:57,3878680.960,2407696.780,430331.480,268235.540,2468845.620,1503390.340,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 14:57:00,3878682.860,2407697.460,430331.480,268235.540,2468847.520,1503391.020,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:01:59,3878684.740,2407698.120,430331.480,268235.540,2468849.400,1503391.680,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:06:59,3878686.600,2407698.780,430331.480,268235.540,2468851.260,1503392.340,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:11:59,3878688.480,2407699.460,430331.480,268235.540,2468853.140,1503393.020,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:17:03,3878690.280,2407700.080,430331.480,268235.540,2468854.940,1503393.640,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:22:03,3878691.920,2407700.660,430331.480,268235.540,2468856.580,1503394.220,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:27:03,3878693.640,2407701.260,430331.480,268235.540,2468858.300,1503394.820,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:32:03,3878695.480,2407701.900,430331.480,268235.540,2468860.140,1503395.460,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:37:07,3878697.240,2407702.500,430331.480,268235.540,2468861.900,1503396.060,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:42:07,3878698.940,2407703.120,430331.480,268235.540,2468863.600,1503396.680,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:47:07,3878700.760,2407703.740,430331.480,268235.540,2468865.420,1503397.300,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:52:08,3878702.620,2407704.380,430331.480,268235.540,2468867.280,1503397.940,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 15:57:10,3878704.280,2407704.960,430331.480,268235.540,2468868.940,1503398.520,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:02:10,3878705.920,2407705.520,430331.480,268235.540,2468870.580,1503399.080,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:07:10,3878707.780,2407706.180,430331.480,268235.540,2468872.440,1503399.740,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:12:10,3878709.700,2407706.880,430331.480,268235.540,2468874.360,1503400.440,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:17:12,3878711.700,2407707.580,430331.480,268235.540,2468876.360,1503401.140,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:22:12,3878714.060,2407708.380,430331.480,268235.540,2468878.720,1503401.940,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:27:12,3878716.340,2407709.180,430331.480,268235.540,2468881.000,1503402.740,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:32:12,3878718.460,2407709.880,430331.480,268235.540,2468883.120,1503403.440,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:37:16,3878721.000,2407710.720,430331.480,268235.540,2468885.660,1503404.280,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:42:15,3878723.360,2407711.540,430331.480,268235.540,2468888.020,1503405.100,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:47:15,3878725.700,2407712.360,430331.480,268235.540,2468890.360,1503405.920,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:52:15,3878728.060,2407713.200,430331.480,268235.540,2468892.720,1503406.760,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 16:57:18,3878730.440,2407714.020,430331.480,268235.540,2468895.100,1503407.580,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:02:18,3878732.780,2407714.840,430331.480,268235.540,2468897.440,1503408.400,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:07:18,3878734.900,2407715.560,430331.480,268235.540,2468899.560,1503409.120,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:12:18,3878736.980,2407716.280,430331.480,268235.540,2468901.640,1503409.840,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:17:21,3878739.360,2407717.100,430331.480,268235.540,2468904.020,1503410.660,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:22:20,3878741.680,2407717.900,430331.480,268235.540,2468906.340,1503411.460,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:27:20,3878744.000,2407718.720,430331.480,268235.540,2468908.660,1503412.280,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:32:20,3878746.320,2407719.500,430331.480,268235.540,2468910.980,1503413.060,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:37:22,3878748.520,2407720.280,430331.480,268235.540,2468913.180,1503413.840,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:42:22,3878750.540,2407720.960,430331.480,268235.540,2468915.200,1503414.520,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:47:22,3878752.560,2407721.660,430331.480,268235.540,2468917.220,1503415.220,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:52:22,3878754.360,2407722.300,430331.480,268235.540,2468919.020,1503415.860,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 17:57:23,3878756.240,2407722.980,430331.480,268235.540,2468920.900,1503416.540,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:02:23,3878758.120,2407723.620,430332.380,268235.840,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:07:23,3878759.980,2407724.300,430334.240,268236.520,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:12:23,3878761.840,2407724.960,430336.100,268237.180,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:17:28,3878763.740,2407725.620,430338.000,268237.840,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:22:28,3878765.360,2407726.220,430339.620,268238.440,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:27:28,3878767.020,2407726.760,430341.280,268238.980,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:32:28,3878768.840,2407727.420,430343.100,268239.640,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:37:30,3878771.040,2407728.200,430345.300,268240.420,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:42:30,3878772.920,2407728.880,430347.180,268241.100,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:47:30,3878774.800,2407729.560,430349.060,268241.780,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:52:30,3878776.680,2407730.240,430350.940,268242.460,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 18:57:31,3878778.580,2407730.900,430352.840,268243.120,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:02:31,3878780.460,2407731.580,430354.720,268243.800,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:07:31,3878782.160,2407732.160,430356.420,268244.380,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:12:31,3878784.040,2407732.800,430358.300,268245.020,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:17:33,3878786.440,2407733.600,430360.700,268245.820,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:22:33,3878788.760,2407734.440,430363.020,268246.660,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:27:33,3878791.160,2407735.280,430365.420,268247.500,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:32:33,3878793.560,2407736.120,430367.820,268248.340,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:37:33,3878795.800,2407736.900,430370.060,268249.120,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:42:36,3878798.100,2407737.680,430372.360,268249.900,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:47:35,3878800.300,2407738.420,430374.560,268250.640,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:52:35,3878802.460,2407739.140,430376.720,268251.360,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 19:57:35,3878804.680,2407739.900,430378.940,268252.120,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:02:35,3878807.000,2407740.720,430381.260,268252.940,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:07:35,3878809.320,2407741.520,430383.580,268253.740,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:12:35,3878811.620,2407742.320,430385.880,268254.540,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:17:35,3878813.940,2407743.140,430388.200,268255.360,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:22:39,3878816.320,2407743.960,430390.580,268256.180,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:27:39,3878818.620,2407744.780,430392.880,268257.000,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:32:39,3878820.820,2407745.540,430395.080,268257.760,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:37:39,3878822.920,2407746.240,430397.180,268258.460,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:42:42,3878824.980,2407746.940,430399.240,268259.160,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:47:42,3878826.820,2407747.600,430401.080,268259.820,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:52:42,3878828.740,2407748.260,430403.000,268260.480,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 20:57:42,3878830.880,2407748.980,430405.140,268261.200,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:02:44,3878832.760,2407749.660,430407.020,268261.880,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:07:43,3878834.620,2407750.320,430408.880,268262.540,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:12:43,3878836.460,2407750.980,430410.720,268263.200,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:17:43,3878838.080,2407751.560,430412.340,268263.780,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:22:45,3878839.740,2407752.220,430414.000,268264.440,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:27:45,3878841.620,2407752.900,430415.880,268265.120,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:32:45,3878843.460,2407753.540,430417.720,268265.760,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:37:45,3878845.220,2407754.140,430419.480,268266.360,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:42:46,3878847.020,2407754.760,430421.280,268266.980,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:47:46,3878848.840,2407755.420,430423.100,268267.640,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:52:46,3878850.740,2407756.100,430425.000,268268.320,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 21:57:46,3878852.500,2407756.700,430426.760,268268.920,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:02:49,3878854.200,2407757.440,430428.460,268269.660,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:07:48,3878856.060,2407758.080,430430.320,268270.300,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:12:48,3878858.460,2407758.920,430432.720,268271.140,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:17:48,3878860.840,2407759.760,430435.100,268271.980,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:22:51,3878863.240,2407760.600,430437.500,268272.820,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:27:51,3878865.620,2407761.440,430439.880,268273.660,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:32:51,3878868.020,2407762.260,430442.280,268274.480,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:37:51,3878870.380,2407763.100,430444.640,268275.320,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:42:54,3878872.560,2407763.860,430446.820,268276.080,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:47:52,3878874.720,2407764.620,430448.980,268276.840,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:52:52,3878877.140,2407765.460,430451.400,268277.680,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 22:57:52,3878879.500,2407766.300,430453.760,268278.520,2468921.880,1503416.880,979461.800,636030.080,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:02:55,3878881.900,2407767.140,430454.780,268278.880,2468921.880,1503416.880,979463.180,636030.560,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:07:55,3878884.300,2407767.980,430454.780,268278.880,2468921.880,1503416.880,979465.580,636031.400,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:12:55,3878886.680,2407768.820,430454.780,268278.880,2468921.880,1503416.880,979467.960,636032.240,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:17:55,3878889.000,2407769.620,430454.780,268278.880,2468921.880,1503416.880,979470.280,636033.040,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:22:58,3878891.320,2407770.440,430454.780,268278.880,2468921.880,1503416.880,979472.600,636033.860,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:27:58,3878893.460,2407771.200,430454.780,268278.880,2468921.880,1503416.880,979474.740,636034.620,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:32:58,3878895.540,2407771.880,430454.780,268278.880,2468921.880,1503416.880,979476.820,636035.300,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:37:58,3878897.660,2407772.600,430454.780,268278.880,2468921.880,1503416.880,979478.940,636036.020,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:43:02,3878899.560,2407773.260,430454.780,268278.880,2468921.880,1503416.880,979480.840,636036.680,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:48:02,3878901.560,2407773.940,430454.780,268278.880,2468921.880,1503416.880,979482.840,636037.360,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:53:02,3878903.420,2407774.580,430454.780,268278.880,2468921.880,1503416.880,979484.700,636038.000,0.000,0.000,0.000,0.000,0.000,0.000
18/11/23 23:58:02,3878905.260,2407775.260,430454.780,268278.880,2468921.880,1503416.880,979486.540,636038.680,0.000,0.000,0.000,0.000,0.000,0.000
19/11/23 00:03:05,3878907.120,2407775.880,430454.780,268278.880,2468921.880,1503416.880,979488.400,636039.300,0.000,0.000,0.000,0.000,0.000,0.000
