Processes_Time,RunQueue,Swap-in,pswitch,syscall,read,write,fork,exec,sem,msg,asleep_bufio,asleep_rawio,asleep_diocio
6:24:38,"0,8","0,03",1274,77895,1358,5202,40,24,0,0,0,0,0
6:25:08,"1,4",0,942,28987,899,117,7,7,0,0,0,0,0
6:25:38,"1,5",0,920,27634,606,146,1,1,0,0,0,0,0
6:26:08,"0,83",0,953,29079,887,141,6,7,0,0,0,0,0
6:26:38,"0,37",0,911,24993,633,103,1,1,0,0,0,0,0
6:27:08,"0,63",0,920,25172,621,129,1,1,0,0,0,0,0
6:27:38,"1,27",0,902,24699,659,103,1,1,0,0,0,0,0
6:28:08,"1,73",0,946,29440,862,141,6,7,0,0,0,0,0
6:28:38,"2,33",0,907,25210,658,103,1,1,0,0,0,0,0
6:29:08,"2,67",0,939,24723,605,120,1,1,0,0,0,0,0
6:29:38,"1,8",0,920,25261,682,130,3,3,0,0,0,0,0
6:30:08,"0,63",0,1052,35041,1237,139,15,16,0,0,0,0,0
6:30:38,"0,9",0,938,27249,621,152,1,1,0,0,0,0,0
6:31:08,"2,4",0,920,25167,654,104,1,1,0,0,0,0,0
6:31:38,"2,83",0,914,25137,622,129,1,1,0,0,0,0,0
6:32:08,"3,83",0,954,29287,901,116,6,7,0,0,0,0,0
6:32:38,"1,03",0,930,25849,586,129,1,1,0,0,0,0,0
6:33:08,"1,43",0,903,24138,673,103,1,1,0,0,0,0,0
6:33:38,"1,17",0,912,25709,603,104,1,1,0,0,0,0,0
6:34:08,"1,5",0,936,27601,792,137,5,5,0,0,0,0,0
6:34:38,"1,43",0,916,24926,624,103,1,1,0,0,0,0,0
6:35:08,"1,27",0,991,32278,978,148,8,9,0,0,0,0,0
6:35:38,"0,4",0,911,26533,662,125,1,1,0,0,0,0,0
6:36:08,"1,43",0,938,27797,742,137,5,5,0,0,0,0,0
6:36:38,"3,5",0,896,24746,674,103,1,1,0,0,0,0,0
6:37:08,"1,1",0,923,27173,696,133,2,3,0,0,0,0,0
6:37:38,"1,43",0,882,25460,670,103,1,1,0,0,0,0,0
6:38:08,"1,1",0,937,26518,748,111,5,5,0,0,0,0,0
6:38:38,"1,77",0,903,24392,645,129,1,1,0,0,0,0,0
6:39:08,"2,17",0,905,26980,743,108,2,3,0,0,0,0,0
6:39:38,"2,37",0,913,25621,610,129,1,1,0,0,0,0,0
6:40:08,"0,83",0,996,30611,1056,125,11,10,0,0,0,0,0
6:40:38,"0,1",0,915,26793,593,151,1,1,0,0,0,0,0
6:41:08,"0,17",0,904,25263,684,104,1,1,0,0,0,0,0
6:41:38,"1,97",0,905,25142,582,129,1,1,0,0,0,0,0
6:42:08,"1,27",0,944,28319,918,116,6,7,0,0,0,0,0
6:42:38,"1,43",0,921,25770,619,103,1,1,0,0,0,0,0
6:43:08,"2,93",0,933,24114,629,129,1,1,0,0,0,0,0
6:43:38,"3,4",0,899,24899,647,103,1,1,0,0,0,0,0
6:44:08,"1,6",0,953,29163,860,141,6,7,0,0,0,0,0
6:44:38,"0,33",0,952,25378,679,121,3,3,0,0,0,0,0
6:45:08,"2,03",0,994,31211,990,152,11,10,0,0,0,0,0
6:45:38,"1,43",0,904,27359,678,126,1,1,0,0,0,0,0
6:46:08,"1,37",0,936,28470,850,115,6,7,0,0,0,0,0
6:46:38,"1,33",0,917,25238,661,129,1,1,0,0,0,0,0
6:47:08,"1,4",0,929,24965,621,104,1,1,0,0,0,0,0
6:47:38,"1,8",0,911,25619,646,129,1,1,0,0,0,0,0
6:48:08,"2,7",0,932,28717,893,116,6,7,0,0,0,0,0
6:48:38,"1,57",0,914,26595,619,129,1,1,0,0,0,0,0
6:49:08,"1,9",0,900,23677,661,104,1,1,0,0,0,0,0
6:49:38,"2,7",0,899,25080,594,129,1,1,0,0,0,0,0
6:50:08,"2,43",0,1019,33685,1166,130,12,12,0,0,0,0,0
6:50:38,"1,2",0,913,26796,587,150,1,1,0,0,0,0,0
6:51:08,"1,03",0,916,24512,684,104,1,1,0,0,0,0,0
6:51:38,"1,3",0,898,24994,597,103,1,1,0,0,0,0,0
6:52:08,"1,3",0,951,29301,891,141,6,7,0,0,0,0,0
6:52:38,"1,3",0,894,25909,635,103,1,1,0,0,0,0,0
6:53:08,"1,27",0,912,24433,623,129,1,1,0,0,0,0,0
6:53:38,"1,5",0,888,25829,662,103,1,1,0,0,0,0,0
6:54:08,"1,5",0,943,29079,864,141,6,7,0,0,0,0,0
6:54:38,"1,47",0,1245,100985,1332,5366,33,20,0,0,0,0,0
6:55:08,"1,37",0,1146,56072,954,1529,15,12,0,0,0,0,0
6:55:38,"1,07",0,929,26947,660,125,1,1,0,0,0,0,0
6:56:08,1,0,948,27762,778,112,5,5,0,0,0,0,0
6:56:38,"0,03",0,924,25118,656,129,1,1,0,0,0,0,0
6:57:08,"0,4",0,917,26325,736,108,2,3,0,0,0,0,0
6:57:38,"0,77",0,903,25887,635,129,1,1,0,0,0,0,0
6:58:08,"2,47",0,944,27880,780,112,5,5,0,0,0,0,0
6:58:38,"0,5",0,909,42639,620,129,2,2,0,0,0,0,0
6:59:08,"0,23",0,924,26324,780,108,2,3,0,0,0,0,0
6:59:38,"1,1",0,933,25734,607,147,3,3,0,0,0,0,0
7:00:08,"1,17",0,1002,32934,1199,137,15,15,0,0,0,0,0
7:00:38,"1,5",0,902,27354,593,126,1,1,0,0,0,0,0
7:01:08,"1,53",0,926,27347,763,133,2,3,0,0,0,0,0
7:01:38,"1,17",0,892,24981,627,103,1,1,0,0,0,0,0
7:02:08,"1,23",0,923,26952,759,137,5,5,0,0,0,0,0
7:02:38,"1,17",0,916,26143,663,104,1,1,0,0,0,0,0
7:03:08,"1,9",0,904,24261,589,129,1,1,0,0,0,0,0
7:03:38,"1,93",0,929,26228,672,104,1,1,0,0,0,0,0
7:04:08,"1,07",0,963,29345,861,116,6,7,0,0,0,0,0
7:04:38,"2,67",0,913,25649,622,129,1,1,0,0,0,0,0
7:05:08,"1,23",0,997,28948,895,118,7,7,0,0,0,0,0
7:05:38,"1,73",0,905,26753,586,151,1,1,0,0,0,0,0
7:06:08,"1,53",0,943,29320,904,116,6,7,0,0,0,0,0
7:06:38,"1,37",0,897,26160,618,103,1,1,0,0,0,0,0
7:07:08,"1,4",0,903,24117,634,129,1,1,0,0,0,0,0
7:07:38,"0,47",0,915,25462,643,103,1,1,0,0,0,0,0
7:08:08,"1,27",0,935,28380,843,141,6,7,0,0,0,0,0
7:08:38,"1,27",0,889,25476,665,103,1,1,0,0,0,0,0
7:09:08,"3,13",0,894,24989,598,104,1,1,0,0,0,0,0
7:09:38,"1,73",0,900,25003,653,129,1,1,0,0,0,0,0
7:10:08,"1,47",0,969,33110,1117,129,12,12,0,0,0,0,0
7:10:38,"2,73",0,917,27264,612,151,1,1,0,0,0,0,0
7:11:08,"1,8",0,911,24209,666,104,1,1,0,0,0,0,0
7:11:38,1,0,895,25304,596,129,1,1,0,0,0,0,0
7:12:08,"1,87",0,921,29530,919,115,6,7,0,0,0,0,0
7:12:38,"1,1",0,913,26337,592,103,1,1,0,0,0,0,0
7:13:08,"1,23",0,922,23976,647,129,1,1,0,0,0,0,0
7:13:38,"2,07",0,889,25142,629,103,1,1,0,0,0,0,0
7:14:08,"1,6",0,953,29975,867,157,6,7,0,0,0,0,0
7:14:38,"1,33",0,927,25118,683,105,3,3,0,0,0,0,0
7:15:08,"1,63",0,1008,30134,965,140,11,10,0,0,0,0,0
7:15:38,"2,2",0,896,27339,647,152,1,1,0,0,0,0,0
7:16:08,"1,9",0,946,28237,877,116,6,7,0,0,0,0,0
7:16:38,"0,4",0,918,25114,616,129,1,1,0,0,0,0,0
7:17:08,"1,9",0,927,24286,663,104,1,1,0,0,0,0,0
7:17:38,"1,13",0,912,26226,588,129,1,1,0,0,0,0,0
7:18:08,"1,63",0,929,27087,805,111,5,5,0,0,0,0,0
7:18:38,"0,2",0,897,26165,603,104,1,1,0,0,0,0,0
7:19:08,"0,27",0,908,26548,759,133,2,3,0,0,0,0,0
7:19:38,"0,13",0,908,25364,630,103,1,1,0,0,0,0,0
7:20:08,"0,33",0,997,30574,990,150,11,11,0,0,0,0,0
7:20:38,"0,63",0,905,26695,665,126,1,1,0,0,0,0,0
7:21:08,"0,67",0,938,27188,701,133,2,3,0,0,0,0,0
7:21:38,"1,2",0,929,24678,678,103,1,1,0,0,0,0,0
7:22:08,"0,73",0,943,26524,725,111,5,5,0,0,0,0,0
7:22:38,"0,5",0,916,25600,652,129,1,1,0,0,0,0,0
7:23:08,"0,17",0,913,26254,738,108,2,3,0,0,0,0,0
7:23:38,"0,2",0,907,25089,622,129,1,1,0,0,0,0,0
7:24:08,"0,97",0,944,28078,803,112,5,5,0,0,0,0,0
7:24:38,"0,47",0,922,25552,592,129,1,1,0,0,0,0,0
7:25:08,"1,47","0,03",1401,91717,1818,6148,47,31,0,0,0,0,0
7:25:38,"2,2",0,969,62512,630,157,2,2,0,0,0,0,0
7:26:08,"3,33",0,930,27295,803,111,5,5,0,0,0,0,0
7:26:38,"3,73",0,897,25004,581,103,1,1,0,0,0,0,0
7:27:08,"0,23",0,900,26357,779,133,2,3,0,0,0,0,0
7:27:38,"0,13",0,905,25617,612,103,1,1,0,0,0,0,0
7:28:08,"2,6",0,933,26697,761,137,5,5,0,0,0,0,0
7:28:38,3,0,907,27149,650,104,1,1,0,0,0,0,0
7:29:08,"1,4","0,03",919,26303,710,133,2,3,0,0,0,0,0
7:29:38,"1,4",0,916,25321,695,121,3,3,0,0,0,0,0
7:30:08,"1,5",0,1040,32570,1100,160,14,14,0,0,0,0,0
7:30:38,"1,2",0,922,26967,664,127,1,1,0,0,0,0,0
7:31:08,"3,07",0,904,24672,614,104,1,1,0,0,0,0,0
7:31:38,"3,07",0,883,25106,658,129,1,1,0,0,0,0,0
7:32:08,"2,6",0,937,29481,874,116,6,7,0,0,0,0,0
7:32:38,"1,33",0,906,25095,646,129,1,1,0,0,0,0,0
7:33:08,"1,47",0,930,24040,630,104,1,1,0,0,0,0,0
7:33:38,"2,4",0,890,25634,616,129,1,1,0,0,0,0,0
7:34:08,"2,17",0,936,29866,909,115,6,7,0,0,0,0,0
7:34:38,"1,07",0,922,24239,607,129,1,1,0,0,0,0,0
7:35:08,"1,37",0,963,32434,912,118,7,7,0,0,0,0,0
7:35:38,"1,17",0,915,25478,590,151,1,1,0,0,0,0,0
7:36:08,"1,53",0,942,29076,828,112,5,5,0,0,0,0,0
7:36:38,"2,2",0,899,24963,593,129,1,1,0,0,0,0,0
7:37:08,"1,97",0,897,27287,791,108,2,3,0,0,0,0,0
7:37:38,"2,4",0,914,23503,601,103,1,1,0,0,0,0,0
7:38:08,"1,37",0,952,28925,792,137,5,5,0,0,0,0,0
7:38:38,"0,07",0,911,24804,623,103,1,1,0,0,0,0,0
7:39:08,"1,23",0,914,26973,756,133,2,3,0,0,0,0,0
7:39:38,"1,67",0,906,24608,635,103,1,1,0,0,0,0,0
7:40:08,"1,73",0,993,31472,1006,151,11,11,0,0,0,0,0
7:40:38,"1,93",0,903,24869,659,126,1,1,0,0,0,0,0
7:41:08,"0,83",0,931,29112,723,134,2,3,0,0,0,0,0
7:41:38,"0,27",0,898,24815,671,103,1,1,0,0,0,0,0
7:42:08,"0,47",0,960,27386,726,137,5,5,0,0,0,0,0
7:42:38,"1,03",0,926,24225,681,103,1,1,0,0,0,0,0
7:43:08,"0,33",0,910,26804,599,117,1,1,0,0,0,0,0
7:43:38,"0,47",0,915,24852,654,116,1,1,0,0,0,0,0
7:44:08,"0,73",0,962,29404,882,116,6,7,0,0,0,0,0
7:44:38,"0,83",0,946,25408,641,147,3,3,0,0,0,0,0
7:45:08,"0,47",0,990,31500,1028,125,11,10,0,0,0,0,0
7:45:38,"1,2",0,911,24389,579,151,1,1,0,0,0,0,0
7:46:08,"3,5",0,948,31308,907,117,6,7,0,0,0,0,0
7:46:37,"2,86",0,905,23555,631,106,1,1,0,0,0,0,0
7:47:07,"2,47",0,901,26090,590,129,1,1,0,0,0,0,0
7:47:37,"1,03",0,911,24930,667,103,1,1,0,0,0,0,0
7:48:07,"0,6",0,959,29143,859,116,6,7,0,0,0,0,0
7:48:37,"0,03",0,915,24752,639,129,1,1,0,0,0,0,0
7:49:07,"2,03",0,904,26466,635,104,1,1,0,0,0,0,0
7:49:37,"4,9",0,885,26336,596,129,1,1,0,0,0,0,0
7:50:07,"2,8",0,1007,36460,1152,130,12,12,0,0,0,0,0
7:50:37,"1,67",0,929,26375,598,126,1,1,0,0,0,0,0
7:51:08,"1,27",0,936,25786,645,129,1,1,0,0,0,0,0
7:51:38,"1,27",0,904,24231,632,103,1,1,0,0,0,0,0
7:52:08,"2,5",0,983,30272,847,141,6,7,0,0,0,0,0
7:52:38,"0,7",0,920,24510,673,103,1,1,0,0,0,0,0
7:53:08,"2,97",0,895,25106,594,129,1,1,0,0,0,0,0
7:53:38,2,0,895,25378,668,103,1,1,0,0,0,0,0
7:54:08,"0,77",0,930,30483,849,115,6,7,0,0,0,0,0
7:54:38,"1,13",0,913,24449,647,129,1,1,0,0,0,0,0
7:55:08,"1,33",0,1415,93681,1759,7252,45,29,0,0,0,0,0
7:55:38,"1,1",0,912,25427,673,151,1,1,0,0,0,0,0
7:56:08,"1,17",0,944,28760,769,131,5,5,0,0,0,0,0
7:56:38,"1,23",0,913,24594,635,129,1,1,0,0,0,0,0
7:57:08,"0,83",0,905,27840,753,108,2,3,0,0,0,0,0
7:57:38,"0,17",0,926,24784,617,129,1,1,0,0,0,0,0
7:58:08,"0,87",0,963,27972,815,112,5,5,0,0,0,0,0
7:58:38,"0,23",0,939,43423,599,130,2,2,0,0,0,0,0
7:59:08,"0,33","0,03",964,27906,791,125,2,3,0,0,0,0,0
7:59:38,"0,47",0,921,24911,617,105,3,3,0,0,0,0,0
8:00:08,"1,57",0,1003,34166,1202,163,15,15,0,0,0,0,0
8:00:38,"1,23",0,928,26127,606,127,1,1,0,0,0,0,0
8:01:08,"1,27",0,932,26470,660,129,1,1,0,0,0,0,0
8:01:38,"1,1",0,943,24582,621,103,1,1,0,0,0,0,0
8:02:08,"1,07",0,976,30235,896,141,6,7,0,0,0,0,0
8:02:38,"1,93",0,919,24427,626,103,1,1,0,0,0,0,0
8:03:08,"1,27",0,909,25697,626,129,1,1,0,0,0,0,0
8:03:38,"1,07",0,925,25310,652,103,1,1,0,0,0,0,0
8:04:08,"1,97",0,969,30690,853,141,6,7,0,0,0,0,0
8:04:38,"1,43",0,920,25148,672,104,1,1,0,0,0,0,0
8:05:08,"1,4",0,971,29848,828,143,7,7,0,0,0,0,0
8:05:38,"1,23",0,916,26359,661,126,1,1,0,0,0,0,0
8:06:08,"2,13",0,969,29903,868,115,6,7,0,0,0,0,0
8:06:38,"2,33",0,949,24944,641,129,1,1,0,0,0,0,0
8:07:08,"2,13",0,933,25700,638,104,1,1,0,0,0,0,0
8:07:38,"2,17",0,927,24551,617,129,1,1,0,0,0,0,0
8:08:08,"2,87",0,941,30485,904,115,6,7,0,0,0,0,0
8:08:38,"2,27",0,917,25207,591,129,1,1,0,0,0,0,0
8:09:08,"3,4",0,898,24656,673,104,1,1,0,0,0,0,0
8:09:38,2,0,922,24782,596,103,1,1,0,0,0,0,0
8:10:08,"2,47",0,1005,35011,1137,155,12,12,0,0,0,0,0
8:10:38,"2,33",0,935,25105,631,125,1,1,0,0,0,0,0
8:11:08,"2,47",0,931,25483,623,129,1,1,0,0,0,0,0
8:11:38,"2,67",0,933,24385,651,103,1,1,0,0,0,0,0
8:12:08,"0,87",0,949,30820,839,141,6,7,0,0,0,0,0
8:12:38,"2,23",0,918,24422,673,103,1,1,0,0,0,0,0
8:13:08,"1,17",0,927,25071,606,104,1,1,0,0,0,0,0
8:13:38,"1,73",0,940,26129,643,146,1,1,0,0,0,0,0
8:14:08,"1,47",0,965,29052,901,115,6,7,0,0,0,0,0
8:14:38,"1,47",0,909,24920,604,131,3,3,0,0,0,0,0
8:15:08,"1,5",0,1010,32849,1051,140,11,10,0,0,0,0,0
8:15:38,"1,2",0,913,26405,627,126,1,1,0,0,0,0,0
8:16:08,"0,57",0,972,32446,887,141,6,7,0,0,0,0,0
8:16:38,"1,07",0,918,24537,633,103,1,1,0,0,0,0,0
8:17:08,"1,17",0,920,24936,625,129,1,1,0,0,0,0,0
8:17:38,"1,2",0,913,24988,655,103,1,1,0,0,0,0,0
8:18:08,"0,9",0,953,29012,832,141,6,7,0,0,0,0,0
8:18:38,"0,07",0,919,24970,681,103,1,1,0,0,0,0,0
8:19:08,"0,33",0,924,25749,596,129,1,1,0,0,0,0,0
8:19:38,"0,43",0,928,25263,662,104,1,1,0,0,0,0,0
8:20:08,"2,2",0,1012,33785,1113,129,12,12,0,0,0,0,1
8:20:38,"1,17",0,931,25721,645,152,1,1,0,0,0,0,0
8:21:08,"1,13",0,908,25945,637,104,1,1,0,0,0,0,0
8:21:38,"2,83",0,906,25050,647,129,1,1,0,0,0,0,0
8:22:08,"1,33",0,927,30178,882,116,6,7,0,0,0,0,0
8:22:38,"0,67",0,935,24552,625,129,1,1,0,0,0,0,0
8:23:08,"0,13",0,927,25061,656,104,1,1,0,0,0,0,0
8:23:38,"2,03",0,916,24912,640,129,1,1,0,0,0,0,0
8:24:08,"2,07",0,962,30041,889,115,6,7,0,0,0,0,0
8:24:38,"1,3",0,929,25079,620,129,1,1,0,0,0,0,0
8:25:08,"1,33",0,1373,93233,1688,6614,45,29,0,0,0,0,0
8:25:38,"1,2",0,969,24913,618,145,1,1,0,0,0,0,0
8:26:08,"3,1",0,933,29981,922,115,6,7,0,0,0,0,0
8:26:38,"0,13",0,913,25318,611,129,1,1,0,0,0,0,0
8:27:08,"0,27",0,926,26530,674,104,1,1,0,0,0,0,0
8:27:38,"0,43",0,904,25131,602,129,1,1,0,0,0,0,0
8:28:08,"0,13",0,968,29901,925,115,6,7,0,0,0,0,0
8:28:38,"0,07",0,941,25595,591,129,1,1,0,0,0,0,0
8:29:08,"1,87",0,927,25506,688,120,1,1,0,0,0,0,0
8:29:38,"0,97",0,940,24049,617,131,4,3,0,0,0,0,0
8:30:08,"1,3",0,1045,37260,1311,139,15,16,0,0,0,0,0
8:30:38,"0,4",0,922,25961,600,152,1,1,0,0,0,0,0
8:31:08,"0,63",0,937,26625,678,104,1,1,0,0,0,0,0
8:31:38,"0,27",0,913,24459,601,103,1,1,0,0,0,0,0
8:32:08,"1,07",0,929,31435,921,141,6,7,0,0,0,0,0
8:32:38,"1,13",0,913,25150,602,103,1,1,0,0,0,0,0
8:33:08,"1,47",0,920,24862,659,129,1,1,0,0,0,0,0
8:33:38,"1,83",0,892,25384,621,129,1,1,0,0,0,0,0
8:34:08,"1,57",0,937,29930,919,116,6,7,0,0,0,0,0
8:34:38,"1,23",0,905,25019,611,104,1,1,0,0,0,0,0
8:35:08,"0,97",0,954,31005,912,143,7,7,0,0,0,0,0
8:35:38,"1,23",0,919,26682,612,126,1,1,0,0,0,0,0
8:36:08,"1,03",0,932,31487,898,141,6,7,0,0,0,0,0
8:36:38,"4,27",0,896,24688,624,103,1,1,0,0,0,0,0
8:37:08,"0,37",0,912,25928,664,129,1,1,0,0,0,0,0
8:37:38,"2,17",0,913,25030,618,103,1,1,0,0,0,0,0
8:38:08,"1,53",0,948,27840,797,137,5,5,0,0,0,0,0
8:38:38,"1,93",0,912,24871,623,103,1,1,0,0,0,0,0
8:39:08,"1,37",0,918,27278,765,133,2,3,0,0,0,0,0
8:39:38,"0,27",0,927,24648,628,103,1,1,0,0,0,0,0
8:40:08,"0,37",0,994,32900,1037,151,11,10,0,0,0,0,0
8:40:38,"0,53",0,941,25248,623,126,1,1,0,0,0,0,0
8:41:08,3,0,916,28108,758,133,2,3,0,0,0,0,0
8:41:38,"0,03",0,924,24364,633,103,1,1,0,0,0,0,0
8:42:08,"3,63",0,929,28578,790,137,5,5,0,0,0,0,0
8:42:38,"2,33",0,925,25515,626,104,1,1,0,0,0,0,0
8:43:08,"1,8",0,913,25075,655,129,1,1,0,0,0,0,0
8:43:38,"1,3",0,920,27359,738,108,2,3,0,0,0,0,0
8:44:08,"0,47",0,956,28515,795,137,5,5,0,0,0,0,0
8:44:38,"3,43",0,935,25017,658,121,3,3,0,0,0,0,0
8:45:08,"3,1",0,996,32100,1021,151,11,10,0,0,0,0,0
8:45:38,"1,8",0,916,26923,644,127,1,1,0,0,0,0,0
8:46:08,"1,57",0,944,30903,902,141,6,7,0,0,0,0,0
8:46:38,"2,37",0,925,24660,627,103,1,1,0,0,0,0,0
8:47:08,"2,2",0,914,25690,650,129,1,1,0,0,0,0,0
8:47:38,"1,9",0,908,24497,632,103,1,1,0,0,0,0,0
8:48:08,"0,93",0,945,29276,908,141,6,7,0,0,0,0,0
8:48:38,"1,03",0,917,25072,629,103,1,1,0,0,0,0,0
8:49:08,"1,67",0,906,25397,653,129,1,1,0,0,0,0,0
8:49:38,"1,23",0,926,25429,627,104,1,1,0,0,0,0,0
8:50:08,"2,4",0,994,34173,1151,155,12,12,0,0,0,0,0
8:50:38,"0,17",0,934,26546,619,126,1,1,0,0,0,0,0
8:51:08,"3,13",0,904,26293,662,129,1,1,0,0,0,0,0
8:51:38,"0,4",0,959,60104,637,133,2,2,0,0,0,0,0
8:52:08,"0,2",0,984,30027,912,116,6,7,0,0,0,0,0
8:52:38,"0,17",0,929,24299,617,103,1,1,0,0,0,0,0
8:53:08,"0,2",0,937,25134,688,129,1,1,0,0,0,0,0
8:53:38,"1,43",0,919,25648,593,103,1,1,0,0,0,0,0
8:54:08,"2,93",0,939,30532,932,141,6,7,0,0,0,0,0
8:54:38,"3,47",0,917,24571,594,129,1,1,0,0,0,0,0
8:55:08,"5,07",0,933,31642,936,117,7,7,0,0,0,0,0
8:55:38,"3,3",0,1342,82997,1373,6261,40,24,0,0,0,0,0
8:56:08,"2,83",0,955,31540,946,116,6,7,0,0,0,0,0
8:56:38,3,0,905,24769,603,129,1,1,0,0,0,0,0
8:57:08,"3,37",0,910,25660,679,104,1,1,0,0,0,0,0
8:57:38,"1,93",0,907,24845,600,129,1,1,0,0,0,0,0
8:58:08,"1,3",0,949,29785,936,115,6,7,0,0,0,0,0
8:58:38,"1,13",0,917,43725,591,130,2,2,0,0,0,0,0
8:59:08,"0,97",0,918,25056,697,120,1,1,0,0,0,0,0
8:59:38,"1,93",0,926,24381,608,105,3,3,0,0,0,0,0
9:00:08,"2,1",0,1065,38484,1349,173,22,21,0,0,0,0,0
9:00:38,"1,03",0,954,26843,622,127,1,1,0,0,0,0,0
9:01:08,"2,67",0,912,26289,664,129,1,1,0,0,0,0,0
9:01:38,"2,3",0,916,24601,623,103,1,1,0,0,0,0,0
9:02:08,"2,93",0,948,29890,905,141,6,7,0,0,0,0,0
9:02:38,"1,57",0,921,24409,626,103,1,1,0,0,0,0,0
9:03:08,"0,9",0,901,26046,640,129,1,1,0,0,0,0,0
9:03:38,"1,03",0,918,25212,636,103,1,1,0,0,0,0,0
9:04:08,"1,23",0,961,29956,864,141,6,7,0,0,0,0,0
9:04:38,"1,13",0,917,24913,668,104,1,1,0,0,0,0,0
9:05:08,"1,23",0,979,32376,841,143,7,7,0,0,0,0,0
9:05:38,"1,6",0,926,25896,683,126,1,1,0,0,0,0,0
9:06:08,"1,17",0,946,30534,838,141,6,7,0,0,0,0,0
9:06:38,"1,27",0,923,24584,681,103,1,1,0,0,0,0,0
9:07:08,1,0,922,26827,604,129,1,1,0,0,0,0,0
9:07:38,"1,33",0,920,24396,666,103,1,1,0,0,0,0,0
9:08:08,"1,4",0,942,29539,857,141,6,7,0,0,0,0,0
9:08:38,"1,07",0,917,25254,664,103,1,1,0,0,0,0,0
9:09:08,"1,23",0,912,25110,614,104,1,1,0,0,0,0,0
9:09:38,"1,87",0,908,24644,654,129,1,1,0,0,0,0,0
9:10:08,"2,3",0,1011,35074,1110,129,12,12,0,0,0,0,0
9:10:38,"2,07",0,910,26107,638,151,1,1,0,0,0,0,0
9:11:08,"1,03",0,922,26471,639,104,1,1,0,0,0,0,0
9:11:38,"2,2",0,915,24337,622,129,1,1,0,0,0,0,0
9:12:08,"3,07",0,956,29691,909,115,6,7,0,0,0,0,0
9:12:38,"1,67",0,913,25334,609,129,1,1,0,0,0,0,0
9:13:08,"2,6",0,917,24975,671,104,1,1,0,0,0,0,0
9:13:38,"1,7",0,922,25235,602,129,1,1,0,0,0,0,0
9:14:08,"2,03",0,986,30813,901,132,6,7,0,0,0,0,0
9:14:38,"2,83",0,926,25011,636,105,3,3,0,0,0,0,0
9:15:08,"2,8",0,1012,31869,1038,151,11,10,0,0,0,0,0
9:15:38,"2,13",0,923,26593,613,127,1,1,0,0,0,0,0
9:16:08,"2,67",0,953,31537,901,141,6,7,0,0,0,0,0
9:16:38,"3,53",0,913,24789,623,103,1,1,0,0,0,0,0
9:17:08,"1,7",0,930,24878,644,132,1,1,0,0,0,0,0
9:17:38,"0,53",0,907,25270,659,103,1,1,0,0,0,0,0
9:18:08,"0,2",0,944,29395,856,141,6,7,0,0,0,0,0
9:18:38,"1,7",0,947,24652,655,103,1,1,0,0,0,0,0
9:19:08,"2,73",0,918,25550,596,104,1,1,0,0,0,0,0
9:19:38,"2,67",0,918,25276,650,129,1,1,0,0,0,0,0
9:20:08,"3,37",0,1017,33662,1120,129,12,12,0,0,0,0,0
9:20:38,"2,13",0,910,26239,609,152,1,1,0,0,0,0,0
9:21:08,"2,27",0,920,26344,669,104,1,1,0,0,0,0,0
9:21:38,"1,1",0,918,24690,581,103,1,1,0,0,0,0,0
9:22:08,"1,37",0,959,30058,907,141,6,7,0,0,0,0,0
9:22:38,1,0,953,25378,616,103,1,1,0,0,0,0,0
9:23:08,"1,6",0,919,24941,623,129,1,1,0,0,0,0,0
9:23:38,"1,37",0,895,24833,650,103,1,1,0,0,0,0,0
9:24:08,"1,37",0,939,29340,737,137,5,5,0,0,0,0,0
9:24:38,"1,17",0,918,23996,671,103,1,1,0,0,0,0,0
9:25:08,"1,23",0,985,31888,958,121,8,9,0,0,0,0,0
9:25:38,"0,4",0,1348,81820,1383,6363,40,24,0,0,0,0,0
9:26:08,"0,23",0,942,29291,814,111,5,5,0,0,0,0,0
9:26:38,"0,23",0,933,24491,582,103,1,1,0,0,0,0,0
9:27:08,"1,83",0,930,27547,760,133,2,3,0,0,0,0,0
9:27:38,"1,8",0,894,25116,629,103,1,1,0,0,0,0,0
9:28:08,"1,67",0,937,27297,746,137,5,5,0,0,0,0,0
9:28:38,"1,2","0,03",917,25182,655,104,1,1,0,0,0,0,0
9:29:08,"1,3",0,925,27511,717,124,2,3,0,0,0,0,0
9:29:38,"1,23",0,928,24680,637,130,3,3,0,0,0,0,0
9:30:08,"1,37",0,1027,33128,1167,135,14,14,0,0,0,0,0
9:30:38,"1,3",0,937,26071,585,152,1,1,0,0,0,0,0
9:31:08,"1,27",0,911,25793,657,103,1,1,0,0,0,0,0
9:31:38,1,0,913,26747,734,108,2,3,0,0,0,0,0
9:32:08,"1,1",0,948,27238,766,137,5,5,0,0,0,0,0
9:32:38,"1,5",0,914,25056,647,103,1,1,0,0,0,0,0
9:33:08,"1,13",0,927,25134,596,129,1,1,0,0,0,0,0
9:33:38,"1,37",0,921,24633,675,104,1,1,0,0,0,0,0
9:34:08,"1,13",0,946,29778,841,116,6,7,0,0,0,0,0
9:34:38,"1,43",0,907,24953,645,129,1,1,0,0,0,0,0
9:35:08,"2,43",0,966,31182,874,118,7,7,0,0,0,0,0
9:35:38,"1,9",0,928,26153,589,152,1,1,0,0,0,0,0
9:36:08,"4,47",0,935,29020,923,115,6,7,0,0,0,0,0
9:36:38,"2,1",0,928,24816,593,103,1,1,0,0,0,0,0
