Checkout Date,Service Provider,Appointment Date,Customer,Service/Product/GC/Package/Membership/Class,Transaction Type,GiftCertificate No,Qty,Price,Tax,Tip,Disc,Amt paid,Cash,Check,GC redeem,Pkg,Mbsp,CC,BankAccount,Vagaro Pay Later,OtherAmount,IOU/Invoice,IOU/GC Status,Pnts Earned,Pnts Used,Pnts Refunded,Change Due
"Sep 2, 2023 11:48 AM",Service Provider,"Sep 2, 2023 11:00 AM",Customer,Womens Haircut,Services,,1,60,0,18,0,78,0,0,0,0,0,78,0,0,0,0,---,60,0,0,0
"Sep 2, 2023 11:04 AM",Service Provider,"Sep 2, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Sep 1, 2023 2:34 PM",Service Provider,"Sep 1, 2023 1:30 PM",Customer,Hair Color (Roots),Services,,1,75,0,11.25,15,71.25,0,0,0,0,0,71.25,0,0,0,0,---,75,0,0,0
"Sep 1, 2023 12:02 PM",Service Provider,"Sep 1, 2023 11:00 AM",Customer,Junior Haircut,Services,,1,35,0,8.75,0,43.75,0,0,0,0,0,43.75,0,0,0,0,---,35,0,0,0
"Sep 1, 2023 12:02 PM",Service Provider,"Sep 1, 2023 12:00 PM",Customer,Kids Haircut,Services,,1,25,0,6.25,0,31.25,0,0,0,0,0,31.25,0,0,0,0,---,25,0,0,0
"Sep 1, 2023 10:52 AM",Service Provider,"Sep 1, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,0,0,0,0,0,60,0,0,0,0,---,60,0,0,0
"Aug 31, 2023 2:35 PM",Service Provider,"Aug 31, 2023 1:00 PM",Customer,Root Color and a Blowout,Services,,1,90,0,10,0,100,0,0,0,0,0,100,0,0,0,0,---,90,0,0,0
"Aug 30, 2023 3:08 PM",Service Provider,"Aug 30, 2023 2:00 PM",Customer,Kids Haircut,Services,,1,25,0,5,0,30,0,0,0,0,0,30,0,0,0,0,---,25,0,0,0
"Aug 30, 2023 3:08 PM",Service Provider,"Aug 30, 2023 3:00 PM",Customer,Extra Bowl of Color,Services,,1,15,0,3,0,18,0,0,0,0,0,18,0,0,0,0,---,0,0,0,0
"Aug 30, 2023 10:51 AM",Service Provider,"Aug 30, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,15,0,75,0,0,0,0,0,75,0,0,0,0,---,60,0,0,0
"Aug 29, 2023 6:51 PM",Service Provider,"Aug 29, 2023 10:00 AM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,0,0,0,0,0,30,0,0,0,0,---,30,0,0,0
"Aug 29, 2023 6:29 PM",Service Provider,"Aug 29, 2023 5:30 PM",Customer,Womens Haircut,Services,,1,60,0,20,0,80,0,0,0,0,0,80,0,0,0,0,---,60,0,0,0
"Aug 29, 2023 4:57 PM",Service Provider,"Aug 29, 2023 3:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"Aug 29, 2023 2:38 PM",Service Provider,"Aug 29, 2023 1:30 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Aug 29, 2023 2:38 PM",Service Provider,"Aug 29, 2023 2:30 PM",Customer,Glaze / Gloss / Toner,Services,,1,45,0,9,0,54,0,0,0,0,0,54,0,0,0,0,---,45,0,0,0
"Aug 29, 2023 11:17 AM",Service Provider,"Aug 29, 2023 11:00 AM",Customer,Junior Haircut,Services,,1,35,0,7,0,42,0,0,0,0,0,42,0,0,0,0,---,35,0,0,0
"Aug 24, 2023 8:01 PM",Service Provider,"Aug 24, 2023 4:30 PM",Customer,Womens Haircut,Services,,1,60,0,9,0,69,0,0,0,0,0,69,0,0,0,0,---,60,0,0,0
"Aug 24, 2023 8:01 PM",Service Provider,"Aug 24, 2023 5:30 PM",Customer,Junior Haircut,Services,,1,35,0,5.25,0,40.25,0,0,0,0,0,40.25,0,0,0,0,---,35,0,0,0
"Aug 24, 2023 8:01 PM",Service Provider,"Aug 24, 2023 6:30 PM",Customer,Kids Haircut,Services,,1,25,0,3.75,0,28.75,0,0,0,0,0,28.75,0,0,0,0,---,25,0,0,0
"Aug 24, 2023 8:01 PM",Service Provider,"Aug 24, 2023 7:00 PM",Customer,Hair Color (All Over),Services,,1,100,0,15,0,115,0,0,0,0,0,115,0,0,0,0,---,100,0,0,0
"Aug 24, 2023 3:28 PM",Service Provider,"Aug 24, 2023 2:00 PM",Customer,Hair Color (All Over),Services,,1,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,---,100,0,0,0
"Aug 24, 2023 12:44 PM",Service Provider,"Aug 24, 2023 10:00 AM",Customer,"Haircut ,Root Color, Highlights, and a Glaze",Services,,1,215,0,43,0,258,0,0,0,0,0,258,0,0,0,0,---,215,0,0,0
"Aug 23, 2023 1:38 PM",Service Provider,"Aug 23, 2023 11:30 AM",Customer,Haircut and Highlights,Services,OCDSHFORIOTKTTZT,1,175,0,35,0,210,0,0,125,0,0,85,0,0,0,0,---,175,0,0,0
"Aug 23, 2023 10:28 AM",Service Provider,"Aug 23, 2023 10:00 AM",Customer,Mens Haircut,Services,,1,30,0,6,0,36,0,0,0,0,0,36,0,0,0,0,---,30,0,0,0
"Aug 22, 2023 5:34 PM",Service Provider,"Aug 22, 2023 5:00 PM",Customer,Bang / Neck Trim,Services,,1,20,0,0,0,20,0,0,0,0,0,20,0,0,0,0,---,15,0,0,0
"Aug 22, 2023 4:48 PM",Service Provider,"Aug 22, 2023 4:30 PM",Customer,Womens Haircut,Services,,1,55,0,11,0,66,0,0,0,0,0,66,0,0,0,0,---,60,0,0,0
"Aug 22, 2023 12:12 PM",Service Provider,"Aug 22, 2023 10:00 AM",Customer,Partial Highlights,Services,,1,125,0,16.89,0,141.89,0,0,0,0,0,141.89,0,0,0,0,---,125,0,0,0
"Aug 22, 2023 12:12 PM",Service Provider,"Aug 22, 2023 12:00 PM",Customer,Womens Haircut,Services,,1,60,0,8.11,0,68.11,0,0,0,0,0,68.11,0,0,0,0,---,60,0,0,0
"Aug 19, 2023 5:02 PM",Service Provider,"Aug 19, 2023 3:00 PM",Customer,Haircut and Highlights,Services,,1,175,0,26.25,0,201.25,0,0,0,0,0,201.25,0,0,0,0,---,175,0,0,0
"Aug 19, 2023 2:00 PM",Service Provider,"Aug 19, 2023 1:00 PM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"Aug 19, 2023 11:41 AM",Service Provider,"Aug 19, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"Aug 18, 2023 6:33 PM",Service Provider,"Aug 18, 2023 4:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,37.5,0,162.5,0,0,0,0,0,162.5,0,0,0,0,---,125,0,0,0
"Aug 18, 2023 6:33 PM",Service Provider,--,Customer,Shipping,In-House Products,,1,41,0,0,0,41,0,0,0,0,0,41,0,0,0,0,---,5,0,0,0
"Aug 18, 2023 4:35 PM",Service Provider,"Aug 18, 2023 3:30 PM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,60,0,0,0,0,0,0,0,0,0,---,60,0,0,0
"Aug 18, 2023 2:33 PM",Service Provider,"Aug 18, 2023 12:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Aug 18, 2023 12:08 PM",Service Provider,"Aug 18, 2023 10:30 AM",Customer,Womens Haircut,Services,,1,60,0,11.43,0,71.43,0,0,0,0,0,71.43,0,0,0,0,---,60,0,0,0
"Aug 18, 2023 12:08 PM",Service Provider,"Aug 18, 2023 11:30 AM",Customer,Glaze / Gloss / Toner,Services,,1,45,0,8.57,0,53.57,0,0,0,0,0,53.57,0,0,0,0,---,45,0,0,0
"Aug 17, 2023 11:49 AM",Service Provider,"Aug 17, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"Aug 16, 2023 4:31 PM",Service Provider,"Aug 16, 2023 3:00 PM",Customer,"Haircut, Root Color, and Highlights",Services,,1,125,0,0,0,125,125,0,0,0,0,0,0,0,0,0,---,195,0,0,0
"Aug 16, 2023 1:38 PM",Service Provider,"Aug 16, 2023 12:30 PM",Customer,Womens Haircut,Services,,1,60,0,0,12,48,90,0,0,0,0,0,0,0,0,0,---,60,0,0,42
"Aug 16, 2023 1:38 PM",Service Provider,"Aug 16, 2023 1:30 PM",Customer,Scalp Massage,Service Add-on,,1,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,---,100,0,0,0
"Aug 15, 2023 4:14 PM",Service Provider,"Aug 15, 2023 2:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Aug 15, 2023 2:55 PM",Service Provider,"Aug 15, 2023 1:30 PM",Customer,Womens Haircut,Services,,1,60,0,18,0,78,0,0,0,0,0,78,0,0,0,0,---,60,0,0,0
"Aug 15, 2023 12:49 PM",Service Provider,"Aug 15, 2023 11:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"Aug 15, 2023 12:49 PM",Service Provider,"Aug 15, 2023 1:00 PM",Customer,Brow Tint,Services,,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,1500,0,0
"Aug 11, 2023 12:49 PM",Service Provider,"Aug 11, 2023 10:00 AM",Customer,Haircut and Highlights,Services,,1,175,0,35,0,210,0,0,0,0,0,210,0,0,0,0,---,175,0,0,0
"Aug 11, 2023 12:49 PM",Service Provider,"Aug 11, 2023 12:25 PM",Customer,Shine Glaze,Service Add-on,,1,20,0,4,0,24,0,0,0,0,0,24,0,0,0,0,---,200,0,0,0
"Aug 10, 2023 9:16 PM",Service Provider,"Aug 10, 2023 3:00 PM",Customer,Baylayage,Services,,1,220,0,0,0,220,0,0,0,0,0,220,0,0,0,0,---,195,0,0,0
"Aug 10, 2023 2:40 PM",Service Provider,--,Customer,Quick Dry Heat Spray,In-House Products,,1,28,1.68,0,0,29.68,0,0,0,0,0,29.68,0,0,0,0,---,28,0,0,0
"Aug 9, 2023 4:29 PM",Service Provider,"Aug 9, 2023 4:00 PM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,0,0,0,0,0,30,0,0,0,0,---,30,0,0,0
"Aug 9, 2023 1:06 PM",Service Provider,"Aug 9, 2023 10:00 AM",Customer,Hairdreams Removal,Services,,1,50,0,10,0,60,0,0,0,0,0,60,0,0,0,0,---,0,0,0,0
"Aug 9, 2023 1:06 PM",Service Provider,"Aug 9, 2023 12:00 PM",Customer,Hairdreams Application,Services,,1,120,0,24,0,144,0,0,0,0,0,144,0,0,0,0,---,0,0,0,0
"Aug 8, 2023 12:31 PM",Service Provider,"Aug 8, 2023 11:00 AM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"Aug 8, 2023 11:11 AM",Service Provider,"Aug 8, 2023 10:30 AM",Customer,Bang / Neck Trim,Services,,1,15,0,2.25,0,17.25,0,0,0,0,0,17.25,0,0,0,0,---,15,0,0,0
"Aug 5, 2023 2:27 PM",Service Provider,"Aug 5, 2023 12:45 PM",Customer,Root Color and Highlights,Services,,1,165,0,16.5,33,148.5,0,0,0,0,0,148.5,0,0,0,0,---,165,0,0,0
"Aug 5, 2023 12:07 PM",Service Provider,"Aug 5, 2023 11:15 AM",Customer,Hair Color (Roots),Services,,1,75,0,25,0,100,0,0,0,0,0,100,0,0,0,0,---,75,0,0,0
"Aug 5, 2023 11:02 AM",Service Provider,"Aug 5, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"Aug 4, 2023 4:14 PM",Service Provider,"Aug 4, 2023 3:30 PM",Customer,Womens Haircut,Services,,1,60,0,9,0,69,0,0,0,0,0,69,0,0,0,0,---,60,0,0,0
"Aug 4, 2023 3:09 PM",Service Provider,"Aug 4, 2023 3:00 PM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,0,0,0,0,0,30,0,0,0,0,---,30,0,0,0
"Aug 4, 2023 2:38 PM",Service Provider,"Aug 4, 2023 3:00 PM",Customer,Root Color and Highlights,Services,,1,165,0,41.25,0,206.25,0,0,0,0,0,206.25,0,0,0,0,---,165,0,0,0
"Aug 4, 2023 2:38 PM",Service Provider,"Aug 4, 2023 5:30 PM",Customer,Toner,Services,,1,25,0,6.25,0,31.25,0,0,0,0,0,31.25,0,0,0,0,---,0,0,0,0
"Aug 4, 2023 2:38 PM",Service Provider,"Aug 4, 2023 6:00 PM",Customer,Extra Long Hair,Services,,1,20,0,5,0,25,0,0,0,0,0,25,0,0,0,0,---,0,0,0,0
"Aug 4, 2023 10:46 AM",Service Provider,"Aug 4, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Aug 3, 2023 7:02 PM",Service Provider,"Aug 3, 2023 5:00 PM",Customer,Root Color and Highlights,Services,,1,165,0,33,0,198,0,0,0,0,0,198,0,0,0,0,---,165,0,0,0
"Aug 3, 2023 4:15 PM",Service Provider,"Aug 3, 2023 4:00 PM",Customer,Kids Haircut,Services,,1,25,0,0,0,25,0,0,0,0,0,25,0,0,0,0,---,25,0,0,0
"Aug 3, 2023 2:05 PM",Service Provider,"Aug 3, 2023 1:00 PM",Customer,Hair Color (Roots),Services,,1,75,0,15,0,90,0,0,0,0,0,90,0,0,0,0,---,75,0,0,0
"Aug 3, 2023 11:37 AM",Service Provider,--,Customer,Head and Hair Heal Shampoo,In-House Products,,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,2000,0,0
"Aug 3, 2023 11:34 AM",Service Provider,"Aug 3, 2023 10:00 AM",Customer,"Haircut, Root Color, and Highlights",Services,,1,185,0,46.25,0,231.25,0,0,0,0,0,231.25,0,0,0,0,---,195,0,0,0
"Aug 2, 2023 1:21 PM",Service Provider,"Aug 2, 2023 12:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,160,0,0,0,0,0,0,0,0,0,---,125,0,0,35
"Aug 2, 2023 11:57 AM",Service Provider,"Aug 2, 2023 11:00 AM",Customer,Womens Haircut,Services,,1,60,0,9,0,69,0,0,0,0,0,69,0,0,0,0,---,60,0,0,0
"Aug 2, 2023 10:42 AM",Service Provider,"Aug 2, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,9,0,69,0,0,0,0,0,69,0,0,0,0,---,60,0,0,0
"Aug 2, 2023 10:42 AM",Service Provider,--,Customer,Power Powder,In-House Products,,1,28,1.68,0,0,29.68,0,0,0,0,0,29.68,0,0,0,0,---,28,0,0,0
"Aug 1, 2023 1:32 PM",Service Provider,"Aug 1, 2023 11:00 AM",Customer,Bang / Neck Trim,Services,,1,15,0,3.75,0,18.75,0,0,0,0,0,18.75,0,0,0,0,---,15,0,0,0
"Aug 1, 2023 1:32 PM",Service Provider,"Aug 1, 2023 11:15 AM",Customer,Double Process,Services,,1,175,0,43.75,0,218.75,0,0,0,0,0,218.75,0,0,0,0,---,175,0,0,0
"Aug 1, 2023 1:32 PM",Service Provider,"Aug 1, 2023 3:10 PM",Customer,Moisturized Mane,Service Add-on,,1,15,0,3.75,0,18.75,0,0,0,0,0,18.75,0,0,0,0,---,150,0,0,0
"Aug 1, 2023 1:32 PM",Service Provider,"Aug 1, 2023 3:25 PM",Customer,Bond Builder,Service Add-on,,1,20,0,5,0,25,0,0,0,0,0,25,0,0,0,0,---,200,0,0,0
"Jul 28, 2023 2:51 PM",Service Provider,"Jul 28, 2023 2:00 PM",Customer,Womens Haircut,Services,,1,60,0,15,0,75,0,0,0,0,0,75,0,0,0,0,---,60,0,0,0
"Jul 28, 2023 11:35 AM",Service Provider,"Jul 28, 2023 10:00 AM",Customer,"Haircut, Root Color, and Highlights",Services,,1,175,0,0,0,175,0,0,0,0,0,175,0,0,0,0,---,195,0,0,0
"Jul 27, 2023 3:02 PM",Service Provider,"Jul 27, 2023 2:30 PM",Customer,Kids Haircut,Services,,1,25,0,5,0,30,0,0,0,0,0,30,0,0,0,0,---,25,0,0,0
"Jul 27, 2023 2:15 PM",Service Provider,"Jul 27, 2023 12:00 PM",Customer,Partial Highlights,Services,,1,125,0,18.75,0,143.75,0,0,0,0,0,143.75,0,0,0,0,---,125,0,0,0
"Jul 26, 2023 2:03 PM",Service Provider,"Jul 26, 2023 12:30 PM",Customer,Haircut and Highlights,Services,,1,175,0,26.25,0,201.25,0,0,0,0,0,201.25,0,0,0,0,---,175,0,0,0
"Jul 25, 2023 4:48 PM",Service Provider,"Jul 25, 2023 4:30 PM",Customer,Womens Haircut,Services,,1,55,0,11,0,66,0,0,0,0,0,66,0,0,0,0,---,60,0,0,0
"Jul 25, 2023 1:00 PM",Service Provider,"Jul 25, 2023 12:00 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Jul 25, 2023 11:25 AM",Service Provider,"Jul 25, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Jul 25, 2023 11:25 AM",Service Provider,--,Customer,Head and Hair Heal Conditioner,In-House Products,,1,30,1.62,0,3,28.62,0,0,0,0,0,28.62,0,0,0,0,---,30,0,0,0
"Jul 22, 2023 4:10 PM",Service Provider,"Jul 22, 2023 2:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Jul 22, 2023 1:36 PM",Service Provider,"Jul 22, 2023 12:00 PM",Customer,Hair Color (All Over),Services,,1,100,0,25,0,125,0,0,0,0,0,125,0,0,0,0,---,100,0,0,0
"Jul 22, 2023 1:36 PM",Service Provider,"Jul 22, 2023 1:40 PM",Customer,Womens Haircut,Services,,1,60,0,15,0,75,0,0,0,0,0,75,0,0,0,0,---,60,0,0,0
"Jul 22, 2023 11:27 AM",Service Provider,"Jul 22, 2023 10:00 AM",Customer,Root Color and Highlights,Services,,1,165,0,33,0,198,0,0,0,0,0,198,0,0,0,0,---,165,0,0,0
"Jul 22, 2023 11:27 AM",Service Provider,"Jul 22, 2023 12:30 PM",Customer,Toner,Services,,1,25,0,5,0,30,0,0,0,0,0,30,0,0,0,0,---,0,0,0,0
"Jul 21, 2023 8:36 PM",Service Provider,"Jul 21, 2023 2:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,0,25,100,100,0,0,0,0,0,0,0,0,0,---,125,0,0,0
"Jul 21, 2023 8:36 PM",Service Provider,"Jul 21, 2023 4:45 PM",Customer,Womens Haircut,Services,,1,60,0,0,12,48,48,0,0,0,0,0,0,0,0,0,---,60,0,0,0
"Jul 21, 2023 7:22 PM",Service Provider,"Jul 21, 2023 4:45 PM",Customer,Haircut and Highlights,Services,,1,175,0,46.05,0,221.05,0,0,0,0,0,221.05,0,0,0,0,---,175,0,0,0
"Jul 21, 2023 7:22 PM",Service Provider,"Jul 21, 2023 7:15 PM",Customer,Extra Bowl of Color,Services,,1,15,0,3.95,0,18.95,0,0,0,0,0,18.95,0,0,0,0,---,0,0,0,0
"Jul 21, 2023 2:06 PM",Service Provider,"Jul 21, 2023 12:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,26.79,0,151.79,0,0,0,0,0,151.79,0,0,0,0,---,125,0,0,0
"Jul 21, 2023 2:06 PM",Service Provider,"Jul 21, 2023 2:30 PM",Customer,Extra Bowl of Color,Services,,1,15,0,3.21,0,18.21,0,0,0,0,0,18.21,0,0,0,0,---,0,0,0,0
"Jul 21, 2023 12:25 PM",Service Provider,"Jul 21, 2023 10:00 AM",Customer,Keratin Treatment,Services,,1,250,0,75,0,325,0,0,0,0,0,325,0,0,0,0,---,250,0,0,0
"Jul 20, 2023 5:11 PM",Service Provider,"Jul 20, 2023 4:15 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Jul 20, 2023 2:59 PM",Service Provider,"Jul 20, 2023 2:00 PM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"Jul 20, 2023 2:59 PM",Service Provider,--,Customer,Power Powder,In-House Products,,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,1000,0,0
"Jul 20, 2023 12:05 PM",Service Provider,"Jul 20, 2023 10:00 AM",Customer,Root Color and Highlights,Services,,1,165,0,0,0,165,0,0,0,0,0,165,0,0,0,0,---,165,0,0,0
"Jul 20, 2023 12:05 PM",Service Provider,"Jul 20, 2023 12:30 PM",Customer,Shine Glaze,Service Add-on,,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,2000,0,0
"Jul 19, 2023 2:43 PM",Service Provider,"Jul 19, 2023 11:45 AM",Customer,Hair Color (Roots),Services,,1,75,0,5.77,0,80.77,0,0,0,0,0,80.77,0,0,0,0,---,75,0,0,0
"Jul 19, 2023 2:43 PM",Service Provider,"Jul 19, 2023 1:15 PM",Customer,Keratin Treatment,Services,,1,250,0,19.23,0,269.23,0,0,0,0,0,269.23,0,0,0,0,---,250,0,0,0
"Jul 19, 2023 11:45 AM",Service Provider,"Jul 19, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,15,0,75,0,0,0,0,0,75,0,0,0,0,---,60,0,0,0
"Jul 18, 2023 1:38 PM",Service Provider,"Jul 18, 2023 12:45 PM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,0,0,0,0,0,60,0,0,0,0,---,60,0,0,0
"Jul 18, 2023 10:45 AM",Service Provider,"Jul 18, 2023 10:00 AM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,0,0,0,0,0,30,0,0,0,0,---,30,0,0,0
"Jul 18, 2023 10:45 AM",Service Provider,"Jul 18, 2023 11:15 AM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,0,0,0,0,0,60,0,0,0,0,---,60,0,0,0
"Jul 14, 2023 6:36 PM",Service Provider,"Jul 14, 2023 5:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Jul 14, 2023 4:21 PM",Service Provider,"Jul 14, 2023 3:00 PM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"Jul 14, 2023 2:30 PM",Service Provider,"Jul 14, 2023 1:45 PM",Customer,Root Shadow/ Root Melt,Services,,1,75,0,15,0,90,0,0,0,0,0,90,0,0,0,0,---,75,0,0,0
"Jul 14, 2023 1:36 PM",Service Provider,"Jul 14, 2023 1:00 PM",Customer,Mens Haircut,Services,,1,30,0,10,0,40,0,0,0,0,0,40,0,0,0,0,---,30,0,0,0
"Jul 14, 2023 1:07 PM",Service Provider,--,Customer,Cleansing Powder,In-House Products,,1,36,1.62,0,9,28.62,0,0,0,0,0,28.62,0,0,0,0,---,36,0,0,0
"Jul 14, 2023 1:06 PM",Service Provider,"Jul 14, 2023 12:00 PM",Customer,Womens Haircut,Services,,1,60,0,20,0,80,0,0,0,0,0,80,0,0,0,0,---,60,0,0,0
"Jul 13, 2023 7:20 PM",Service Provider,"Jul 13, 2023 5:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Jul 13, 2023 12:37 PM",Service Provider,"Jul 13, 2023 12:15 PM",Customer,Mens Haircut,Services,,1,30,0,4.5,0,34.5,0,0,0,0,0,34.5,0,0,0,0,---,30,0,0,0
"Jul 12, 2023 2:27 PM",Service Provider,"Jul 12, 2023 11:45 AM",Customer,Full Highlights,Services,,1,150,0,21.43,0,171.43,0,0,0,0,0,171.43,0,0,0,0,---,150,0,0,0
"Jul 12, 2023 2:27 PM",Service Provider,"Jul 12, 2023 2:15 PM",Customer,Toner,Services,,1,25,0,3.57,0,28.57,0,0,0,0,0,28.57,0,0,0,0,---,0,0,0,0
"Jul 12, 2023 10:30 AM",Service Provider,"Jul 12, 2023 10:00 AM",Customer,Mens Haircut,Services,,1,30,0,6,0,36,0,0,0,0,0,36,0,0,0,0,---,30,0,0,0
"Jul 11, 2023 3:34 PM",Service Provider,"Jul 11, 2023 3:00 PM",Customer,Mens Haircut,Services,,1,30,0,9,0,39,0,0,0,0,0,39,0,0,0,0,---,30,0,0,0
"Jul 11, 2023 2:41 PM",Service Provider,"Jul 11, 2023 1:45 PM",Customer,Root Color and a Blowout,Services,,1,90,0,22.5,0,112.5,0,0,0,0,0,112.5,0,0,0,0,---,90,0,0,0
"Jul 11, 2023 12:17 PM",Service Provider,"Jul 11, 2023 11:00 AM",Customer,Hair Color (Roots),Services,,1,75,0,15,0,90,0,0,0,0,0,90,0,0,0,0,---,75,0,0,0
"Jul 8, 2023 2:48 PM",Service Provider,"Jul 8, 2023 1:30 PM",Customer,Hair Color (Roots),Services,,1,95,0,14.25,0,109.25,0,0,0,0,0,109.25,0,0,0,0,---,75,0,0,0
"Jul 8, 2023 1:22 PM",Service Provider,"Jul 8, 2023 12:00 PM",Customer,Root Color and a Blowout,Services,,1,90,0,13.5,0,103.5,0,0,0,0,0,103.5,0,0,0,0,---,90,0,0,0
"Jul 8, 2023 11:47 AM",Service Provider,"Jul 8, 2023 10:00 AM",Customer,Root Color and a Blowout,Services,,1,90,0,27,0,117,0,0,0,0,0,117,0,0,0,0,---,90,0,0,0
"Jul 7, 2023 10:38 AM",Service Provider,"Jul 7, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Jul 6, 2023 4:09 PM",Service Provider,"Jul 6, 2023 3:30 PM",Customer,Airbrush Spray Tanning,Services,,1,45,0,13.5,0,58.5,0,0,0,0,0,58.5,0,0,0,0,---,450,0,0,0
"Jul 6, 2023 2:48 PM",Service Provider,"Jul 6, 2023 12:45 PM",Customer,"Haircut, Root Color, and Highlights",Services,,1,175,0,52.5,0,227.5,0,0,0,0,0,227.5,0,0,0,0,---,195,0,0,0
"Jul 6, 2023 12:28 PM",Service Provider,"Jul 6, 2023 11:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"Jul 6, 2023 10:57 AM",Service Provider,"Jul 6, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,15,0,75,0,0,0,0,0,75,0,0,0,0,---,60,0,0,0
"Jul 5, 2023 12:14 PM",Service Provider,"Jul 5, 2023 10:00 AM",Customer,Double Process,Services,,1,175,0,45,0,220,0,0,0,0,0,220,0,0,0,0,---,175,0,0,0
"Jun 30, 2023 1:33 PM",Service Provider,"Jun 30, 2023 12:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Jun 29, 2023 11:24 AM",Service Provider,"Jun 29, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"Jun 28, 2023 4:56 PM",Service Provider,"Jun 27, 2023 4:30 PM",Customer,Womens Haircut,Services,,1,55,0,11,0,66,0,0,0,0,0,66,0,0,0,0,---,60,0,0,0
